mtype,tokens,type_tokens,label
SCAL,"['(', '2', 'k', '+', '1', ')', '^', '{', '4', 'k', '+', '1', '}', '-', '(', '2', 'k', '+', '1', ')']","['additive', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['6', '5', '5', '3', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'm', '}', '{', '1', '0', '^', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1', 'R_BRACE']",0
SCAL,"['3', '3', '^', '{', '1', '1', '1', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '5', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['3', '2', '2', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '0', '1', '6', '^', '{', '2', '0', '1', '6', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['\\frac', '{', '(', '5', 'm', ')', '!', '\\cdot', '(', '5', 'n', ')', '!', '}', '{', 'm', '!', '\\cdot', 'n', '!', '\\cdot', '(', '3', 'm', '+', 'n', ')', '!', '\\cdot', '(', '3', 'n', '+', 'm', ')', '!', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'mp', 'postfix', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'BANG', 'CMD_CDOT', 'postfix', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'BANG', 'R_BRACE', 'L_BRACE', 'mp', 'mp', 'postfix', '__ANON_1', 'BANG', 'CMD_CDOT', 'postfix', '__ANON_1', 'BANG', 'CMD_CDOT', 'mp', 'postfix', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'BANG', 'CMD_CDOT', 'postfix', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'BANG', 'R_BRACE']",0
SCAL,"['3', '^', '4']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '\\cdot', '2', '^', '{', 'n', '-', '1', '}', '-', '1']","['additive', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '^', '4', '+', '4']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['k', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', 'm', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['1', '\\times', '1']","['mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '7', '6', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb', 'N', '\\times', '\\mathbb', 'N', '\\rightarrow', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'SET_FAT', '__ANON_0', 'sets__OP_CART', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['x', '^', 'n']","['exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['a', 'w', '+', 'v', 'w']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",0
SCAL,"['j', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['m', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', '6', '3', '}', '{', '2', '0', '}', '-', '\\frac', '{', '2', '2', '}', '{', '7', '}']","['additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '5', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['4', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '{', '8', '3', '}', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['p', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['\\frac', '{', '(', 'n', '+', '1', ')', '^', '3', '-', '1', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['2', '5', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '^', '2', '-', '1']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['x', '+', 'z', 'y']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",0
SCAL,"['n', '(', '3', 'n', '-', '1', ')', '/', '2']","['mp', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'DIV', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '8', '!', '+', '1']","['additive', 'postfix', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'BANG', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['3', '2', '1', '1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['h', 'z']","['unary', '__ANON_1', '__ANON_1']",0
SCAL,"['3', 'b', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '^', '{', '2', '0', '0', '1', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '3', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['c', '-', 'a']","['additive', '__ANON_1', 'SUB', '__ANON_1']",0
SCAL,"['1', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{Z}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['9', 'z']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['(', 'n', '+', '1', ')', '!', '+', 'i']","['additive', 'postfix', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'BANG', 'ADD', '__ANON_1']",0
SCAL,"['b', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['0', '-']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', 'number']",0
SCAL,"['-', '4', '1', '0']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['3', '4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '1', '-', '\\frac', '{', '4', '9', '}', '{', 'n', '+', '4', '}']","['additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['1', '0', 'x']","['unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1']",0
SCAL,"['1', '0', 'x', '+', 'y']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']",0
SET,"['\\{', '1', ',', '4', ',', '5', ',', '6', ',', '7', ',', '8', ',', '9', ',', '0', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['p', '^', '2', '-', 'p', '+', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['3', 'k', '+', '2']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['\\{', '\\frac', '{', 'k', '}', '{', 'p', '}', '\\}']","['group', 'L_BRACE_LITERAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE_LITERAL']",0
SCAL,"['1', '5', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['3', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '/', '3']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
FUNC,"['r', ':', 'S', '\\rightarrow', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['\\frac', '{', '1', '}', '{', '1', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['9', '6', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['3', 'n', '^', '{', '2', '}', '-', '9', 'n', '+', '1', '6']","['additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SET,"['\\{', '2', ',', '3', ',', '5', ',', '1', '1', ',', '3', '7', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'item', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE_LITERAL']",0
SCAL,"['2', '2', '3', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '6', '4', '2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '5', '1', '0', '8', '4', '0', '6', '9', '4', '1', '5', '4', '6', '7', '2', '3', '0', '5', '5', '3', '4', '3', '1', '5', '7', '6', '9', '2', '8', '3', '0', '6', '6', '5', '6', '6', '4', '4', '0', '9', '4', '2', '1', '7', '7', '7', '8', '5', '6', '1', '3', '8', '0', '5', '1', '5', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['p', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '2', '^', 'x', 'r']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', '__ANON_1']",0
SCAL,"['1', '/', 'a']","['mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']",0
SCAL,"['2', 'n', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', '5', 'q', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['4', '2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']",0
SET,"['D', '(', 'n', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['9', '3', '7', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '2', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', 'm', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['\\frac', '{', '3', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['f', '(', 'x', ')', '=', '3', '2', 'x', '+', '3', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', 'x', '^', '2']","['unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '0', '0', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', '6', '}', '{', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['b', '\\cdot', 's', '(', 'a', '+', '1', ')']","['mp', '__ANON_1', 'CMD_CDOT', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['q', 'm', '+', '1']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['n', '!', '-', '1']","['additive', 'postfix', '__ANON_1', 'BANG', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['4', '9', '5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['(', 'b', '-', '1', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']",0
FUNC,"['f', ':', 'M', '\\rightarrow', 'M']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['k', '\\cdot', '2', '^', '{', '2', 'n', '+', '1', '}', '+', '1']","['additive', 'mp', '__ANON_1', 'CMD_CDOT', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['n', 'u', 'm']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']",0
FUNC,"['f', '(', 'n', ',', 'm', ')', '=', '\\frac', '{', '1', '}', '{', '2', '}', '(', 'n', '+', 'm', ')', '(', 'n', '+', 'm', '+', '1', ')', '+', 'm']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', '__ANON_1']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['i', '+', 'j']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['9', '9', '9', '1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['\\frac', '{', 'b', '!', '}', '{', '(', 'b', '/', 'a', ')', '!', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'postfix', '__ANON_1', 'BANG', 'R_BRACE', 'L_BRACE', 'postfix', 'group', 'L_PAREN', 'mp', '__ANON_1', 'DIV', '__ANON_1', 'R_PAREN', 'BANG', 'R_BRACE']",0
SCAL,"['1', '0', '^', 'k', '+', 'k']","['additive', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['\\frac', '{', 'n', '^', '2', '+', '1', '}', '{', 'm', 'n', '-', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['n', '^', '2', '-', '1', '3', 'n', '-', '2', '5']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['p', '(', 'm', ',', 'n', ')', '=', '\\frac', '{', '(', 'm', '+', 'n', ')', '(', 'm', '+', 'n', '+', '1', ')', '}', '{', '2', '}', '+', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', '__ANON_1']",0
SCAL,"['x', '+', 'y']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['2', '5', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['f', 'o', 'r', 'w', 'h', 'i', 'c', 'h', 't', 'h', 'e', 'r', 'e', 'a', 'r', 'e']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']",0
SCAL,"['x', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['-', '1', '0', '9']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['4', 'n', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",0
SCAL,"['3', '0', '^', '{', '2', '3', '4', '5', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['a', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['p', '+', '2']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['0', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['\\dfrac', '{', 'n', '(', 'n', '+', '1', ')', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['4', '9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['4', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['9', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '{', '1', '/', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1', 'R_BRACE']",0
SCAL,"['k', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['5', '9', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['\\frac', '{', '1', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",0
SCAL,"['2', '1', '4', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
