mtype,tokens,type_tokens,label
FUNC,"['f', '(', 'x', ')', '=', '[', 'c', 'x', ']', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'group', 'L_BRACKET', 'unary', '__ANON_1', '__ANON_1', 'R_BRACKET', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '1', '7', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['1', '4', '7', '-', 'x']","['additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'SUB', '__ANON_1']",0
SCAL,"['[', 'x', ']']","['group', 'L_BRACKET', '__ANON_1', 'R_BRACKET']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '(', '1', '+', 'a', ')', '^', '{', '1', '+', 'x', '}', '-', 'a', '^', '{', '1', '+', 'x', '}', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE', 'SUB', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '-', 'x', '^', 'k', '-', '8']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'SUB', 'additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
FUNC,"['f', '(', 'x', ')', '=', '6', 'l', 'n', '(', 'x', '^', '{', '1', '1', '}', '-', '4', ')', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['5', 'a', '4', 'b', 'b', '2']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'expr_atom', '__ANON_3']",0
FUNC,"['y', '(', '2', ')', '=', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '\\cdot', '4', '\\cdot', '6', '\\cdot', 's', '(', '2', 'n', ')']","['mp', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', 'z', '+', '4', '}', '{', '(', 'z', '+', '1', '+', '2', 'i', ')', '(', 'z', '+', '1', '-', '2', 'i', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'group', 'L_PAREN', 'additive', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['y'],"['func_name', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['1', '-', '9']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', 'm', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
FUNC,"['f', '(', 't', ')', '=', '-', 'e', '^', '{', '-', 't', '/', '}', '-', 't', '+']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', 'number', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'unary', 'SUB', '__ANON_1', 'DIV', 'expr_atom', 'number', 'R_BRACE', 'SUB', 'unary', 'expr_atom', 'number', '__ANON_1', 'ADD', 'expr_atom', 'number']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '-', 'x', '^', '2', '-', '1', '0', 'x', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '}', '{', 'x', '^', '2', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
FUNC,['u'],"['func_name', '__ANON_1']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '5', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,"['e', '^', 'a']","['exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['0', '-', '6']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', '0', ')', '=', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['f', ':', '\\mathbb', 'N', '\\rightarrow', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,['2'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{C}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['1', '9', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '{', 'n', '-', '1', '}', '+', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '(', '\\frac', '{', '3', '}', '{', '5', '}', ')', '^', 'x', '+', '(', '\\frac', '{', '4', '}', '{', '5', '}', ')', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', '__ANON_1', 'ADD', 'exp', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', '__ANON_1']",0
FUNC,['x'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', '0', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['d', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '+', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,[],"['expr_atom', 'number']",0
SCAL,"['3', 'x', '+', '5']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '7', '+', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['b', '+', 'c']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['(', '1', '2', 'x', '+', '1', '2', 'h', '+', '3', ')', '(', '1', '2', 'x', '+', '3', ')']","['unary', 'group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['1', '8', '6', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['6', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['h', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,[],"['expr_atom', 'number']",0
FUNC,"['f', ':', '[', '0', ',', '1', ']', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'set_constant', 'SET_BASIC']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,['3'],"['expr_atom', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,"['x', 'y']","['unary', '__ANON_1', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['a', 'b', '+', 'a', 'd', '+', '(', 'b', '+', 'd', '-', 'a', ')', '^', '2', '/', '4']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'mp', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",0
FUNC,['W'],"['func_name', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', 'e', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '1', '8', '/', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'DIV', '__ANON_1']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,['2'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,['3'],"['expr_atom', '__ANON_3']",0
FUNC,['m'],"['func_name', '__ANON_1']",0
SCAL,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
SCAL,"['(', '3', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['9', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', 'D', '^', '3', '\\to', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'CARET', '__ANON_3', 'TO', '__ANON_0']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['A'],"['func_name', '__ANON_0']",0
SCAL,['4'],"['expr_atom', '__ANON_3']",0
FUNC,"['T', ':', 'U', '\\to', 'E', '^', '3']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', '__ANON_0', 'CARET', '__ANON_3']",0
FUNC,"['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'z']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['g', '(', 'z', ')', '=', 'e', '^', '{', 'f', '(', 'z', ')', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']",0
FUNC,"['f', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '-', 'x', 'y', '+', 'y', '^', '2', '-', '3', '/', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
FUNC,['y'],"['func_name', '__ANON_1']",0
SCAL,['3'],"['expr_atom', '__ANON_3']",0
SCAL,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
FUNC,['g'],"['func_name', '__ANON_1']",0
FUNC,"['T', ':', '\\mathbb{R}', '^', '3', '\\rightarrow', '\\mathbb{R}', '^', '3']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']",0
FUNC,"['f', '\\colon', 'S', '^', '2', '\\to', 'S', '^', '2']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'set_expr', '__ANON_0', 'CARET', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'a', 'x', '^', '2', '+', 'b', 'x', '+', 'c']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']",0
FUNC,"['F', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '+', '3', 'x', 'y', '+', '3', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
FUNC,['M'],"['func_name', '__ANON_0']",0
SCAL,"['1', '8', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['1', '6', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,['0'],"['expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', ':', 'X', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,['3'],"['expr_atom', '__ANON_3']",0
SCAL,['2'],"['expr_atom', '__ANON_3']",0
SET,"['\\mathbb', 'A']","['SET_FAT', '__ANON_0']",0
FUNC,"['D', '(', 's', ',', 't', ')', '=', '(', 't', '+', '2', 's', ')', '^', '2', '+', '(', '3', 't', '-', 's', '+', '1', ')', '^', '2', '+', '(', 't', '-', '2', 's', '-', '5', ')', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'additive', '__ANON_1', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['i', ':', '\\{', 'C', ',', 'D', ',', 'E', '\\}', '\\to', '\\mathbb', 'R', '^', '3']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_0', 'COMMA', 'item', '__ANON_0', 'COMMA', 'item', '__ANON_0', 'R_BRACE_LITERAL', 'TO', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', 'p', 'x', '+', 'q']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['g', ':', '\\mathbb{R}', '^', '3', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_constant', 'SET_BASIC']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,['P'],"['func_name', '__ANON_0']",0
SCAL,"['x', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
FUNC,['T'],"['func_name', '__ANON_0']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,"['-', '\\frac', '{', '1', '}', '{', '4', 'i', '}']","['unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
SET,\mathbb{R},"['set_constant', 'SET_BASIC']",0
FUNC,['w'],"['func_name', '__ANON_1']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
SCAL,['1'],"['expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'x', '^', '2', '+', 'z', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
FUNC,['f'],"['func_name', '__ANON_1']",0
FUNC,"['f', ':', '\\mathbb', 'R', '^', '2', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'SET_FAT', '__ANON_0']",0
