fid,mtype,exprstr,mention,tags
6327106706a69a3f488db631_f_0_3_0,SET,C^1,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db631_f_0_7_0,FUNC,A,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db631_f_1_0_0,FUNC,A,a hypersurface,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db631_f_1_1_0,FUNC,A,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db631_f_1_4_0,FUNC,f,,"['real-analysis', 'differential-geometry', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_0_0,FUNC,N,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_1_0,SCAL,0,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_2_0,FUNC,N,a set,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_3_0,SET,2^N,f_2_2_0   elements,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_5_0,FUNC,x,one additional element,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_6_0,SET,2^N,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_8_0,FUNC,x,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_9_0,FUNC,S,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_11_0,SET,2^N,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_2_13_0,SET,\{x\},,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
632f89f7837ac920af6722fe_f_2_1_0,FUNC,x,,['elementary-set-theory']
6327106706a69a3f488db683_f_3_0_0,SCAL,(1+x)^n,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106706a69a3f488db683_f_4_1_0,FUNC,X,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory']"
6327106806a69a3f488db735_f_0_0_0,FUNC,P,some mathematical object,"['soft-question', 'elementary-set-theory', 'definition']"
632f89f7837ac920af672301_f_0_0_0,SCAL,1 ,set,['elementary-set-theory']
632f89f7837ac920af672301_f_0_1_0,SCAL,1 ,,['elementary-set-theory']
6327106806a69a3f488db735_f_0_3_0,FUNC,P,a set,"['soft-question', 'elementary-set-theory', 'definition']"
632f89f7837ac920af672301_f_0_2_0,SCAL,2 ,,['elementary-set-theory']
632f89f7837ac920af672301_f_0_3_0,SCAL,2 ,,['elementary-set-theory']
6327106806a69a3f488db735_f_0_5_0,FUNC,a,,"['soft-question', 'elementary-set-theory', 'definition']"
632f89f7837ac920af672301_f_0_4_0,SCAL,2 ,set,['elementary-set-theory']
6327106806a69a3f488db735_f_0_6_0,FUNC,P,,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_0_7_0,FUNC,a,,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_0_9_0,FUNC,a,,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_0_10_0,FUNC,P,,"['soft-question', 'elementary-set-theory', 'definition']"
632f89f7837ac920af67231e_f_0_3_0,SCAL,2 ,order k,"['group-theory', 'elementary-set-theory']"
6327106806a69a3f488db735_f_1_0_0,FUNC,A,a,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_1_1_0,FUNC,P,,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_1_2_0,FUNC,A,the,"['soft-question', 'elementary-set-theory', 'definition']"
6327106806a69a3f488db735_f_1_3_0,FUNC,P,,"['soft-question', 'elementary-set-theory', 'definition']"
632f89f7837ac920af67231e_f_1_0_0,FUNC,G,a finite group,"['group-theory', 'elementary-set-theory']"
6327106806a69a3f488db791_f_1_1_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af67231e_f_1_1_0,SCAL,2,,"['group-theory', 'elementary-set-theory']"
6327106806a69a3f488db791_f_1_2_0,FUNC,B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_1_6_0,SET,"(a,b)",,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_1_9_0,FUNC,f,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_1_11_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_1_12_0,FUNC,B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_0_0,SET,"(a,b)",,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af67235f_f_1_1_0,FUNC,b,,"['group-theory', 'elementary-set-theory']"
6327106806a69a3f488db791_f_2_1_0,FUNC,a,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_2_0,FUNC,b,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_1_0,FUNC,A,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_2_0,FUNC,B,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_3_0,FUNC,A,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_6_0,FUNC,a,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_4_0,FUNC,B,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_7_0,FUNC,b,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_5_0,FUNC,C,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_6_0,FUNC,C,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_7_0,FUNC,C,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_11_0,FUNC,a,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_9_0,FUNC,A,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_12_0,FUNC,b,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_13_0,FUNC,P,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_14_0,FUNC,a,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_11_0,FUNC,B,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_15_0,FUNC,b,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_12_0,SCAL,h(n),,['elementary-set-theory']
6327106806a69a3f488db791_f_2_16_0,SET,\{a\},,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_13_0,FUNC,C,,['elementary-set-theory']
6327106806a69a3f488db791_f_2_17_0,SET,"\{a,b\}",,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_18_0,FUNC,P,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_19_0,SET,"(a,b)",an element,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_16_0,SCAL,h(n),,['elementary-set-theory']
6327106806a69a3f488db791_f_2_20_0,FUNC,P,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_23_0,SCAL,f(n),,['elementary-set-theory']
632f89f7837ac920af672394_f_0_30_0,SCAL,g(n),,['elementary-set-theory']
632f89f7837ac920af672394_f_0_36_0,SCAL,h(n),,['elementary-set-theory']
6327106806a69a3f488db791_f_2_40_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_41_0,FUNC,B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_42_0,SET,A\times B,The cartesian product,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_43_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_44_0,FUNC,B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_46_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_47_0,FUNC,B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_48_0,SET,A\times B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_2_50_0,FUNC,A,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_48_0,FUNC,A,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_50_0,FUNC,A,elements,['elementary-set-theory']
632f89f7837ac920af672394_f_0_53_0,FUNC,B,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_55_0,SCAL,f(n),,['elementary-set-theory']
6327106806a69a3f488db791_f_2_62_0,FUNC,f,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_59_0,SCAL, and ,a \in A,['elementary-set-theory']
6327106806a69a3f488db791_f_2_66_0,FUNC,f(a)=b,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_0_62_0,SCAL, and ,,['elementary-set-theory']
632f89f7837ac920af672394_f_0_64_0,SCAL,2 ,,['elementary-set-theory']
6327106806a69a3f488db791_f_3_0_0,SET,A\times B,,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_3_1_0,FUNC,D,A set   f_3_1_0,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
6327106806a69a3f488db791_f_3_2_0,FUNC,R,A set   f_3_2_0,"['functions', 'elementary-set-theory', 'axiom-of-choice']"
632f89f7837ac920af672394_f_1_0_0,FUNC,A,,['elementary-set-theory']
632f89f7837ac920af672394_f_1_1_0,FUNC,B,,['elementary-set-theory']
632f89f7837ac920af672394_f_1_3_0,FUNC,B,,['elementary-set-theory']
6327106806a69a3f488db7e0_f_0_0_0,SCAL,2 ,,"['probability-theory', 'functions', 'elementary-set-theory']"
632f89f7837ac920af672394_f_1_5_0,SET,A\cup B,,['elementary-set-theory']
6327106806a69a3f488db7e0_f_0_1_0,SCAL,2 ,,"['probability-theory', 'functions', 'elementary-set-theory']"
632f89f7837ac920af672394_f_2_0_0,FUNC,C,,['elementary-set-theory']
6327106806a69a3f488db7e0_f_0_2_0,SCAL,5 ,,"['probability-theory', 'functions', 'elementary-set-theory']"
632f89f7837ac920af672394_f_2_1_0,FUNC,C,,['elementary-set-theory']
6327106806a69a3f488db7e0_f_0_3_0,SCAL,5 ,"      Here , Exercise","['probability-theory', 'functions', 'elementary-set-theory']"
632f89f7837ac920af672394_f_2_2_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_3_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_4_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_5_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_6_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_7_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_8_0,SET,A\cup B,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_10_0,FUNC,A,,['elementary-set-theory']
632f89f7837ac920af672394_f_2_12_0,SET,A\cup B,,['elementary-set-theory']
632f89f7837ac920af67239f_f_1_3_0,FUNC,T,an uncountably dense transversal   f_1_3_0,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
632f89f7837ac920af67239f_f_1_5_0,FUNC,T,,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
632f89f7837ac920af67239f_f_1_7_0,SET,"[0, 1)",a non,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
632f89f7837ac920af67239f_f_1_12_0,SCAL, and ,,"['general-topology', 'elementary-set-theory', 'examples-counterexamples']"
6327106806a69a3f488db800_f_1_3_0,SET,"\{0,1\}",,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488db800_f_1_5_0,SET,"\{0,1\}",,"['elementary-set-theory', 'cardinals']"
632f89f7837ac920af6723dc_f_0_1_0,FUNC,f,a real number,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_2_0,FUNC,g,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_3_0,FUNC,h,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_4_0,FUNC,x,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db800_f_1_10_0,SET,"\{0,1\}",,"['elementary-set-theory', 'cardinals']"
632f89f7837ac920af6723dc_f_0_5_0,FUNC,f(x)=g(x),the equations,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_8_0,FUNC,x,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_9_0,FUNC,f(x)=g(x),,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_1_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_0_10_0,FUNC,h,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_2_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_3_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_4_0,FUNC,X,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_6_0,SCAL, where ,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_0_15_0,SCAL,h(x),,"['functions', 'elementary-set-theory']"
632f89f7837ac920af6723dc_f_0_16_0,FUNC,f(x)=g(x),,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_10_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_1_1_0,FUNC,f,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_11_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_1_2_0,FUNC,g,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_12_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_1_3_0,FUNC,h,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db815_f_1_14_0,FUNC,Z,,['elementary-set-theory']
632f89f7837ac920af6723dc_f_1_6_0,FUNC,h(x) = 0,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af67241f_f_0_0_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
6327106806a69a3f488db815_f_1_18_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af67241f_f_0_1_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
6327106806a69a3f488db815_f_1_19_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af67241f_f_0_2_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
6327106806a69a3f488db815_f_1_20_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_21_0,FUNC,Z,,['elementary-set-theory']
632f89f7837ac920af67241f_f_0_3_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
6327106806a69a3f488db815_f_1_22_0,FUNC,Z,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_23_0,FUNC,X,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_25_0,FUNC,Z,,['elementary-set-theory']
6327106806a69a3f488db815_f_1_28_0,FUNC,X,,['elementary-set-theory']
632f89f7837ac920af67241f_f_1_6_0,FUNC,x,,"['elementary-set-theory', 'order-theory']"
6327106806a69a3f488db815_f_1_29_0,FUNC,Y,this case,['elementary-set-theory']
632f89f7837ac920af67241f_f_1_7_0,FUNC,y,,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_1_8_0,FUNC,x,,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_1_9_0,FUNC,y,,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_2_1_0,FUNC,C,every chain   f_2_1_0,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_2_2_0,FUNC,s,an element,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_2_3_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af67241f_f_2_6_0,FUNC,S,,"['elementary-set-theory', 'order-theory']"
632f89f7837ac920af6724e9_f_1_0_0,FUNC,P,,"['elementary-set-theory', 'boolean-algebra']"
632f89f7837ac920af6724e9_f_1_5_0,FUNC,P,,"['elementary-set-theory', 'boolean-algebra']"
6327106806a69a3f488db815_f_2_2_0,FUNC,x,,['elementary-set-theory']
632f89f7837ac920af6724e9_f_1_6_0,FUNC,P,,"['elementary-set-theory', 'boolean-algebra']"
6327106806a69a3f488db815_f_2_4_0,FUNC,C,two sets,['elementary-set-theory']
6327106806a69a3f488db815_f_2_5_0,FUNC,D,,['elementary-set-theory']
632f89f7837ac920af672558_f_1_0_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db815_f_2_7_0,FUNC,x,,['elementary-set-theory']
632f89f7837ac920af672558_f_1_1_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_2_0,FUNC,O,set,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_3_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_4_0,FUNC,A,f_1_3_0   intersects   f_1_4_0,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_6_0,FUNC,x,an adherent point,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_7_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_10_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_11_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_14_0,FUNC,i,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db892_f_1_1_0,SET,\mathbb Q,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
6327106806a69a3f488db892_f_2_4_0,SCAL,0 ,the   f_2_0,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
6327106806a69a3f488db892_f_2_1_0,FUNC,k,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
632f89f7837ac920af672558_f_1_17_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db892_f_2_2_0,FUNC,k,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
6327106806a69a3f488db892_f_2_3_0,SCAL,1 ,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
632f89f7837ac920af672558_f_1_19_0,FUNC,O,your exact definition,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_20_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db892_f_3_0_0,SCAL,0,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
6327106806a69a3f488db892_f_3_1_0,SCAL,1,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
6327106806a69a3f488db892_f_3_2_0,SCAL,x /10^n,the form,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
632f89f7837ac920af672558_f_1_23_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672558_f_1_24_0,FUNC,x,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db892_f_3_4_0,SCAL,0,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
632f89f7837ac920af672558_f_1_25_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
6327106806a69a3f488db892_f_3_5_0,SCAL,1,,"['real-analysis', 'elementary-set-theory', 'decimal-expansion', 'fake-proofs']"
632f89f7837ac920af672558_f_1_27_0,FUNC,A,,"['general-topology', 'elementary-set-theory']"
632f89f7837ac920af672561_f_0_0_0,SCAL,1 ,,"['discrete-mathematics', 'elementary-set-theory']"
6327106806a69a3f488db8a1_f_0_3_0,SCAL,0 ,,"['real-analysis', 'elementary-set-theory']"
632f89f7837ac920af672561_f_0_1_0,SCAL,2 ,    f_0_0_0 image      f_0_1_0 image,"['discrete-mathematics', 'elementary-set-theory']"
6327106806a69a3f488db8a1_f_0_1_0,SET,"(0,1)",,"['real-analysis', 'elementary-set-theory']"
632f89f7837ac920af672561_f_0_3_0,SCAL,1006 ,,"['discrete-mathematics', 'elementary-set-theory']"
6327106806a69a3f488db8a1_f_3_1_0,FUNC,x,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db8a1_f_3_3_0,FUNC,x,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db8a1_f_3_5_0,SCAL,1 ,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db910_f_0_2_0,FUNC,n,the number   f_0_2_0,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db910_f_0_3_0,FUNC,n,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db910_f_0_4_0,SCAL,2,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db910_f_0_6_0,SCAL,2 ,,"['functions', 'elementary-set-theory']"
6327106806a69a3f488db910_f_0_7_0,FUNC,a,the   f_0_6_0 elements,"['functions', 'elementary-set-theory']"
632f89f7837ac920af67258f_f_1_2_0,FUNC,L,,"['elementary-set-theory', 'proof-writing', 'regular-language', 'finite-automata']"
6327106806a69a3f488db910_f_0_8_0,FUNC,b,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af67259d_f_0_2_0,SET,"(0,1)",,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488db910_f_1_1_0,FUNC,n,,"['functions', 'elementary-set-theory']"
632f89f7837ac920af67259d_f_1_0_0,SET,"(0,1)",,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488db928_f_0_1_0,FUNC,Y,,['elementary-set-theory']
632f89f7837ac920af67259d_f_1_3_0,SET,"(0,1)",,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488db928_f_0_2_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db928_f_0_3_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db928_f_0_4_0,FUNC,g,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_2_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_3_0,FUNC,Y,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_7_0,FUNC,g,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_8_0,FUNC,g,the fact,['elementary-set-theory']
632f89f7837ac920af67259d_f_2_2_0,FUNC,A,,"['elementary-set-theory', 'cardinals']"
632f89f7837ac920af67259d_f_2_14_0,FUNC,A,,"['elementary-set-theory', 'cardinals']"
6327106806a69a3f488db928_f_1_21_0,SET,"\{1,2\}",,['elementary-set-theory']
6327106806a69a3f488db928_f_1_22_0,FUNC,g,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_31_0,FUNC,h,,['elementary-set-theory']
632f89f8837ac920af672640_f_0_5_0,SCAL, for all ,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_40_0,FUNC,k,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_41_0,FUNC,g,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_42_0,FUNC,h,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_43_0,FUNC,k,,['elementary-set-theory']
6327106806a69a3f488db928_f_1_49_0,FUNC,g,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_23_0,SCAL,0 ,_ f_1_22,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_3_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af672640_f_1_19_0,FUNC,x,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_6_0,SCAL,1 ,,['elementary-set-theory']
632f89f8837ac920af67264e_f_0_0_0,FUNC,n,the collection,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_8_0,FUNC,X,injectively and subjectively each subset,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_14_0,SCAL,0,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_15_0,SCAL,1,,['elementary-set-theory']
632f89f8837ac920af67264e_f_0_8_0,SCAL,3 ,example,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_21_0,SCAL,1 ,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_24_0,SCAL,0,switching,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_25_0,SCAL,1,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_26_0,SCAL,1,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_27_0,SCAL,0,,['elementary-set-theory']
6327106806a69a3f488db98a_f_1_29_0,FUNC,k,,['elementary-set-theory']
632f89f8837ac920af6726b7_f_3_0_0,FUNC,X,a set   f_3_0_0,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_1_32_0,FUNC,k,,['elementary-set-theory']
632f89f8837ac920af6726b7_f_3_2_0,FUNC,X,,"['real-analysis', 'elementary-set-theory']"
632f89f8837ac920af6726b7_f_3_3_0,FUNC,X,a finite,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_1_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af6726b7_f_3_5_0,FUNC,k,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_2_0,FUNC,x,,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_3_0,FUNC,X,,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_4_0,FUNC,B,the subset,['elementary-set-theory']
632f89f8837ac920af6726b7_f_3_8_0,FUNC,X,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_5_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af6726b7_f_3_10_0,FUNC,X,,"['real-analysis', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_7_0,FUNC,x,elements,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_8_0,FUNC,X,,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_10_0,FUNC,B,any,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_13_0,FUNC,X,,['elementary-set-theory']
6327106806a69a3f488db98a_f_2_14_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af672704_f_0_6_0,FUNC,A,,"['probability', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_15_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af672704_f_0_7_0,FUNC,B,,"['probability', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_17_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af672704_f_0_9_0,SET,A \cup B,,"['probability', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_18_0,FUNC,X,,['elementary-set-theory']
632f89f8837ac920af672704_f_0_10_0,FUNC,C,,"['probability', 'elementary-set-theory']"
6327106806a69a3f488db98a_f_2_19_0,FUNC,X,,['elementary-set-theory']
