fid,mtype,exprstr,mention,tags,tokens,type_tokens
6330264c837ac920af76c7ad_f_0_4_0,FUNC,f(a)=a,,['elementary-functions'],"['f', '(', 'a', ')', '=', 'a']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
6330264c837ac920af76c7ad_f_0_5_0,FUNC,f(b)=b,,['elementary-functions'],"['f', '(', 'b', ')', '=', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
632f7c4a837ac920af6601ce_f_0_5_0,FUNC,x,,"['calculus', 'integration', 'indefinite-integrals', 'hypergeometric-function', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
6330264c837ac920af76c7ad_f_1_0_0,FUNC,f(x)=x+d,,['elementary-functions'],"['f', '(', 'x', ')', '=', 'x', '+', 'd']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_7_0,FUNC,h,,"['closed-form', 'elementary-functions', 'differential-algebra']",['h'],"['func_name', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_9_0,SCAL,h^{-1},,"['closed-form', 'elementary-functions', 'differential-algebra']","['h', '^', '{', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fbf63837ac920af6cc350_f_1_11_0,SCAL,h^{-1},,"['closed-form', 'elementary-functions', 'differential-algebra']","['h', '^', '{', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
6330264c837ac920af76c7ad_f_2_0_0,SCAL,a-b,,['elementary-functions'],"['a', '-', 'b']","['additive', '__ANON_1', 'SUB', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_13_0,FUNC,h,,"['closed-form', 'elementary-functions', 'differential-algebra']",['h'],"['func_name', '__ANON_1']"
632ff6dd837ac920af71d165_f_1_2_0,SCAL,45 ,,"['calculus', 'integration', 'definite-integrals', 'elementary-functions']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6330264c837ac920af76c7ad_f_2_2_0,FUNC,f,a straight line,['elementary-functions'],['f'],"['func_name', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_15_0,FUNC,f,,"['closed-form', 'elementary-functions', 'differential-algebra']",['f'],"['func_name', '__ANON_1']"
632ff6dd837ac920af71d165_f_1_3_0,SCAL,37 ,,"['calculus', 'integration', 'definite-integrals', 'elementary-functions']",['37'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6330264c837ac920af76c7ad_f_2_3_0,SCAL,1,,['elementary-functions'],['1'],"['expr_atom', '__ANON_3']"
632ff6dd837ac920af71d165_f_1_4_0,SCAL,4 ,,"['calculus', 'integration', 'definite-integrals', 'elementary-functions']",['4'],"['expr_atom', '__ANON_3']"
632f7c4a837ac920af6601ce_f_0_16_0,FUNC,a,,"['calculus', 'integration', 'indefinite-integrals', 'hypergeometric-function', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_17_0,SCAL,f^{-1},,"['closed-form', 'elementary-functions', 'differential-algebra']","['f', '^', '{', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fbf63837ac920af6cc350_f_1_19_0,SCAL,f^{-1},,"['closed-form', 'elementary-functions', 'differential-algebra']","['f', '^', '{', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632ff6de837ac920af71da37_f_0_0_0,SET,P(x),a polynomial,"['calculus', 'polynomials', 'elementary-functions']","['P', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6330264f837ac920af76d6fe_f_0_2_0,SCAL,a+b,,"['linear-algebra', 'elementary-functions']","['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']"
632ff6de837ac920af71da37_f_0_1_0,FUNC,d,its degree   f_0_1_0,"['calculus', 'polynomials', 'elementary-functions']",['d'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_1_0_0,FUNC,a,,"['linear-algebra', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_21_0,FUNC,g,,"['closed-form', 'elementary-functions', 'differential-algebra']",['g'],"['func_name', '__ANON_1']"
632f7c4a837ac920af6601ce_f_1_4_0,SCAL,n-1,,"['calculus', 'integration', 'indefinite-integrals', 'hypergeometric-function', 'elementary-functions']","['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632ff6de837ac920af71da37_f_0_2_0,SET,P(x),,"['calculus', 'polynomials', 'elementary-functions']","['P', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6330264f837ac920af76d6fe_f_1_1_0,FUNC,b,,"['linear-algebra', 'elementary-functions']",['b'],"['func_name', '__ANON_1']"
632fbf63837ac920af6cc350_f_1_22_0,FUNC,f,,"['closed-form', 'elementary-functions', 'differential-algebra']",['f'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_1_2_0,FUNC,f(a)=1,,"['linear-algebra', 'elementary-functions']","['f', '(', 'a', ')', '=', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632ff6de837ac920af71da37_f_0_4_0,FUNC,P,,"['calculus', 'polynomials', 'elementary-functions']",['P'],"['func_name', '__ANON_0']"
6330264f837ac920af76d6fe_f_1_3_0,FUNC,f(b)=5,,"['linear-algebra', 'elementary-functions']","['f', '(', 'b', ')', '=', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
6330264f837ac920af76d6fe_f_1_5_0,FUNC,f,increasing,"['linear-algebra', 'elementary-functions']",['f'],"['func_name', '__ANON_1']"
632ff6de837ac920af71da37_f_1_0_0,SET,P(x),a polynomial,"['calculus', 'polynomials', 'elementary-functions']","['P', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ff6de837ac920af71da37_f_1_1_0,FUNC,n,non - negative integer   f_1_1_0,"['calculus', 'polynomials', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_1_6_0,FUNC,f(0)=0,,"['linear-algebra', 'elementary-functions']","['f', '(', '0', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fbf66837ac920af6cd9d4_f_0_2_0,FUNC,a,,"['notation', 'binary-operations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632fbf66837ac920af6cd9d4_f_0_4_0,FUNC,c,,"['notation', 'binary-operations', 'elementary-functions']",['c'],"['func_name', '__ANON_1']"
632fbf66837ac920af6cd9d4_f_0_6_0,SCAL,0,the additive identity,"['notation', 'binary-operations', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632fbf66837ac920af6cd9d4_f_0_8_0,FUNC,a,two complex numbers,"['notation', 'binary-operations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632ff6df837ac920af71e269_f_0_1_0,FUNC,a,,"['inequality', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632fbf66837ac920af6cd9d4_f_0_9_0,FUNC,d,,"['notation', 'binary-operations', 'elementary-functions']",['d'],"['func_name', '__ANON_1']"
632ff6df837ac920af71e269_f_0_2_0,FUNC,x,,"['inequality', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632fbf66837ac920af6cd9d4_f_0_11_0,FUNC,a,,"['notation', 'binary-operations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_2_2_0,FUNC,f(2)=6,,"['linear-algebra', 'elementary-functions']","['f', '(', '2', ')', '=', '6']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632ff6e0837ac920af71e90b_f_0_1_0,SCAL,2,a function,"['functions', 'matrix-equations', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632f7c4a837ac920af660592_f_0_0_0,FUNC,f(x)=x^x,,"['inverse', 'elementary-functions', 'inverse-function']","['f', '(', 'x', ')', '=', 'x', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']"
632ff6e0837ac920af71e90b_f_0_2_0,FUNC,n,a vector,"['functions', 'matrix-equations', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_2_6_0,SCAL,(1),,"['linear-algebra', 'elementary-functions']","['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6330264f837ac920af76d6fe_f_2_7_0,SCAL,(2),,"['linear-algebra', 'elementary-functions']","['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6330264f837ac920af76d6fe_f_2_8_0,SCAL,a+b,,"['linear-algebra', 'elementary-functions']","['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']"
6330264f837ac920af76d6fe_f_2_9_0,SCAL,ab,,"['linear-algebra', 'elementary-functions']","['a', 'b']","['unary', '__ANON_1', '__ANON_1']"
6330264f837ac920af76d6fe_f_2_10_0,FUNC,t,,"['linear-algebra', 'elementary-functions']",['t'],"['func_name', '__ANON_1']"
632f7c4a837ac920af660592_f_0_5_0,FUNC,n,a generalization,"['inverse', 'elementary-functions', 'inverse-function']",['n'],"['func_name', '__ANON_1']"
6330264f837ac920af76d6fe_f_2_11_0,FUNC,x,,"['linear-algebra', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632ff6e0837ac920af71e90b_f_0_9_0,FUNC,k,all integers,"['functions', 'matrix-equations', 'elementary-functions']",['k'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661a12_f_0_0_0,FUNC,f,a fuction,"['functions', 'elementary-functions']",['f'],"['func_name', '__ANON_1']"
632ff6e0837ac920af71e90b_f_0_11_0,FUNC,n,a fixed integer,"['functions', 'matrix-equations', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
63302650837ac920af76df41_f_0_1_0,SCAL,e^{x^2},,"['integration', 'reference-request', 'big-list', 'online-resources', 'elementary-functions']","['e', '^', '{', 'x', '^', '2', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fbf66837ac920af6cd9d4_f_3_9_0,SCAL,0 ,,"['notation', 'binary-operations', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632fbf66837ac920af6cd9d4_f_3_3_0,FUNC,x,,"['notation', 'binary-operations', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
63302656837ac920af76fd1f_f_0_3_0,FUNC,\ln,,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']","['\\', 'l', 'n']",FUNC_NORMAL
63302656837ac920af76fd1f_f_0_4_0,FUNC,P,,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']",['P'],"['func_name', '__ANON_0']"
632ff6e0837ac920af71e90b_f_0_26_0,FUNC,F,some cases,"['functions', 'matrix-equations', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
632fbf66837ac920af6cd9d4_f_3_8_0,FUNC,x,,"['notation', 'binary-operations', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
632fbf66837ac920af6cd9d4_f_3_10_0,FUNC,x,,"['notation', 'binary-operations', 'elementary-functions']",['x'],"['func_name', '__ANON_1']"
63302656837ac920af76fd1f_f_0_7_0,FUNC,P,,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']",['P'],"['func_name', '__ANON_0']"
632f7c4e837ac920af661a12_f_1_11_0,SCAL,f(0),,"['functions', 'elementary-functions']","['f', '(', '0', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6e0837ac920af71e90b_f_0_29_0,FUNC,F,what properties,"['functions', 'matrix-equations', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
632f7c4e837ac920af661a12_f_1_12_0,SCAL,f(1),,"['functions', 'elementary-functions']","['f', '(', '1', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
63302656837ac920af76fd1f_f_0_9_0,FUNC,P,,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']",['P'],"['func_name', '__ANON_0']"
632f7c4e837ac920af661a12_f_1_13_0,SCAL,f(3),,"['functions', 'elementary-functions']","['f', '(', '3', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f7c4e837ac920af661a12_f_1_14_0,SCAL,f(7),,"['functions', 'elementary-functions']","['f', '(', '7', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f7c4e837ac920af661a12_f_1_15_0,SCAL,f(x),,"['functions', 'elementary-functions']","['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f7c4e837ac920af661a12_f_1_17_0,FUNC,f(x)=1,example,"['functions', 'elementary-functions']","['f', '(', 'x', ')', '=', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
63302656837ac920af76fd1f_f_0_15_0,SCAL,n^{th},,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']","['n', '^', '{', 't', 'h', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f7c4e837ac920af661a12_f_1_19_0,FUNC,f(x)=3,,"['functions', 'elementary-functions']","['f', '(', 'x', ')', '=', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
63302656837ac920af76fd1f_f_0_17_0,SCAL,argsinh,,"['calculus', 'integration', 'trigonometry', 'logarithms', 'elementary-functions']","['a', 'r', 'g', 's', 'i', 'n', 'h']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632ff6e0837ac920af71e90b_f_1_8_0,FUNC,k,,"['functions', 'matrix-equations', 'elementary-functions']",['k'],"['func_name', '__ANON_1']"
632ff6e0837ac920af71e90b_f_1_9_0,FUNC,k,a mess,"['functions', 'matrix-equations', 'elementary-functions']",['k'],"['func_name', '__ANON_1']"
632ff6e0837ac920af71e90b_f_1_10_0,FUNC,F,,"['functions', 'matrix-equations', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
632ff6e0837ac920af71e90b_f_1_11_0,FUNC,k,,"['functions', 'matrix-equations', 'elementary-functions']",['k'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_0_0_0,FUNC,"f(a,b)=1",,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']","['f', '(', 'a', ',', 'b', ')', '=', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fc61f837ac920af6cf4b1_f_1_2_0,FUNC,r,,"['terminology', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_0_1_0,FUNC,a,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_0_2_0,FUNC,b,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['b'],"['func_name', '__ANON_1']"
632ff6e0837ac920af71e90b_f_1_14_0,FUNC,F,,"['functions', 'matrix-equations', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
632ff6e0837ac920af71e90b_f_1_16_0,FUNC,F,,"['functions', 'matrix-equations', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
632f7c4e837ac920af661c67_f_1_1_0,FUNC,"f(0,0)=1",makes,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']","['f', '(', '0', ',', '0', ')', '=', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', 'func_arg', '__ANON_3', 'COMMA', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fc61f837ac920af6cf5d9_f_0_2_0,FUNC,r,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_1_2_0,SCAL,2 ,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632fc61f837ac920af6cf5d9_f_0_6_0,FUNC,r,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['r'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_2_2_0,FUNC,a,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
632fc61f837ac920af6cf5d9_f_0_7_0,FUNC,v,a vertex,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['v'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_2_3_0,FUNC,b,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['b'],"['func_name', '__ANON_1']"
632fc61f837ac920af6cf5d9_f_0_9_0,FUNC,L,the line,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['L'],"['func_name', '__ANON_0']"
63302657837ac920af76fdc1_f_2_13_0,SCAL,36,The reason,"['trigonometry', 'elementary-functions']",['36'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fc61f837ac920af6cf5d9_f_0_10_0,FUNC,v,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['v'],"['func_name', '__ANON_1']"
632f7c4e837ac920af661c67_f_2_6_0,FUNC,a,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['a'],"['func_name', '__ANON_1']"
63302657837ac920af76fdc1_f_2_14_0,SCAL,72,,"['trigonometry', 'elementary-functions']",['72'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f7c4e837ac920af661c67_f_2_7_0,FUNC,b,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['b'],"['func_name', '__ANON_1']"
632fc61f837ac920af6cf5d9_f_0_11_0,FUNC,L,origin,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['L'],"['func_name', '__ANON_0']"
63302657837ac920af76fdc1_f_2_15_0,SCAL,180,,"['trigonometry', 'elementary-functions']",['180'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
63302657837ac920af76fdc1_f_2_17_0,SCAL,180,,"['trigonometry', 'elementary-functions']",['180'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632fc61f837ac920af6cf5d9_f_0_13_0,FUNC,z,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['z'],"['func_name', '__ANON_1']"
63302657837ac920af76fdc1_f_2_18_0,SCAL,30,,"['trigonometry', 'elementary-functions']",['30'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fc61f837ac920af6cf5d9_f_0_14_0,SCAL,2^d,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']","['2', '^', 'd']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']"
632fc61f837ac920af6cf5d9_f_0_15_0,FUNC,z,,"['general-topology', 'analytic-geometry', 'normed-spaces', 'symmetry', 'elementary-functions']",['z'],"['func_name', '__ANON_1']"
632ff6eb837ac920af723019_f_0_2_0,SCAL,2 ,,"['proof-explanation', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632ff6eb837ac920af723019_f_0_4_0,SCAL,2 ,composition,"['proof-explanation', 'elementary-functions']",['2'],"['expr_atom', '__ANON_3']"
632f7c4e837ac920af661c67_f_3_4_0,SCAL,0,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632f7c4e837ac920af661c67_f_3_5_0,SCAL,0,s,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632f7c4e837ac920af661c67_f_3_7_0,SCAL,1,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632f7c4e837ac920af661c67_f_3_8_0,FUNC,g,,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']",['g'],"['func_name', '__ANON_1']"
632ffdd1837ac920af723c83_f_0_0_0,SCAL,1,,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']",['1'],"['expr_atom', '__ANON_3']"
632ffdd1837ac920af723c83_f_1_2_0,SET,R^{-1},,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']","['R', '^', '{', '-', '1', '}']","['__ANON_0', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c4e837ac920af661c67_f_4_1_0,SET,"\{0,1\}",the range,"['functions', 'puzzle', 'functional-equations', 'elementary-functions']","['\\{', '0', ',', '1', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']"
632ffdd1837ac920af723c83_f_1_5_0,FUNC,U,,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']",['U'],"['func_name', '__ANON_0']"
632ffdd1837ac920af723c83_f_1_6_0,FUNC,S,rational,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']",['S'],"['func_name', '__ANON_0']"
63302dff837ac920af771593_f_1_0_0,FUNC,n,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f7c50837ac920af66284f_f_0_0_0,SET,F(x),a polynomial,"['polynomials', 'elementary-functions']","['F', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63302dff837ac920af771593_f_1_1_0,SCAL,1/2,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
632ffdd1837ac920af723c83_f_1_8_0,FUNC,S,,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']",['S'],"['func_name', '__ANON_0']"
632ffdd1837ac920af723c83_f_1_9_0,FUNC,R,,"['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']",['R'],"['func_name', '__ANON_0']"
632f7c50837ac920af66284f_f_0_2_0,SET,F(x),,"['polynomials', 'elementary-functions']","['F', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63302dff837ac920af771593_f_3_0_0,SCAL,(x),the function,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['(', 'x', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63302dff837ac920af771593_f_3_1_0,SCAL,(x),,"['reference-request', 'special-functions', 'definition', 'elementary-functions']","['(', 'x', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63302dff837ac920af771593_f_4_0_0,FUNC,n,,"['reference-request', 'special-functions', 'definition', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632ffdd1837ac920af723cc0_f_0_1_0,SCAL,f(n),,"['number-theory', 'prime-numbers', 'closed-form', 'elementary-functions']","['f', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ffdd1837ac920af723cc0_f_0_2_0,FUNC,n,,"['number-theory', 'prime-numbers', 'closed-form', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632f7c50837ac920af66284f_f_1_1_0,FUNC,F,,"['polynomials', 'elementary-functions']",['F'],"['func_name', '__ANON_0']"
63302e00837ac920af7715cc_f_0_4_0,FUNC,n,an integer,"['calculus', 'elementary-functions']",['n'],"['func_name', '__ANON_1']"
632ffdd2837ac920af724271_f_0_1_0,SCAL,f(x),,"['power-series', 'taylor-expansion', 'function-and-relation-composition', 'elementary-functions']","['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fc627837ac920af6d2d5b_f_1_2_0,SET,"(-1,1)",,"['real-analysis', 'proof-verification', 'taylor-expansion', 'analyticity', 'elementary-functions']","['(', '-', '1', ',', '1', ')']","['interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f7c50837ac920af66284f_f_1_5_0,SCAL,0,,"['polynomials', 'elementary-functions']",['0'],"['expr_atom', '__ANON_3']"
632fc627837ac920af6d2d5b_f_1_3_0,FUNC,\arctan,observing,"['real-analysis', 'proof-verification', 'taylor-expansion', 'analyticity', 'elementary-functions']","['\\', 'a', 'r', 'c', 't', 'a', 'n']",FUNC_NORMAL
632f7c50837ac920af66284f_f_1_7_0,FUNC,N,,"['polynomials', 'elementary-functions']",['N'],"['func_name', '__ANON_0']"
63302e02837ac920af77203d_f_1_0_0,FUNC,x,a root,['elementary-functions'],['x'],"['func_name', '__ANON_1']"
632ffdd2837ac920af724271_f_0_7_0,SCAL,x^7,its first nonzero term,"['power-series', 'taylor-expansion', 'function-and-relation-composition', 'elementary-functions']","['x', '^', '7']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
63302e02837ac920af77203d_f_1_1_0,SCAL,-x,,['elementary-functions'],"['-', 'x']","['unary', 'SUB', '__ANON_1']"
632ffdd2837ac920af724271_f_0_8_0,SCAL,f(x),,"['power-series', 'taylor-expansion', 'function-and-relation-composition', 'elementary-functions']","['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63302e02837ac920af77203d_f_1_2_0,SCAL,0,the roots,['elementary-functions'],['0'],"['expr_atom', '__ANON_3']"
632ffdd2837ac920af724271_f_0_14_0,SCAL,o(x^n),,"['power-series', 'taylor-expansion', 'function-and-relation-composition', 'elementary-functions']","['o', '(', 'x', '^', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'R_PAREN']"
63302e02837ac920af77203d_f_4_3_0,SCAL,0,,['elementary-functions'],['0'],"['expr_atom', '__ANON_3']"
