fid,mtype,exprstr,mention,tags,tokens,type_tokens
632f8349837ac920af66ee81_f_1_31_0,SCAL,g(x),,['trigonometry'],"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_1_34_0,FUNC,f,,['trigonometry'],['f'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_35_0,FUNC,g,,['trigonometry'],['g'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_39_0,FUNC,C,the intersections,['trigonometry'],['C'],"['func_name', '__ANON_0']"
632f8349837ac920af66ee81_f_1_40_0,FUNC,D,,['trigonometry'],['D'],"['func_name', '__ANON_0']"
632f8349837ac920af66ee81_f_1_41_0,FUNC,t,The present time   f_1_41_0,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_43_0,FUNC,t,,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_44_0,FUNC,D,,['trigonometry'],['D'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd4e2_f_0_0_0,SCAL,-1/2,graphite,"['geometry', 'trigonometry', 'chemistry']","['-', '1', '/', '2']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd4e2_f_0_1_0,SCAL,-1/3,methane,"['geometry', 'trigonometry', 'chemistry']","['-', '1', '/', '3']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_1_46_0,SET,(P),,['trigonometry'],"['(', 'P', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
6327106a06a69a3f488dd4e2_f_0_2_0,SCAL,-1/4,water,"['geometry', 'trigonometry', 'chemistry']","['-', '1', '/', '4']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_1_48_0,FUNC,f,,['trigonometry'],['f'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_49_0,FUNC,g,,['trigonometry'],['g'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd582_f_0_4_0,FUNC,r,,"['calculus', 'integration', 'trigonometry', 'definite-integrals', 'polar-coordinates']",['r'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_1_56_0,SCAL,20 ,,['trigonometry'],['20'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd582_f_0_5_0,SCAL,0,,"['calculus', 'integration', 'trigonometry', 'definite-integrals', 'polar-coordinates']",['0'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_1_57_0,SCAL,16 ,,['trigonometry'],['16'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd582_f_0_7_0,FUNC,r,,"['calculus', 'integration', 'trigonometry', 'definite-integrals', 'polar-coordinates']",['r'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd582_f_1_0_0,FUNC,r,,"['calculus', 'integration', 'trigonometry', 'definite-integrals', 'polar-coordinates']",['r'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_3_0,FUNC,x,respect,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd582_f_1_1_0,SCAL,r^5,,"['calculus', 'integration', 'trigonometry', 'definite-integrals', 'polar-coordinates']","['r', '^', '5']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_2_4_0,FUNC,a,,['trigonometry'],['a'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_5_0,FUNC,b,,['trigonometry'],['b'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_10_0,FUNC,v,,['trigonometry'],['v'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_0_0,FUNC,h,the height,"['geometry', 'trigonometry']",['h'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_1_0,FUNC,w,f_1_0_0   and the width   f_1_1_0 ; then the radius,"['geometry', 'trigonometry']",['w'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_2_0,SCAL,h/2,the circle,"['geometry', 'trigonometry']","['h', '/', '2']","['mp', '__ANON_1', 'DIV', 'expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_2_19_0,FUNC,t,a distance,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_21_0,FUNC,v,,['trigonometry'],['v'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_5_0,FUNC,A,,"['geometry', 'trigonometry']",['A'],"['func_name', '__ANON_0']"
632f8349837ac920af66ee81_f_2_22_0,FUNC,a,,['trigonometry'],['a'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_23_0,FUNC,b,,['trigonometry'],['b'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_9_0,FUNC,h,,"['geometry', 'trigonometry']",['h'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_10_0,FUNC,h,,"['geometry', 'trigonometry']",['h'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_27_0,FUNC,v,,['trigonometry'],['v'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_12_0,FUNC,h,,"['geometry', 'trigonometry']",['h'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_14_0,FUNC,A,,"['geometry', 'trigonometry']",['A'],"['func_name', '__ANON_0']"
632f8349837ac920af66ee81_f_2_31_0,FUNC,t,path,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_33_0,FUNC,a,,['trigonometry'],['a'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_16_0,FUNC,h,,"['geometry', 'trigonometry']",['h'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_34_0,FUNC,b,,['trigonometry'],['b'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd5a9_f_1_17_0,FUNC,A,,"['geometry', 'trigonometry']",['A'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd5a9_f_1_20_0,FUNC,w,,"['geometry', 'trigonometry']",['w'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_2_38_0,FUNC,v,,['trigonometry'],['v'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_0_1_0,SCAL,0 ,f_0_0,['trigonometry'],['0'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd65d_f_1_0_0,SET,"(0,0)",a point,['trigonometry'],"['(', '0', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd65d_f_1_1_0,SET,"(x,y)",,['trigonometry'],"['(', 'x', ',', 'y', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_1_0,FUNC,t,,['trigonometry'],['t'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_2_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_3_0,FUNC,y,,['trigonometry'],['y'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_4_0,FUNC,t,time,['trigonometry'],['t'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_5_0,FUNC,d,the distance,['trigonometry'],['d'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_6_0,SET,"(x,y)",,['trigonometry'],"['(', 'x', ',', 'y', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
6327106a06a69a3f488dd65d_f_1_9_0,FUNC,d,,['trigonometry'],['d'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_11_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd65d_f_1_12_0,FUNC,y,,['trigonometry'],['y'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_13_0,FUNC,t,,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_14_0,FUNC,f(t)= 0.,the equation,['trigonometry'],"['f', '(', 't', ')', '=']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'number']"
6327106a06a69a3f488dd689_f_0_0_0,SCAL,2 ,,"['geometry', 'trigonometry', 'physics', 'parametric']",['2'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd689_f_0_1_0,SCAL,2 ,,"['geometry', 'trigonometry', 'physics', 'parametric']",['2'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_3_17_0,FUNC,v,,['trigonometry'],['v'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd689_f_0_2_0,SCAL,2 ,,"['geometry', 'trigonometry', 'physics', 'parametric']",['2'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd689_f_0_3_0,SCAL,2 ,,"['geometry', 'trigonometry', 'physics', 'parametric']",['2'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_3_19_0,FUNC,f(t)= 0.,the equation,['trigonometry'],"['f', '(', 't', ')', '=']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'number']"
6327106a06a69a3f488dd689_f_1_1_0,FUNC,k,,"['geometry', 'trigonometry', 'physics', 'parametric']",['k'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd689_f_1_5_0,FUNC,w,,"['geometry', 'trigonometry', 'physics', 'parametric']",['w'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_26_0,FUNC,f(t) = 0,,['trigonometry'],"['f', '(', 't', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd689_f_1_7_0,FUNC,\arctan,,"['geometry', 'trigonometry', 'physics', 'parametric']","['\\', 'a', 'r', 'c', 't', 'a', 'n']",FUNC_NORMAL
632f8349837ac920af66ee81_f_3_32_0,FUNC,r,,['trigonometry'],['r'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd6c6_f_1_2_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_38_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_39_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_40_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_43_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_44_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_45_0,SCAL,f(t),or more ) solutions,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f8349837ac920af66ee81_f_3_47_0,SCAL,f(t),,['trigonometry'],"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106a06a69a3f488dd726_f_0_0_0,SCAL,4 ,line,['trigonometry'],['4'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee81_f_3_48_0,FUNC,t,respect,['trigonometry'],['t'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_49_0,FUNC,t,,['trigonometry'],['t'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd726_f_1_1_0,FUNC,a,,['trigonometry'],['a'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd726_f_1_2_0,FUNC,b,,['trigonometry'],['b'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee81_f_3_57_0,FUNC,f(t)=0,,['trigonometry'],"['f', '(', 't', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd726_f_1_8_0,FUNC,W,,['trigonometry'],['W'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd726_f_1_12_0,FUNC,W,the subspace,['trigonometry'],['W'],"['func_name', '__ANON_0']"
632f8349837ac920af66ee9f_f_0_2_0,SCAL,2 ,,['trigonometry'],['2'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee9f_f_0_3_0,SCAL,3 ,,['trigonometry'],['3'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee9f_f_2_3_0,SCAL,2 ,along x - axis,['trigonometry'],['2'],"['expr_atom', '__ANON_3']"
632f8349837ac920af66ee9f_f_2_5_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
632f8349837ac920af66ee9f_f_2_6_0,FUNC,k,,['trigonometry'],['k'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd749_f_2_2_0,SCAL,hyp,the hypotenuse,['trigonometry'],"['h', 'y', 'p']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']"
6327106a06a69a3f488dd749_f_2_3_0,SCAL,13 ,length   f_2_3_0,['trigonometry'],['13'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd749_f_2_4_0,SCAL,adj,the horizontal leg,['trigonometry'],"['a', 'd', 'j']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']"
6327106a06a69a3f488dd749_f_2_5_0,SCAL,opp,,['trigonometry'],"['o', 'p', 'p']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']"
632f8349837ac920af66eeea_f_0_34_0,SCAL,0 ,_ f_0_33,"['geometry', 'trigonometry', 'inequality', 'contest-math', 'geometric-inequalities']",['0'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd749_f_2_9_0,FUNC,\tan,,['trigonometry'],"['\\', 't', 'a', 'n']",FUNC_NORMAL
6327106a06a69a3f488dd749_f_2_10_0,FUNC,\cos,,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
632f8349837ac920af66eeea_f_0_8_0,FUNC,R,the circumradius,"['geometry', 'trigonometry', 'inequality', 'contest-math', 'geometric-inequalities']",['R'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd74f_f_0_2_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd74f_f_0_3_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd74f_f_1_0_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd74f_f_1_2_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
632f8349837ac920af66eeea_f_0_23_0,SCAL,2 ,,"['geometry', 'trigonometry', 'inequality', 'contest-math', 'geometric-inequalities']",['2'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd74f_f_1_7_0,FUNC,\cos,,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
6327106a06a69a3f488dd74f_f_1_15_0,FUNC,\cos,,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
6327106a06a69a3f488dd74f_f_1_18_0,FUNC,\cos,,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
6327106a06a69a3f488dd74f_f_1_21_0,FUNC,\cos,,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
6327106a06a69a3f488dd74f_f_1_24_0,FUNC,\cos,this interval,['trigonometry'],"['\\', 'c', 'o', 's']",FUNC_NORMAL
6327106a06a69a3f488dd7b8_f_0_0_0,FUNC,a,,"['trigonometry', 'inequality']",['a'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd7b8_f_0_1_0,FUNC,b,,"['trigonometry', 'inequality']",['b'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd7b8_f_1_2_0,FUNC,a,sharp   bounds,"['trigonometry', 'inequality']",['a'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd7b8_f_1_3_0,FUNC,b,,"['trigonometry', 'inequality']",['b'],"['func_name', '__ANON_1']"
632f8349837ac920af66eeea_f_2_6_0,FUNC,z,,"['geometry', 'trigonometry', 'inequality', 'contest-math', 'geometric-inequalities']",['z'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd7b8_f_1_10_0,SCAL,p^2+q^2,,"['trigonometry', 'inequality']","['p', '^', '2', '+', 'q', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd7b8_f_1_11_0,SCAL,p^2+q^2,,"['trigonometry', 'inequality']","['p', '^', '2', '+', 'q', '^', '2']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd7b8_f_1_15_0,SCAL,0.33,,"['trigonometry', 'inequality']",[],"['expr_atom', 'number']"
6327106a06a69a3f488dd7b8_f_1_16_0,FUNC,x,,"['trigonometry', 'inequality']",['x'],"['func_name', '__ANON_1']"
632f834a837ac920af66ef29_f_0_0_0,FUNC,P,a fixed point,"['integration', 'trigonometry', 'definite-integrals', 'contour-integration']",['P'],"['func_name', '__ANON_0']"
632f834a837ac920af66ef29_f_0_1_0,FUNC,r,,"['integration', 'trigonometry', 'definite-integrals', 'contour-integration']",['r'],"['func_name', '__ANON_1']"
632f834a837ac920af66ef29_f_0_2_0,FUNC,Q,,"['integration', 'trigonometry', 'definite-integrals', 'contour-integration']",['Q'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd7b8_f_1_25_0,SCAL,0,This derivative,"['trigonometry', 'inequality']",['0'],"['expr_atom', '__ANON_3']"
632f834a837ac920af66ef3b_f_4_3_0,SCAL,0,,"['limits', 'trigonometry']",['0'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd805_f_0_1_0,FUNC,f,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']",['f'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd805_f_0_2_0,SET,"(0,0)",,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['(', '0', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd805_f_0_7_0,FUNC,f,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']",['f'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd805_f_1_2_0,FUNC,w,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']",['w'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd805_f_1_3_0,SCAL,x+y^2,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['x', '+', 'y', '^', '2']","['additive', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd805_f_1_4_0,SCAL,w^2,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['w', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd805_f_1_5_0,SCAL,y^4,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['y', '^', '4']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106a06a69a3f488dd805_f_1_7_0,SCAL,0,the first partials,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']",['0'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd805_f_1_8_0,SET,"(0,0)",,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['(', '0', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f834a837ac920af66ef4e_f_3_2_0,SCAL,(1),the equation,['trigonometry'],"['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd805_f_1_11_0,FUNC,w,,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']",['w'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd805_f_1_12_0,SCAL,xy^2,substitute,"['trigonometry', 'multivariable-calculus', 'taylor-expansion']","['x', 'y', '^', '2']","['unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f834a837ac920af66ef4e_f_3_5_0,SCAL,(2),,['trigonometry'],"['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd84e_f_0_0_0,SCAL,12 ,,"['algebra-precalculus', 'trigonometry']",['12'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd84e_f_0_1_0,SCAL,11 ,,"['algebra-precalculus', 'trigonometry']",['11'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd84e_f_0_2_0,SCAL,24 ,,"['algebra-precalculus', 'trigonometry']",['24'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f834a837ac920af66ef4e_f_3_8_0,SCAL,(2),,['trigonometry'],"['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd84e_f_0_3_0,SCAL,7 ,,"['algebra-precalculus', 'trigonometry']",['7'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd84e_f_0_4_0,SCAL,12 ,half a lunar day,"['algebra-precalculus', 'trigonometry']",['12'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd84e_f_0_5_0,SCAL,24 ,hr,"['algebra-precalculus', 'trigonometry']",['24'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f834a837ac920af66ef4e_f_3_11_0,SCAL,(2),,['trigonometry'],"['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106a06a69a3f488dd84e_f_0_6_0,SCAL,9 ,the water,"['algebra-precalculus', 'trigonometry']",['9'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd84e_f_0_7_0,SCAL,9 ,the water,"['algebra-precalculus', 'trigonometry']",['9'],"['expr_atom', '__ANON_3']"
632fb8e8837ac920af6c227a_f_2_15_0,SCAL,2,,"['trigonometry', 'proof-verification']",['2'],"['expr_atom', '__ANON_3']"
632fb8e8837ac920af6c22b6_f_0_0_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_5_0,SCAL,11 ,,"['algebra-precalculus', 'trigonometry']",['11'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106a06a69a3f488dd84e_f_1_6_0,SCAL,7 ,,"['algebra-precalculus', 'trigonometry']",['7'],"['expr_atom', '__ANON_3']"
632f834a837ac920af66efb7_f_0_2_0,SET,"[-1,1]",,"['trigonometry', 'maxima-minima']","['[', '-', '1', ',', '1', ']']","['interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']"
6327106a06a69a3f488dd84e_f_1_7_0,SCAL,f(t),,"['algebra-precalculus', 'trigonometry']","['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106a06a69a3f488dd84e_f_1_8_0,SCAL,1 ,,"['algebra-precalculus', 'trigonometry']",['1'],"['expr_atom', '__ANON_3']"
6327106a06a69a3f488dd84e_f_1_9_0,FUNC,B,,"['algebra-precalculus', 'trigonometry']",['B'],"['func_name', '__ANON_0']"
632f834a837ac920af66efb7_f_1_2_0,FUNC,y,,"['trigonometry', 'maxima-minima']",['y'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_10_0,FUNC,C,,"['algebra-precalculus', 'trigonometry']",['C'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd84e_f_1_11_0,SCAL,f(t),,"['algebra-precalculus', 'trigonometry']","['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
6327106a06a69a3f488dd84e_f_1_13_0,SCAL,f(t),,"['algebra-precalculus', 'trigonometry']","['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f834a837ac920af66efb7_f_1_7_0,FUNC,y,,"['trigonometry', 'maxima-minima']",['y'],"['func_name', '__ANON_1']"
632f834a837ac920af66efe8_f_0_0_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_19_0,FUNC,D,this value,"['algebra-precalculus', 'trigonometry']",['D'],"['func_name', '__ANON_0']"
632f834a837ac920af66efe8_f_0_3_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
632f834a837ac920af66efe8_f_0_4_0,FUNC,M,,['trigonometry'],['M'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd84e_f_1_21_0,FUNC,A,,"['algebra-precalculus', 'trigonometry']",['A'],"['func_name', '__ANON_0']"
632f834a837ac920af66efe8_f_0_5_0,FUNC,a,,['trigonometry'],['a'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_22_0,FUNC,D,,"['algebra-precalculus', 'trigonometry']",['D'],"['func_name', '__ANON_0']"
632f834a837ac920af66efe8_f_0_6_0,FUNC,b,,['trigonometry'],['b'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_23_0,FUNC,A,,"['algebra-precalculus', 'trigonometry']",['A'],"['func_name', '__ANON_0']"
6327106a06a69a3f488dd84e_f_1_24_0,FUNC,D,,"['algebra-precalculus', 'trigonometry']",['D'],"['func_name', '__ANON_0']"
632fb8e8837ac920af6c231e_f_1_9_0,SCAL,-1/a,its slope,"['trigonometry', 'circles']","['-', '1', '/', 'a']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']"
632f834a837ac920af66efe8_f_0_9_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
6327106a06a69a3f488dd84e_f_1_26_0,SCAL,744 ,,"['algebra-precalculus', 'trigonometry']",['744'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632f834a837ac920af66efe8_f_0_10_0,FUNC,x,,['trigonometry'],['x'],"['func_name', '__ANON_1']"
