fid,mtype,exprstr,mention,tags,tokens,type_tokens
632fbf5c837ac920af6c97c7_f_1_19_0,SET,G(x),a series,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']","['G', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
63271c4006a69a3f488ea10b_f_1_1_0,SCAL,60 ,,"['geometry', 'analytic-geometry']",['60'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_20_0,FUNC,p,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['p'],"['func_name', '__ANON_1']"
632f8a0d837ac920af67b5b6_f_2_0_0,FUNC,D,the point,"['geometry', 'trigonometry', 'analytic-geometry', 'locus']",['D'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_22_0,FUNC,G,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['G'],"['func_name', '__ANON_0']"
632ff6e9837ac920af722543_f_3_17_0,FUNC,x,,"['geometry', 'algebra-precalculus', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_23_0,FUNC,z,a point,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['z'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_24_0,SCAL,z/a,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']","['z', '/', 'a']","['mp', '__ANON_1', 'DIV', '__ANON_1']"
63271c4006a69a3f488ea10b_f_1_5_0,FUNC,a,,"['geometry', 'analytic-geometry']",['a'],"['func_name', '__ANON_1']"
63271c4006a69a3f488ea10b_f_1_6_0,FUNC,b,,"['geometry', 'analytic-geometry']",['b'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_26_0,FUNC,D,the closed unit disk   f_1_26_0,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['D'],"['func_name', '__ANON_0']"
632f8a0d837ac920af67b5b6_f_2_5_0,FUNC,E,The point   f_2_5_0,"['geometry', 'trigonometry', 'analytic-geometry', 'locus']",['E'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_27_0,FUNC,D,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['D'],"['func_name', '__ANON_0']"
632ff6e9837ac920af72254e_f_0_4_0,FUNC,D,,"['analytic-geometry', 'hyperbolic-geometry', 'geodesic', 'mobius-transformation', 'conformal-field-theory']",['D'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_30_0,FUNC,C,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['C'],"['func_name', '__ANON_0']"
63271c4006a69a3f488ea10b_f_1_12_0,SCAL,3 ,,"['geometry', 'analytic-geometry']",['3'],"['expr_atom', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_32_0,FUNC,U,just the units,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632f8a0d837ac920af67b5b6_f_2_11_0,FUNC,t,,"['geometry', 'trigonometry', 'analytic-geometry', 'locus']",['t'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_33_0,FUNC,K,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['K'],"['func_name', '__ANON_0']"
632ff6e9837ac920af72254e_f_0_8_0,SET,"(0,u)",,"['analytic-geometry', 'hyperbolic-geometry', 'geodesic', 'mobius-transformation', 'conformal-field-theory']","['(', '0', ',', 'u', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_35_0,FUNC,D,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['D'],"['func_name', '__ANON_0']"
63271c4006a69a3f488ea160_f_1_2_0,FUNC,B,,"['geometry', 'analytic-geometry', 'triangles']",['B'],"['func_name', '__ANON_0']"
632f8a0d837ac920af67b78b_f_0_0_0,SET,"(0,4)",} and the intersection point   f_0_0_0,"['euclidean-geometry', 'analytic-geometry']","['(', '0', ',', '4', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_39_0,FUNC,C,our new annulus,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['C'],"['func_name', '__ANON_0']"
63271c4006a69a3f488ea160_f_1_5_0,FUNC,A,,"['geometry', 'analytic-geometry', 'triangles']",['A'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_41_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_44_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_45_0,FUNC,G,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['G'],"['func_name', '__ANON_0']"
632ff6e9837ac920af722656_f_1_1_0,SCAL,1,,"['geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_46_0,FUNC,R,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['R'],"['func_name', '__ANON_0']"
632ff6e9837ac920af722656_f_1_2_0,FUNC,X,,"['geometry', 'analytic-geometry']",['X'],"['func_name', '__ANON_0']"
632f8a0d837ac920af67b78b_f_2_5_0,FUNC,k,,"['euclidean-geometry', 'analytic-geometry']",['k'],"['func_name', '__ANON_1']"
632ff6e9837ac920af722656_f_1_3_0,SCAL,45,,"['geometry', 'analytic-geometry']",['45'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_48_0,FUNC,R,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['R'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_49_0,SET,G(x),,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']","['G', '(', 'x', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_52_0,FUNC,R,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['R'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea266_f_0_0_0,SET,"(m,n)",,"['real-analysis', 'analytic-geometry']","['(', 'm', ',', 'n', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632f8a0d837ac920af67b78b_f_2_17_0,SET,"(0,4)",the point,"['euclidean-geometry', 'analytic-geometry']","['(', '0', ',', '4', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327306106a69a3f488ea266_f_2_1_0,SET,T(m+n),,"['real-analysis', 'analytic-geometry']","['T', '(', 'm', '+', 'n', ')']","['__ANON_0', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_61_0,FUNC,R,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['R'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea266_f_2_4_0,FUNC,m,,"['real-analysis', 'analytic-geometry']",['m'],"['func_name', '__ANON_1']"
6327306106a69a3f488ea266_f_2_5_0,FUNC,y,,"['real-analysis', 'analytic-geometry']",['y'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_64_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea266_f_2_6_0,SET,T(k),known,"['real-analysis', 'analytic-geometry']","['T', '(', 'k', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_65_0,FUNC,G,the series,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['G'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea266_f_2_7_0,FUNC,k,,"['real-analysis', 'analytic-geometry']",['k'],"['func_name', '__ANON_1']"
632ff6e9837ac920af722689_f_0_5_0,FUNC,d,,['analytic-geometry'],['d'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_67_0,FUNC,D,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['D'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea266_f_2_9_0,FUNC,"J(m,n)=i",,"['real-analysis', 'analytic-geometry']","['J', '(', 'm', ',', 'n', ')', '=', 'i']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
632ff6e9837ac920af722689_f_0_7_0,SCAL,3 ,,['analytic-geometry'],['3'],"['expr_atom', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_70_0,FUNC,C,our annulus,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['C'],"['func_name', '__ANON_0']"
632f8a0d837ac920af67b82c_f_0_0_0,SCAL,1 ,point,"['geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632f8a0d837ac920af67b82c_f_0_1_0,SCAL,1 ,point,"['geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
6327306106a69a3f488ea266_f_3_0_0,SCAL,k^{th},,"['real-analysis', 'analytic-geometry']","['k', '^', '{', 't', 'h', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f8a0d837ac920af67b82c_f_0_2_0,SCAL,2 ,,"['geometry', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_72_0,FUNC,f,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['f'],"['func_name', '__ANON_1']"
6327306106a69a3f488ea266_f_3_1_0,SET,"(k,0)",,"['real-analysis', 'analytic-geometry']","['(', 'k', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327306106a69a3f488ea266_f_3_2_0,SET,"(0,k)",,"['real-analysis', 'analytic-geometry']","['(', '0', ',', 'k', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_73_0,FUNC,h,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['h'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_0_3_0,FUNC,d,the line,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
6327306106a69a3f488ea266_f_3_3_0,SCAL,k+1,,"['real-analysis', 'analytic-geometry']","['k', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632fbf5c837ac920af6c97c7_f_1_74_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_0_4_0,FUNC,M,,"['analytic-geometry', 'spheres']",['M'],"['func_name', '__ANON_0']"
632f9072837ac920af67b96d_f_0_1_0,SCAL,1 ,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632ff6e9837ac920af7226e9_f_0_5_0,FUNC,d,,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632f9072837ac920af67b96d_f_0_2_0,SCAL,2 ,"Length , V f_0_2_0 = Area","['multivariable-calculus', 'differential-geometry', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632ff6e9837ac920af7226e9_f_0_6_0,SET,(P),,"['analytic-geometry', 'spheres']","['(', 'P', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
6327306106a69a3f488ea266_f_3_6_0,SET,"(m,n)",,"['real-analysis', 'analytic-geometry']","['(', 'm', ',', 'n', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_77_0,SET,S{\{1\}},,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']","['S', '{', '\\{', '1', '\\}', '}']","['__ANON_0', 'group', 'L_BRACE', 'group', 'L_BRACE_LITERAL', 'expr_atom', '__ANON_3', 'R_BRACE_LITERAL', 'R_BRACE']"
632ff6e9837ac920af7226e9_f_0_7_0,FUNC,d,the line,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
6327306106a69a3f488ea266_f_3_7_0,FUNC,m,,"['real-analysis', 'analytic-geometry']",['m'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_78_0,FUNC,f,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['f'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_79_0,FUNC,h,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['h'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_80_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632f9072837ac920af67b96d_f_1_3_0,FUNC,f,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']",['f'],"['func_name', '__ANON_1']"
632f9072837ac920af67b96d_f_1_4_0,FUNC,N,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']",['N'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_0_12_0,FUNC,d,the line,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c97c7_f_1_82_0,FUNC,U,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['U'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_0_13_0,SET,(Q),plane,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632fbf5c837ac920af6c97c7_f_1_83_0,FUNC,G,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['G'],"['func_name', '__ANON_0']"
632f9072837ac920af67b96d_f_1_6_0,FUNC,N,,"['multivariable-calculus', 'differential-geometry', 'analytic-geometry']",['N'],"['func_name', '__ANON_0']"
632fbf5c837ac920af6c97c7_f_1_84_0,FUNC,H,,"['abstract-algebra', 'power-series', 'algebraic-number-theory', 'analytic-geometry', 'rigid-analytic-spaces']",['H'],"['func_name', '__ANON_0']"
6327306106a69a3f488ea471_f_0_0_0,SCAL,2,,"['analytic-geometry', 'triangles', 'coordinate-systems']",['2'],"['expr_atom', '__ANON_3']"
632fbf5c837ac920af6c9843_f_0_0_0,FUNC,m,,"['calculus', 'geometry', 'analytic-geometry', 'conic-sections', 'coordinate-systems']",['m'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_0_17_0,SET,(Q),tangent,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
6327306106a69a3f488ea471_f_0_3_0,SET,"(a, b)",the 3rd vertex,"['analytic-geometry', 'triangles', 'coordinate-systems']","['(', 'a', ',', 'b', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
6327306106a69a3f488ea471_f_0_5_0,SET,"(a,b)",the point,"['analytic-geometry', 'triangles', 'coordinate-systems']","['(', 'a', ',', 'b', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632ff6e9837ac920af7226e9_f_0_20_0,FUNC,d,the line,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_0_21_0,SET,(Q),the plane   f_0_21_0,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632ff6e9837ac920af7226e9_f_1_0_0,FUNC,d,the line,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_1_1_0,SET,(Q),the plane   f_1_1_0,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632f9072837ac920af67b97f_f_0_4_0,SCAL,(n-1),,"['inequality', 'optimization', 'analytic-geometry', 'geometric-inequalities']","['(', 'n', '-', '1', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6e9837ac920af7226e9_f_1_2_0,SET,(Q),the plane,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632f9072837ac920af67b97f_f_0_5_0,FUNC,n,,"['inequality', 'optimization', 'analytic-geometry', 'geometric-inequalities']",['n'],"['func_name', '__ANON_1']"
632fbf5c837ac920af6c9843_f_1_4_0,FUNC,T,,"['calculus', 'geometry', 'analytic-geometry', 'conic-sections', 'coordinate-systems']",['T'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_1_3_0,SET,(Q),,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632f9072837ac920af67b97f_f_0_6_0,SCAL,2,maximum distance,"['inequality', 'optimization', 'analytic-geometry', 'geometric-inequalities']",['2'],"['expr_atom', '__ANON_3']"
632ff6e9837ac920af7226e9_f_1_4_0,FUNC,d,,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_1_5_0,SET,(P),the plane,"['analytic-geometry', 'spheres']","['(', 'P', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632ff6e9837ac920af7226e9_f_1_6_0,SET,(Q),,"['analytic-geometry', 'spheres']","['(', 'Q', ')']","['set_expr', 'L_PAREN', '__ANON_0', 'R_PAREN']"
632ff6e9837ac920af7226e9_f_2_0_0,FUNC,Q,,"['analytic-geometry', 'spheres']",['Q'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_2_1_0,FUNC,Q,,"['analytic-geometry', 'spheres']",['Q'],"['func_name', '__ANON_0']"
632fbf5d837ac920af6c9856_f_0_0_0,FUNC,R,,"['analytic-geometry', 'absolute-value', 'polygons']",['R'],"['func_name', '__ANON_0']"
632fbf5d837ac920af6c9856_f_0_1_0,FUNC,y,,"['analytic-geometry', 'absolute-value', 'polygons']",['y'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_2_2_0,FUNC,d,,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_2_3_0,FUNC,d,,"['analytic-geometry', 'spheres']",['d'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_3_1_0,FUNC,t,,"['analytic-geometry', 'spheres']",['t'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_3_2_0,FUNC,P,the planes,"['analytic-geometry', 'spheres']",['P'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_3_3_0,FUNC,Q,,"['analytic-geometry', 'spheres']",['Q'],"['func_name', '__ANON_0']"
632ff6e9837ac920af7226e9_f_3_4_0,FUNC,C,,"['analytic-geometry', 'spheres']",['C'],"['func_name', '__ANON_0']"
6327306206a69a3f488ea541_f_0_0_0,SCAL,2 ,,"['geometry', 'analytic-geometry']",['2'],"['expr_atom', '__ANON_3']"
632ff6e9837ac920af7226e9_f_3_5_0,FUNC,M,,"['analytic-geometry', 'spheres']",['M'],"['func_name', '__ANON_0']"
632fbf5d837ac920af6c9a8a_f_0_0_0,FUNC,v,any point,"['analytic-geometry', 'conic-sections']",['v'],"['func_name', '__ANON_1']"
632ff6e9837ac920af7226e9_f_3_8_0,FUNC,Q,,"['analytic-geometry', 'spheres']",['Q'],"['func_name', '__ANON_0']"
632fbf5d837ac920af6c9a8a_f_0_1_0,FUNC,v,,"['analytic-geometry', 'conic-sections']",['v'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea551_f_0_0_0,SCAL,9 ,the concept,"['analytic-geometry', 'triangles', 'coordinate-systems']",['9'],"['expr_atom', '__ANON_3']"
632ff6e9837ac920af7226e9_f_3_11_0,SCAL,7,the radius,"['analytic-geometry', 'spheres']",['7'],"['expr_atom', '__ANON_3']"
632f9072837ac920af67b9a7_f_1_1_0,FUNC,t,your diagram,"['geometry', 'differential-geometry', 'analytic-geometry']",['t'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_1_0,FUNC,c,,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']",['c'],"['func_name', '__ANON_1']"
632f9072837ac920af67b9a7_f_1_2_0,FUNC,L,,"['geometry', 'differential-geometry', 'analytic-geometry']",['L'],"['func_name', '__ANON_0']"
6327306206a69a3f488ea6a4_f_0_2_0,SET,"(0, b)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', '0', ',', 'b', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', '__ANON_1', 'R_PAREN']"
632f9072837ac920af67b9a7_f_1_3_0,FUNC,K,,"['geometry', 'differential-geometry', 'analytic-geometry']",['K'],"['func_name', '__ANON_0']"
6327306206a69a3f488ea6a4_f_0_3_0,SET,"(0, b)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', '0', ',', 'b', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', '__ANON_1', 'R_PAREN']"
632fbf5d837ac920af6c9a8a_f_0_9_0,FUNC,t,,"['analytic-geometry', 'conic-sections']",['t'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_4_0,SET,"(c, 0)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', 'c', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6e9837ac920af72279d_f_0_1_0,FUNC,l,,['analytic-geometry'],['l'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_5_0,SET,"(a, 0)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', 'a', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327306206a69a3f488ea6a4_f_0_6_0,SET,"(c, 0)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', 'c', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6e9837ac920af72279d_f_0_4_0,FUNC,l,,['analytic-geometry'],['l'],"['func_name', '__ANON_1']"
632f9072837ac920af67b9a7_f_1_8_0,FUNC,t,,"['geometry', 'differential-geometry', 'analytic-geometry']",['t'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_8_0,SET,"(0, b)",The point   f_0_8_0,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', '0', ',', 'b', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', '__ANON_1', 'R_PAREN']"
632fbf5d837ac920af6c9a8a_f_1_5_0,FUNC,v,a point,"['analytic-geometry', 'conic-sections']",['v'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_9_0,SET,"(a, 0)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', 'a', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff6e9837ac920af72279d_f_0_6_0,FUNC,W,a plane   f_0_6_0,['analytic-geometry'],['W'],"['func_name', '__ANON_0']"
632fbf5d837ac920af6c9a8a_f_1_6_0,SCAL,2p,,"['analytic-geometry', 'conic-sections']","['2', 'p']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']"
6327306206a69a3f488ea6a4_f_0_10_0,SET,"(c, 0)",,"['algebra-precalculus', 'analytic-geometry', 'conic-sections']","['(', 'c', ',', '0', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fbf5d837ac920af6c9b5b_f_0_0_0,FUNC,n,,"['multivariable-calculus', 'definite-integrals', 'analytic-geometry', 'closed-form', 'spectrahedra']",['n'],"['func_name', '__ANON_1']"
632ff6e9837ac920af72279d_f_0_9_0,FUNC,W,,['analytic-geometry'],['W'],"['func_name', '__ANON_0']"
632f9072837ac920af67b9a7_f_1_14_0,FUNC,t,,"['geometry', 'differential-geometry', 'analytic-geometry']",['t'],"['func_name', '__ANON_1']"
632fbf5d837ac920af6c9b5b_f_0_1_0,FUNC,n,the set,"['multivariable-calculus', 'definite-integrals', 'analytic-geometry', 'closed-form', 'spectrahedra']",['n'],"['func_name', '__ANON_1']"
632f9072837ac920af67b9a7_f_1_15_0,SCAL,0,,"['geometry', 'differential-geometry', 'analytic-geometry']",['0'],"['expr_atom', '__ANON_3']"
632fbf5d837ac920af6c9b5b_f_0_2_0,FUNC,n,,"['multivariable-calculus', 'definite-integrals', 'analytic-geometry', 'closed-form', 'spectrahedra']",['n'],"['func_name', '__ANON_1']"
632ff6e9837ac920af72279d_f_1_1_0,FUNC,l,,['analytic-geometry'],['l'],"['func_name', '__ANON_1']"
6327306206a69a3f488ea72b_f_0_0_0,FUNC, T ,a triangle   f_0_0_0,"['geometry', 'analytic-geometry', 'combinatorial-geometry']",['T'],"['func_name', '__ANON_0']"
632f9072837ac920af67b9a7_f_1_16_0,SCAL,1,,"['geometry', 'differential-geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632fbf5d837ac920af6c9b5b_f_0_3_0,FUNC,n,the set,"['multivariable-calculus', 'definite-integrals', 'analytic-geometry', 'closed-form', 'spectrahedra']",['n'],"['func_name', '__ANON_1']"
