fid,mtype,exprstr,mention,tags
6327106506a69a3f488d99bf_f_0_7_0,FUNC,b,,"['elementary-number-theory', 'continued-fractions']"
632f7c5b837ac920af666951_f_2_13_0,SCAL,2,,['elementary-number-theory']
632f7c5b837ac920af6669a2_f_0_1_0,FUNC,x,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_2_0,SCAL,1,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_3_0,FUNC,x,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d99dc_f_0_4_0,SCAL,93 ,a positive one,['elementary-number-theory']
632f7c5b837ac920af6669a2_f_0_4_0,FUNC,x,a natural number,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_6_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_9_0,FUNC,x,the digit sum,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_0_0_0,FUNC,n,an integer,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_10_0,FUNC,b,f_0_9_0 's base   f_0_10_0   representation,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_0_2_0,FUNC,n,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_0_3_0,FUNC,n,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_1_0_0,SCAL,q(n),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_14_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_1_1_0,SCAL,2 ,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_0_16_0,SCAL,df,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_1_3_0,SCAL,q(n),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_1_4_0,FUNC,n,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_1_5_0,SCAL,q(n),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_2_1_0,FUNC,q(1) = 43,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_2_2_0,FUNC,q(-3) = 3,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_3_0,FUNC,b,the base   f_1_3_0   representation,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_2_4_0,SCAL,q(0),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_4_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_7_0,FUNC,b,times,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_2_9_0,SCAL,q(n),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a11_f_3_1_0,SCAL,q(n),,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_11_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_13_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_17_0,SCAL,1,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_4_6_0,SCAL,1918 ,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_19_0,SCAL,b-1,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_20_0,FUNC,k,the multiplicity,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_21_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_22_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_23_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_24_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_26_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_4_14_0,SCAL,27 ,,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_27_0,SCAL,1,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_29_0,SCAL,1,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_31_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_32_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_33_0,FUNC,k,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_34_0,FUNC,k,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_35_0,SCAL,b-1,times,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_36_0,SCAL,(1),,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_43_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_44_0,FUNC,p,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_45_0,SCAL,(2),,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a11_f_4_33_0,SCAL,12 ,my   2002 - 11- f_4_33_0 sci.math post,"['elementary-number-theory', 'polynomials', 'prime-numbers']"
6327106506a69a3f488d9a38_f_0_2_0,FUNC,k,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_50_0,SCAL,p-2,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_52_0,SCAL,(4),,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_0_5_0,FUNC,n,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_53_0,FUNC,n,the other hand,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_0_9_0,SCAL,i+j,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_57_0,SCAL,(1),,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_1_0_0,FUNC,k,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_59_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_60_0,FUNC,b,f_1_59_0   base   f_1_60_0   conversions,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_61_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_1_3_0,FUNC,p,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_62_0,SCAL,n-1,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_63_0,SCAL,n-1,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_1_5_0,FUNC,p,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
6327106506a69a3f488d9a38_f_1_6_0,SCAL,q^{p-1},the form,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
6327106506a69a3f488d9a38_f_1_7_0,FUNC,q,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
6327106506a69a3f488d9a38_f_1_8_0,FUNC,k,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_67_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_69_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9a38_f_1_12_0,FUNC,k,,"['number-theory', 'sequences-and-series', 'elementary-number-theory', 'contest-math', 'divisibility']"
632f7c5b837ac920af6669a2_f_1_71_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_73_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669a2_f_1_74_0,SCAL,f(x),,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af6669b2_f_0_0_0,SCAL,30 ,,"['number-theory', 'elementary-number-theory', 'totient-function', 'conjectures', 'carmichael-function']"
6327106506a69a3f488d9a40_f_1_2_0,FUNC,a,,"['number-theory', 'elementary-number-theory', 'algebraic-number-theory']"
6327106506a69a3f488d9a40_f_1_3_0,SCAL,a^2+5,,"['number-theory', 'elementary-number-theory', 'algebraic-number-theory']"
6327106506a69a3f488d9a40_f_1_4_0,SCAL,a^2+5,,"['number-theory', 'elementary-number-theory', 'algebraic-number-theory']"
6327106506a69a3f488d9a40_f_1_5_0,FUNC,x,those solutions,"['number-theory', 'elementary-number-theory', 'algebraic-number-theory']"
6327106506a69a3f488d9a40_f_1_6_0,FUNC,y,,"['number-theory', 'elementary-number-theory', 'algebraic-number-theory']"
6327106506a69a3f488d9aef_f_0_0_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_0_1_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_0_2_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_0_3_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_0_4_0,FUNC,q,a,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_0_1_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_0_5_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_1_0_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_0_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_1_1_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_1_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_1_2_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_2_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_3_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_4_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_3_1_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_5_0,FUNC,q,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_3_3_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_8_0,SCAL,q^{p^k},the subsequence,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_3_5_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_9_0,SCAL,1 ,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_10_0,FUNC,k,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_3_7_0,SCAL,11,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_11_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_12_0,FUNC,q,any   f_1_11_0 -adic integer,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_13_0,SCAL,q^{p^k},the subsequence,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_1_15_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_4_0_0,SCAL,1 ,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_1_17_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_4_2_0,SCAL,2 ,,['elementary-number-theory']
632f7c5b837ac920af6669ef_f_4_4_0,SCAL,3 ,,['elementary-number-theory']
632f7c5b837ac920af6669ef_f_4_5_0,SCAL,1 ,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_2_1_0,FUNC,q,an integer   f_2_1_0,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af6669ef_f_4_6_0,SCAL,11 ,,['elementary-number-theory']
6327106506a69a3f488d9aef_f_2_2_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af666a1a_f_0_0_0,SCAL,2^p-p,the form,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9aef_f_2_4_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af666a1a_f_0_1_0,SCAL,2^p+p,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a1a_f_0_2_0,FUNC,p,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9aef_f_2_7_0,SCAL,p^2,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_2_8_0,FUNC,p,these conditions,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_2_11_0,FUNC,p,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af666a1a_f_1_4_0,FUNC,p,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a1a_f_1_5_0,SCAL,6k+1,the form,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a1a_f_1_6_0,SCAL,6k+5,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9aef_f_2_14_0,SCAL,8,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af666a1a_f_1_7_0,FUNC,p,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a1a_f_1_8_0,SCAL,6k+1,the form,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9aef_f_2_16_0,SCAL,1,,"['elementary-number-theory', 'p-adic-number-theory']"
6327106506a69a3f488d9aef_f_2_17_0,SCAL,4,,"['elementary-number-theory', 'p-adic-number-theory']"
632f7c5b837ac920af666a1a_f_1_11_0,FUNC,p,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b5e_f_0_0_0,SCAL,11 ,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a1a_f_1_12_0,SCAL,6k+5,the form,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b5e_f_0_1_0,SCAL,7 ,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b5e_f_0_2_0,SCAL,4 ,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b5e_f_1_0_0,SCAL,a+b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a38_f_0_0_0,FUNC,d,a common divisor,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_0_1_0,SCAL,n! +1,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_0_2_0,FUNC,d,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_0_3_0,FUNC,s,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
6327106506a69a3f488d9b5e_f_2_4_0,FUNC,n,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a38_f_0_11_0,FUNC,d,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
6327106506a69a3f488d9b5e_f_3_6_0,SCAL,4 ,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a38_f_0_12_0,SCAL,1 ,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_0_17_0,SCAL,1 ,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_0_18_0,FUNC,d,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
6327106506a69a3f488d9b81_f_1_0_0,SCAL,3 ,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_0_0,FUNC,p,:         A nonzero element,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_1_0,FUNC,R,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_2_0,FUNC,p,a unit,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a38_f_2_2_0,SCAL,(t-s)/n!,an,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
6327106506a69a3f488d9b81_f_2_6_0,SCAL,0,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_7_0,FUNC,R,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_8_0,FUNC,R,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_10_0,SCAL,-2,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_11_0,SCAL,-7,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_13_0,FUNC,a,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_14_0,FUNC,b,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a38_f_2_14_0,SCAL,(n+1)!+1,,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a38_f_2_15_0,SCAL,1,the greatest common divisor,"['elementary-number-theory', 'proof-verification', 'factorial', 'gcd-and-lcm']"
632f7c5b837ac920af666a5f_f_0_0_0,FUNC,n,,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
632f7c5b837ac920af666a5f_f_0_1_0,FUNC,n,a product,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
6327106506a69a3f488d9b81_f_2_18_0,FUNC,u,a unit,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a5f_f_0_2_0,FUNC,n,three prime numbers,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
632f7c5b837ac920af666a5f_f_0_3_0,SCAL,389,a square modulo   f_0_3_0,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
6327106506a69a3f488d9b81_f_2_20_0,SCAL,2,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_21_0,SCAL,-2,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_22_0,SCAL,2,,"['elementary-number-theory', 'prime-numbers']"
6327106506a69a3f488d9b81_f_2_23_0,SCAL,-2,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a5f_f_2_0_0,SCAL,2 ,quadratic reciprocity,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
632f7c5b837ac920af666a5f_f_2_1_0,SCAL,3 ,,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
6327106506a69a3f488d9b81_f_2_26_0,FUNC,u,any units,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a5f_f_2_2_0,SCAL,5 ,you,"['elementary-number-theory', 'algorithms', 'computational-mathematics', 'quadratic-residues']"
6327106506a69a3f488d9b81_f_2_27_0,FUNC,v,,"['elementary-number-theory', 'prime-numbers']"
632f7c5b837ac920af666a60_f_0_3_0,FUNC,g,,"['elementary-number-theory', 'quadratic-forms']"
6327106506a69a3f488d9b8f_f_1_1_0,FUNC,n,an integer,"['abstract-algebra', 'elementary-number-theory']"
6327106506a69a3f488d9b8f_f_1_2_0,SCAL,1,,"['abstract-algebra', 'elementary-number-theory']"
6327106506a69a3f488d9ba6_f_0_0_0,FUNC,n,all natural numbers,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_0_1_0,SCAL,9 ,,['elementary-number-theory']
632f7c5b837ac920af666a8d_f_1_5_0,FUNC,p,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_0_6_0,FUNC,c,integers,['elementary-number-theory']
632f7c5b837ac920af666a8d_f_1_7_0,FUNC,p,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_1_0_0,SCAL,3n^3+6n,,['elementary-number-theory']
632f7c5b837ac920af666a8d_f_1_8_0,FUNC,p,3,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_1_1_0,SCAL,9,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_1_3_0,SCAL,3,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_0_0_0,SCAL,5 ,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_1_7_0,SCAL,3 ,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_0_1_0,SCAL,2 ,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_0_2_0,SCAL,3 ,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_0_0,SCAL,1,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_2_0,SCAL,15,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_3_0,SCAL,5 \cdot 3,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_4_0,SCAL,1,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_5_0,SCAL,759,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_3_2_0,SCAL,9,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_7_0,SCAL,759,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_3_4_0,SCAL,9,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_8_0,SCAL,2,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_1_9_0,SCAL,3,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_0_0,FUNC,x,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_3_7_0,SCAL,9,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_1_0,FUNC,y,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_2_0,FUNC,a,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_3_0,FUNC,b,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_4_0,SCAL,ax + by,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_5_0,FUNC,x,divides,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_4_1_0,SCAL,9,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_6_0,FUNC,y,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_7_0,FUNC,p,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_8_0,SCAL,xy,a product,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_9_0,FUNC,p,,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_10_0,FUNC,x,the factors,['elementary-number-theory']
632f7c5b837ac920af666a9b_f_2_11_0,FUNC,y,,['elementary-number-theory']
632f7c5b837ac920af666a9e_f_0_0_0,SCAL,1 ,p,['elementary-number-theory']
632f7c5b837ac920af666a9e_f_1_0_0,FUNC,p,,['elementary-number-theory']
632f7c5b837ac920af666a9e_f_1_1_0,FUNC,p,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_5_1_0,SCAL,3,,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_5_2_0,SCAL,n(n^2+2),,['elementary-number-theory']
632f7c5b837ac920af666b38_f_0_16_0,SCAL,0 ,f_0_0,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba6_f_5_3_0,SCAL,3,,['elementary-number-theory']
632f7c5b837ac920af666b38_f_0_7_0,SCAL,x^2,,"['elementary-number-theory', 'sums-of-squares']"
632f7c5b837ac920af666b38_f_0_8_0,SCAL,y^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba6_f_7_4_0,SCAL,3,The period,['elementary-number-theory']
6327106506a69a3f488d9ba6_f_7_5_0,SCAL,3,,['elementary-number-theory']
632f7c5b837ac920af666b38_f_0_17_0,SCAL,13 ,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_0_1_0,FUNC,a,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_2_0,FUNC,b,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_3_0,FUNC,a,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_4_0,FUNC,x,EEA returns,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_5_0,FUNC,y,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_8_0,FUNC,b,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_9_0,FUNC,a,,"['algorithms', 'elementary-number-theory']"
632f7c5b837ac920af666b38_f_0_26_0,SCAL,x^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_0_10_0,FUNC,b,,"['algorithms', 'elementary-number-theory']"
632f7c5b837ac920af666b38_f_0_27_0,SCAL,y^2,,"['elementary-number-theory', 'sums-of-squares']"
632f7c5b837ac920af666b38_f_0_28_0,SCAL,x^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_0_13_0,FUNC,x,,"['algorithms', 'elementary-number-theory']"
632f7c5b837ac920af666b38_f_0_29_0,SCAL,y^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_0_14_0,FUNC,a,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_15_0,FUNC,y,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_0_16_0,FUNC,b,,"['algorithms', 'elementary-number-theory']"
632f7c5b837ac920af666b38_f_0_32_0,SCAL,x^2,squares,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_1_0_0,FUNC,x,,"['algorithms', 'elementary-number-theory']"
632f7c5b837ac920af666b38_f_0_33_0,SCAL,y^2,,"['elementary-number-theory', 'sums-of-squares']"
6327106506a69a3f488d9ba7_f_1_1_0,FUNC,y,,"['algorithms', 'elementary-number-theory']"
6327106506a69a3f488d9ba7_f_2_0_0,FUNC,a,,"['algorithms', 'elementary-number-theory']"
