fid,mtype,exprstr,mention,tags
6327106606a69a3f488da1f7_f_1_2_0,FUNC,f,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66adf6_f_0_1_0,SCAL,3 ,,"['integration', 'algebra-precalculus', 'notation']"
6327106606a69a3f488da1f7_f_1_3_0,FUNC,g,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
6327106606a69a3f488da1f7_f_1_5_0,SCAL,g(x),,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66adf6_f_1_2_0,FUNC,c,,"['integration', 'algebra-precalculus', 'notation']"
6327106606a69a3f488da1f7_f_1_8_0,SCAL,h(x),,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
6327106606a69a3f488da1f7_f_1_11_0,SCAL,ac-b^2,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
6327106606a69a3f488da1f7_f_1_12_0,SCAL,bd-c^2,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66adff_f_0_0_0,FUNC,m,,['algebra-precalculus']
6327106606a69a3f488da1f7_f_2_6_0,FUNC,f,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66adff_f_1_1_0,SCAL,2^{m^2-1},,['algebra-precalculus']
6327106606a69a3f488da1f7_f_2_7_0,FUNC,f,a cubic,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66adff_f_1_6_0,FUNC,m,,['algebra-precalculus']
6327106606a69a3f488da1f7_f_2_15_0,SCAL,2,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66ae22_f_0_3_0,FUNC,X,,['algebra-precalculus']
632f833f837ac920af66ae22_f_0_4_0,FUNC,Y,,['algebra-precalculus']
6327106606a69a3f488da1f7_f_2_23_0,SCAL,9,,"['real-analysis', 'algebra-precalculus', 'polynomials', 'roots']"
632f833f837ac920af66ae22_f_0_6_0,FUNC,O,the origin,['algebra-precalculus']
632f833f837ac920af66ae22_f_0_7_0,FUNC,q,,['algebra-precalculus']
6327106606a69a3f488da202_f_0_0_0,SCAL,5 ,,['algebra-precalculus']
632f833f837ac920af66ae22_f_0_9_0,SET,"(0,4)",,['algebra-precalculus']
6327106606a69a3f488da202_f_0_1_0,SCAL,5 ,,['algebra-precalculus']
6327106606a69a3f488da202_f_0_2_0,SCAL,365 ,f_0_2_0 days,['algebra-precalculus']
6327106606a69a3f488da202_f_2_1_0,FUNC,n,the sum,['algebra-precalculus']
6327106606a69a3f488da202_f_2_2_0,SCAL,1,,['algebra-precalculus']
6327106606a69a3f488da20d_f_1_0_0,FUNC,R,the vector,"['geometry', 'algebra-precalculus']"
6327106606a69a3f488da20d_f_1_2_0,FUNC,L,the length,"['geometry', 'algebra-precalculus']"
6327106606a69a3f488da20d_f_1_4_0,FUNC,R,,"['geometry', 'algebra-precalculus']"
6327106606a69a3f488da20d_f_1_5_0,FUNC,r,,"['geometry', 'algebra-precalculus']"
6327106606a69a3f488da20d_f_1_8_0,FUNC,r,,"['geometry', 'algebra-precalculus']"
6327106606a69a3f488da22e_f_0_0_0,FUNC,a,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
6327106606a69a3f488da22e_f_0_1_0,FUNC,b,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
632f833f837ac920af66ae89_f_0_6_0,SCAL,1 ,no solution,"['linear-algebra', 'algebra-precalculus']"
632f833f837ac920af66aed3_f_0_0_0,SCAL,2 ,the harmonic mean,['algebra-precalculus']
632f833f837ac920af66aed3_f_0_2_0,SCAL,2 ,,['algebra-precalculus']
6327106606a69a3f488da22e_f_3_14_0,FUNC,a,the unknowns,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
6327106606a69a3f488da22e_f_3_15_0,FUNC,b,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
6327106606a69a3f488da22e_f_3_16_0,FUNC,a,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
6327106606a69a3f488da22e_f_3_17_0,FUNC,b,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
6327106606a69a3f488da22e_f_3_20_0,SCAL,a^3+b^3,,"['algebra-precalculus', 'roots', 'quadratics', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_0_2_0,SCAL,0 ,f_0_0,"['algebra-precalculus', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_0_3_0,SCAL,1 ,,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da279_f_1_3_0,SCAL,-1,,['algebra-precalculus']
6327106606a69a3f488da27d_f_1_0_0,FUNC,G,the graph,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_2_0,SET,"(x,y)",the points,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_4_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_7_0,FUNC,F,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_12_0,FUNC,F(y)=0,the equation,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_20_0,SCAL,1,,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_1_13_0,FUNC,G,the graph   f_1_13_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_14_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_15_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_1_16_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_25_0,SCAL,3 ,p = polroots,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_1_17_0,FUNC,V,quot;Does,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_26_0,SCAL,1 ,,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_1_18_0,FUNC,L,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_27_0,SCAL,1 ,%,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_1_19_0,SCAL,58 ,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_2_0_0,SCAL,1 ,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_2_3_0,FUNC,r,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_31_0,SCAL,2 ,p[1,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_2_4_0,SET,"(x, y)",a solution,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_33_0,SCAL,3 ,p[2 ] % f_2_33_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_2_6_0,SET,"(x, y)",a solution,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_35_0,SCAL,4 ,a = p[2 ] %,"['algebra-precalculus', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_2_37_0,SCAL,5 ,b = p[3 ] % f_2_37_0 = -0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_2_10_0,SCAL,2 ,Ex   f_2_10_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_39_0,SCAL,6 ,c = p[1 ] %,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_0_0,FUNC,"F(x,y)=0",a relation   f_3_0_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_41_0,SCAL,7 ,a + b + c % f_2_41_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_1_0,FUNC,x,two variables,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_2_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_42_0,SCAL,28 ,,"['algebra-precalculus', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_2_43_0,SCAL,2 ,,"['algebra-precalculus', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_2_44_0,SCAL,2 ,a^ f_2_43_0 + b^ f_2_44_0 + c^2 % f_2_45_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_4_0,FUNC,T,the temperature,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_45_0,SCAL,8 ,+ b^ f_2_44_0 + c^2 % f_2_45_0 = 2 . f_2_46_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_5_0,FUNC,p,f_3_4_0   and the pressure   f_3_5_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_47_0,SCAL,3 ,,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_6_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_48_0,SCAL,3 ,b^,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_7_0,FUNC,"F(x,y)=0",the relation   f_3_7_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_49_0,SCAL,9 ,b^ f_2_48_0 + c^3 %,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_8_0,FUNC,y,a unique value   f_3_8_0,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_51_0,SCAL,4 ,,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_10_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_52_0,SCAL,4 ,a^ f_2_51_0 + b^ f_2_52_0 + c^4 % f_2_53_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_13_0,FUNC,"F(x,y)=0",,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_53_0,SCAL,10 ,c^4,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_14_0,FUNC,F,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_15_0,FUNC,x,the variables,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_16_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_55_0,SCAL,5 ,,"['algebra-precalculus', 'symmetric-polynomials']"
632f833f837ac920af66af04_f_2_56_0,SCAL,5 ,b^ f_2_56_0,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_17_0,FUNC,"F(x,y)=0",the equation,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_57_0,SCAL,11 ,c^5 %,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_18_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_19_0,FUNC,f,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_59_0,SCAL,12 ,c,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_20_0,FUNC,y,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_21_0,FUNC,f,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af04_f_2_61_0,SCAL,13 ,b,"['algebra-precalculus', 'symmetric-polynomials']"
6327106606a69a3f488da27d_f_3_23_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_3_25_0,FUNC,x,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af12_f_0_0_0,SCAL,1,Train   f_0_0_0   departs,['algebra-precalculus']
632f833f837ac920af66af12_f_0_1_0,SCAL,2,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_2_0,SCAL,1,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_3_0,SCAL,16,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_4_0,SCAL,2,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_5_0,SCAL,9,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_6_0,SCAL,1,,['algebra-precalculus']
632f833f837ac920af66af12_f_0_7_0,SCAL,1,Train,['algebra-precalculus']
632f833f837ac920af66af12_f_0_9_0,SCAL,2,,['algebra-precalculus']
6327106606a69a3f488da27d_f_4_1_0,FUNC,E,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_4_4_0,FUNC,M,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_4_5_0,FUNC,E,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_4_6_0,FUNC,M,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
6327106606a69a3f488da27d_f_4_8_0,FUNC,M,,"['algebra-precalculus', 'functions', 'definition', 'multivalued-functions']"
632f833f837ac920af66af12_f_0_15_0,SCAL,28,the answer,['algebra-precalculus']
632f833f837ac920af66af12_f_1_0_0,SCAL,1,train,['algebra-precalculus']
632f833f837ac920af66af12_f_1_2_0,SCAL,2,train,['algebra-precalculus']
632f833f837ac920af66af12_f_1_4_0,FUNC,A,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_5_0,FUNC,B,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_6_0,FUNC,x,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_7_0,FUNC,C,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_8_0,FUNC,A,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_9_0,FUNC,y,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_11_0,SCAL,x-y,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_12_0,SCAL,2,train,['algebra-precalculus']
632f833f837ac920af66af12_f_1_13_0,SCAL,7,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_14_0,SCAL,1,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_16_0,SCAL,2,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_17_0,SCAL,x-y,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_18_0,SCAL,1,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_19_0,FUNC,y,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_23_0,SCAL,2,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_24_0,FUNC,y,distance,['algebra-precalculus']
632f833f837ac920af66af12_f_1_26_0,SCAL,1,,['algebra-precalculus']
632f833f837ac920af66af12_f_1_27_0,SCAL,x-y,distance,['algebra-precalculus']
632f833f837ac920af66af12_f_1_43_0,SCAL,1,train   f_1_43_0,['algebra-precalculus']
632f833f837ac920af66af12_f_1_44_0,SCAL,28,the entire distance,['algebra-precalculus']
632f833f837ac920af66af12_f_1_45_0,SCAL,2,Train   f_1_45_0,['algebra-precalculus']
632f833f837ac920af66af12_f_1_46_0,SCAL,21,,['algebra-precalculus']
6327106606a69a3f488da2ad_f_0_11_0,FUNC,e,,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
6327106606a69a3f488da2ad_f_0_12_0,FUNC,f,,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
632f833f837ac920af66af14_f_0_4_0,FUNC,P,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2ad_f_1_7_0,SCAL,bdf,,"['algebra-precalculus', 'elementary-number-theory', 'fractions']"
632f833f837ac920af66af14_f_1_5_0,SCAL,(1),,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2e5_f_3_1_0,SCAL,24^i,,"['algebra-precalculus', 'binomial-coefficients']"
632f833f837ac920af66af14_f_1_7_0,SCAL,(2),,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2e5_f_3_3_0,SCAL,25^k - 1,,"['algebra-precalculus', 'binomial-coefficients']"
632f833f837ac920af66af14_f_1_8_0,SCAL,(3),,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
632f833f837ac920af66af14_f_1_9_0,SCAL,b-a,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_0_1_0,SCAL,0 ,f_0_0,['algebra-precalculus']
632f833f837ac920af66af14_f_1_10_0,SCAL,c-b,the first row,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_0_2_0,SCAL,8 ,,['algebra-precalculus']
632f833f837ac920af66af14_f_1_11_0,SCAL,d-c,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_9_0,SCAL,0 ,,['algebra-precalculus']
632f833f837ac920af66af14_f_1_13_0,FUNC,P,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
632f833f837ac920af66af14_f_2_1_0,FUNC,a,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
632f833f837ac920af66af14_f_2_2_0,FUNC,b,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_5_0,FUNC,x,,['algebra-precalculus']
632f833f837ac920af66af14_f_2_3_0,FUNC,c,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_6_0,FUNC,A,,['algebra-precalculus']
632f833f837ac920af66af14_f_2_4_0,FUNC,P,Your guess,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_7_0,FUNC,B,,['algebra-precalculus']
632f833f837ac920af66af14_f_3_3_0,SCAL,3,the statement,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_12_0,SET,"[40,100]",,['algebra-precalculus']
6327106606a69a3f488da2fd_f_1_13_0,SET,"[0,100]",,['algebra-precalculus']
632f833f837ac920af66af14_f_3_5_0,FUNC,n,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
6327106606a69a3f488da2fd_f_1_15_0,SET,"[8,35]",,['algebra-precalculus']
6327106606a69a3f488da2fd_f_1_16_0,SET,"[0,100]",,['algebra-precalculus']
6327106606a69a3f488da30f_f_1_0_0,FUNC,m,,"['logarithms', 'algebra-precalculus']"
632f833f837ac920af66af14_f_3_15_0,SCAL,x^2,,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
632f833f837ac920af66af14_f_3_16_0,SCAL,h(x),,"['algebra-precalculus', 'elementary-number-theory', 'determinant', 'fractions', 'partial-fractions']"
632f833f837ac920af66af36_f_0_2_0,FUNC,C,,"['algebra-precalculus', 'inequality', 'normed-spaces', 'simplex', 'geometric-inequalities']"
632f833f837ac920af66af36_f_0_4_0,FUNC,w,,"['algebra-precalculus', 'inequality', 'normed-spaces', 'simplex', 'geometric-inequalities']"
6327106606a69a3f488da30f_f_2_16_0,SCAL,e^2,,"['logarithms', 'algebra-precalculus']"
632f833f837ac920af66af36_f_0_10_0,FUNC,w,,"['algebra-precalculus', 'inequality', 'normed-spaces', 'simplex', 'geometric-inequalities']"
6327106606a69a3f488da30f_f_2_24_0,FUNC,c,,"['logarithms', 'algebra-precalculus']"
6327106606a69a3f488da32d_f_0_0_0,FUNC,N,,"['sequences-and-series', 'algebra-precalculus']"
6327106606a69a3f488da32d_f_1_1_0,FUNC,P,,"['sequences-and-series', 'algebra-precalculus']"
632f833f837ac920af66af36_f_1_5_0,FUNC,C,this case,"['algebra-precalculus', 'inequality', 'normed-spaces', 'simplex', 'geometric-inequalities']"
6327106606a69a3f488da32d_f_1_3_0,FUNC,k,,"['sequences-and-series', 'algebra-precalculus']"
632f833f837ac920af66af36_f_1_13_0,FUNC,C,,"['algebra-precalculus', 'inequality', 'normed-spaces', 'simplex', 'geometric-inequalities']"
6327106606a69a3f488da32f_f_0_0_0,SCAL,1 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_0_1_0,SCAL,2 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_0_0,SCAL,1 ,your line,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_1_0,SCAL,1 ,line,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_2_0,SCAL,2 ,line   f_1_1_0,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_3_0,SCAL,1 ,line   f_1_3_0,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_4_0,SCAL,2 ,  f_1_3_0 ( or line   f_1_4_0,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_5_0,SCAL,1 ,the eccentricity,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_0_0,SCAL,2004 ,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_1_7_0,SCAL,1 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_1_0,FUNC,C,the coefficient,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_1_8_0,SCAL,2 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_2_0,SCAL,x^2,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_1_9_0,SCAL,1 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_1_10_0,SCAL,2 ,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_5_0,FUNC,x,,"['combinatorics', 'algebra-precalculus']"
632f833f837ac920af66af39_f_0_6_0,SCAL,-8,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_2_0_0,SCAL,x + ut,the lines,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_7_0,FUNC,x,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_2_1_0,SCAL,x+vt,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_0_9_0,SCAL,x^2,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_2_2_0,FUNC,x,a general point,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_3_0,FUNC,u,a general point,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_4_0,FUNC,v,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_5_0,FUNC,t,unit vectors,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_6_0,FUNC,x,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_8_0,FUNC,y,the point,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_9_0,FUNC,t,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_11_0,SCAL,r(t),the radius,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_2_4_0,SCAL,1 ,,"['combinatorics', 'algebra-precalculus']"
632f833f837ac920af66af39_f_2_5_0,SCAL,2 ,,"['combinatorics', 'algebra-precalculus']"
632f833f837ac920af66af39_f_3_2_0,FUNC,p(0)=1,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_2_16_0,FUNC,t,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_2_17_0,FUNC,t,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_1_0,SET,"(u,v)",,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_4_2_0,SCAL,x^2,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_3_6_0,SET,"(u,v)",the center,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_7_0,FUNC,r,its radius,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af39_f_4_4_0,SCAL,x^2,,"['combinatorics', 'algebra-precalculus']"
6327106606a69a3f488da32f_f_3_9_0,SCAL,4,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_10_0,SCAL,4,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af70_f_0_0_0,FUNC,x,,['algebra-precalculus']
6327106606a69a3f488da32f_f_3_11_0,SCAL,3,the parallel case,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_12_0,FUNC,r,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_14_0,FUNC,u,links,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af70_f_1_1_0,SCAL,1,,['algebra-precalculus']
6327106606a69a3f488da32f_f_3_15_0,FUNC,v,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_16_0,SET,"(u,v)",the center,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
6327106606a69a3f488da32f_f_3_17_0,FUNC,r,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af70_f_2_0_0,SCAL,-2(x-1),,['algebra-precalculus']
6327106606a69a3f488da32f_f_3_19_0,FUNC,r,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
632f833f837ac920af66af70_f_3_0_0,SCAL,5,,['algebra-precalculus']
6327106606a69a3f488da32f_f_3_20_0,SCAL,r^2,,"['geometry', 'algebra-precalculus', 'analytic-geometry']"
