fid,mtype,exprstr,mention,tags
632fcd1a837ac920af6dcb3f_f_2_3_0,FUNC,s,,"['euclidean-geometry', 'plane-geometry']"
6327306b06a69a3f488ef983_f_0_0_0,SCAL,226 ,page,"['euclidean-geometry', 'noneuclidean-geometry']"
632fcd1a837ac920af6dcb3f_f_2_4_0,FUNC,r,,"['euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_0_7_0,FUNC,a,vertices,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_0_8_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_0_9_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306b06a69a3f488efafd_f_0_0_0,SCAL,5 ,,['euclidean-geometry']
632fcd1a837ac920af6dcb3f_f_2_10_0,FUNC,B,,"['euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_3_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_4_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_5_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632fcd1a837ac920af6dcb41_f_0_14_0,SCAL,0 ,f_0_0,"['geometry', 'euclidean-geometry', 'plane-geometry']"
6327306b06a69a3f488efb13_f_0_0_0,SCAL,convex,the subset,['euclidean-geometry']
632fcd1a837ac920af6dcb41_f_0_1_0,FUNC,B,90 °,"['geometry', 'euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_6_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306b06a69a3f488efb13_f_0_1_0,SCAL,convex,The simplest examples,['euclidean-geometry']
632fcd1a837ac920af6dcb41_f_0_2_0,FUNC,A,°,"['geometry', 'euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_7_0,SCAL,(1-t)a+tb,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306b06a69a3f488efb13_f_0_2_0,SCAL,sets,,['euclidean-geometry']
6327306b06a69a3f488efb13_f_0_3_0,FUNC,m,,['euclidean-geometry']
632fcd1a837ac920af6dcb41_f_0_4_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'plane-geometry']"
6327306b06a69a3f488efb13_f_0_4_0,FUNC,m,,['euclidean-geometry']
632fcd1a837ac920af6dcb41_f_0_5_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_10_0,FUNC,A,the same reason,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_11_0,FUNC,a,the line segments,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306c06a69a3f488efb7f_f_0_0_0,SCAL,120 ,a sector,"['geometry', 'euclidean-geometry', 'circles', 'area']"
632fcd1a837ac920af6dcb41_f_0_7_0,FUNC,X,,"['geometry', 'euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_12_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632f9d9c837ac920af69154f_f_1_22_0,SCAL,xy,,"['computer-science', 'euclidean-geometry']"
632ff6ec837ac920af723a75_f_1_13_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632f9d9c837ac920af69154f_f_1_23_0,SCAL,1,,"['computer-science', 'euclidean-geometry']"
632ff6ec837ac920af723a75_f_1_14_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_15_0,FUNC,p,an element,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632f9d9c837ac920af69154f_f_1_25_0,FUNC,R,,"['computer-science', 'euclidean-geometry']"
6327306c06a69a3f488eff0a_f_0_0_0,FUNC,m,,['euclidean-geometry']
632ff6ec837ac920af723a75_f_1_16_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306c06a69a3f488eff0a_f_0_1_0,FUNC,n,,['euclidean-geometry']
6327306c06a69a3f488eff0a_f_0_2_0,FUNC,A,distinct points,['euclidean-geometry']
632f9d9c837ac920af6915a8_f_0_0_0,SCAL,4 ,,"['euclidean-geometry', 'combinatorial-geometry', 'convex-geometry', 'platonic-solids']"
6327306c06a69a3f488eff0a_f_0_3_0,FUNC,B,,['euclidean-geometry']
632f9d9c837ac920af6915a8_f_0_1_0,SCAL,6 ,,"['euclidean-geometry', 'combinatorial-geometry', 'convex-geometry', 'platonic-solids']"
6327306c06a69a3f488eff0a_f_0_4_0,FUNC,A,point,['euclidean-geometry']
632fcd1a837ac920af6dcb41_f_1_1_0,FUNC,r,a radius,"['geometry', 'euclidean-geometry', 'plane-geometry']"
6327306c06a69a3f488eff0a_f_0_5_0,FUNC,B,,['euclidean-geometry']
632f9d9c837ac920af6915a8_f_1_1_0,SCAL,2009 ,,"['euclidean-geometry', 'combinatorial-geometry', 'convex-geometry', 'platonic-solids']"
632fcd1a837ac920af6dcb41_f_1_3_0,SCAL,(30:360),,"['geometry', 'euclidean-geometry', 'plane-geometry']"
632ff6ec837ac920af723a75_f_1_23_0,FUNC,a,the line segment,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_24_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_25_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_26_0,SCAL,(1),the line segment,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_27_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632fcd1a837ac920af6dcb59_f_0_1_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
6327306c06a69a3f488eff0f_f_0_5_0,SCAL,4,,"['euclidean-geometry', 'analytic-geometry', 'convex-optimization']"
632ff6ec837ac920af723a75_f_1_28_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632fcd1a837ac920af6dcb59_f_0_2_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
632f9d9c837ac920af691644_f_0_5_0,FUNC,E,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ff6ec837ac920af723a75_f_1_29_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632f9d9c837ac920af691644_f_0_6_0,FUNC,F,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ff6ec837ac920af723a75_f_1_30_0,FUNC,q,the point   f_1_30_0,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632f9d9c837ac920af691644_f_0_7_0,FUNC,G,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ff6ec837ac920af723a75_f_1_31_0,FUNC,a,the line segment,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_32_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_33_0,FUNC,q,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306c06a69a3f488eff39_f_0_3_0,SET,E(2),,"['linear-algebra', 'geometry', 'euclidean-geometry']"
632fcd1a837ac920af6dcb59_f_0_7_0,FUNC,G,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
632f9d9c837ac920af691644_f_0_10_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ff6ec837ac920af723a75_f_1_34_0,FUNC,p,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
632ff6ec837ac920af723a75_f_1_35_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'triangles', 'analytic-geometry']"
6327306c06a69a3f488eff39_f_0_6_0,SET,E(2),,"['linear-algebra', 'geometry', 'euclidean-geometry']"
632f9d9c837ac920af691644_f_1_4_0,FUNC,o,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_8_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632fcd1a837ac920af6dcb59_f_2_1_0,FUNC,F,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
632fcd1a837ac920af6dcb59_f_2_3_0,FUNC,K,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
632f9d9c837ac920af691644_f_1_11_0,FUNC,E,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632fcd1a837ac920af6dcb59_f_2_5_0,FUNC,J,,"['geometry', 'euclidean-geometry', 'contest-math', 'triangles']"
6327306c06a69a3f488f010b_f_0_3_0,FUNC,A,,"['geometry', 'euclidean-geometry']"
632f9d9c837ac920af691644_f_1_16_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_18_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ffdd1837ac920af723b7e_f_0_2_0,FUNC,T,,"['general-topology', 'functional-analysis', 'euclidean-geometry']"
6327306c06a69a3f488f013d_f_0_0_0,FUNC,R,real numbers,"['geometry', 'euclidean-geometry', 'spheres']"
6327306c06a69a3f488f013d_f_0_1_0,FUNC,n,,"['geometry', 'euclidean-geometry', 'spheres']"
632ffdd1837ac920af723b7e_f_0_6_0,FUNC,G,,"['general-topology', 'functional-analysis', 'euclidean-geometry']"
632f9d9c837ac920af691644_f_1_22_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
6327306c06a69a3f488f013d_f_0_4_0,FUNC,n,,"['geometry', 'euclidean-geometry', 'spheres']"
6327306c06a69a3f488f013d_f_0_5_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'spheres']"
6327306c06a69a3f488f013d_f_0_7_0,FUNC,S,,"['geometry', 'euclidean-geometry', 'spheres']"
632ffdd1837ac920af723b7e_f_0_11_0,FUNC,G,,"['general-topology', 'functional-analysis', 'euclidean-geometry']"
632fcd1a837ac920af6dcc28_f_0_5_0,SCAL,90 ,,"['geometry', 'trigonometry', 'complex-numbers', 'vectors', 'euclidean-geometry']"
6327306c06a69a3f488f021d_f_0_0_0,SCAL,26 ,,"['euclidean-geometry', 'vectors', '3d']"
632fcd1a837ac920af6dcc28_f_0_6_0,SCAL,90 ,,"['geometry', 'trigonometry', 'complex-numbers', 'vectors', 'euclidean-geometry']"
6327306c06a69a3f488f021d_f_0_1_0,SCAL,9 ,the   f_0_0_0 neighbors,"['euclidean-geometry', 'vectors', '3d']"
632f9d9c837ac920af691644_f_1_30_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
6327306c06a69a3f488f021d_f_0_2_0,SCAL,8 ,"upper and bottom level ,   f_0_2_0","['euclidean-geometry', 'vectors', '3d']"
632f9d9c837ac920af691644_f_1_32_0,FUNC,O,a point,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_35_0,FUNC,O,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ffdd1837ac920af723b7e_f_1_1_0,SET,T^{-1},,"['general-topology', 'functional-analysis', 'euclidean-geometry']"
6327306d06a69a3f488f057d_f_0_2_0,FUNC,n,,"['abstract-algebra', 'geometry', 'elementary-number-theory', 'field-theory', 'euclidean-geometry']"
632ffdd1837ac920af723b7e_f_1_2_0,FUNC,T,a homeomorphism,"['general-topology', 'functional-analysis', 'euclidean-geometry']"
6327306d06a69a3f488f057d_f_0_3_0,FUNC,n,,"['abstract-algebra', 'geometry', 'elementary-number-theory', 'field-theory', 'euclidean-geometry']"
632f9d9c837ac920af691644_f_1_38_0,FUNC,s,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_39_0,FUNC,v,a vector,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_40_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
6327306e06a69a3f488f0c51_f_0_0_0,FUNC,Q,a quadric surface,"['geometry', 'algebraic-geometry', 'euclidean-geometry', 'projective-geometry']"
632ffdd1837ac920af723b99_f_0_3_0,SCAL,xy,,"['geometry', 'vectors', 'euclidean-geometry']"
6327306e06a69a3f488f0c51_f_0_1_0,SCAL,3 ,,"['geometry', 'algebraic-geometry', 'euclidean-geometry', 'projective-geometry']"
632ffdd1837ac920af723b99_f_0_4_0,SCAL,xz,,"['geometry', 'vectors', 'euclidean-geometry']"
632ffdd1837ac920af723b99_f_0_5_0,SCAL,yz,,"['geometry', 'vectors', 'euclidean-geometry']"
632ffdd1837ac920af723b99_f_0_6_0,SCAL,xz,,"['geometry', 'vectors', 'euclidean-geometry']"
6327306e06a69a3f488f0c51_f_0_4_0,FUNC,Q,,"['geometry', 'algebraic-geometry', 'euclidean-geometry', 'projective-geometry']"
6327306e06a69a3f488f0c51_f_0_5_0,FUNC,Q,,"['geometry', 'algebraic-geometry', 'euclidean-geometry', 'projective-geometry']"
6327306e06a69a3f488f0c51_f_0_7_0,SCAL,(0:0:0:1),the singular point,"['geometry', 'algebraic-geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_49_0,SCAL,-v,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af691644_f_1_52_0,FUNC,s,a scale factor,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632ffdd1837ac920af723b99_f_1_3_0,SCAL,xy,,"['geometry', 'vectors', 'euclidean-geometry']"
632fcd1a837ac920af6dcc28_f_3_2_0,FUNC,X,point,"['geometry', 'trigonometry', 'complex-numbers', 'vectors', 'euclidean-geometry']"
632ffdd1837ac920af723b99_f_1_4_0,SCAL,xz,,"['geometry', 'vectors', 'euclidean-geometry']"
632ffdd1837ac920af723b99_f_1_5_0,SCAL,yz,,"['geometry', 'vectors', 'euclidean-geometry']"
632fcd1a837ac920af6dcc28_f_3_4_0,FUNC,P,point,"['geometry', 'trigonometry', 'complex-numbers', 'vectors', 'euclidean-geometry']"
6327306e06a69a3f488f11cd_f_0_5_0,SCAL,1/3,side lengths,"['euclidean-geometry', 'geometry', 'platonic-solids']"
632f9d9c837ac920af691644_f_1_60_0,SCAL,2,,"['geometry', 'euclidean-geometry', 'projective-geometry']"
632f9d9c837ac920af69167b_f_0_0_0,FUNC,P,,"['geometry', 'euclidean-geometry']"
6327306e06a69a3f488f1204_f_0_2_0,FUNC,T,the mid,"['euclidean-geometry', 'geometry', 'platonic-solids']"
6327306e06a69a3f488f1204_f_0_4_0,FUNC,Q,,"['euclidean-geometry', 'geometry', 'platonic-solids']"
632f9d9c837ac920af69167b_f_0_4_0,FUNC,r,,"['geometry', 'euclidean-geometry']"
6327306e06a69a3f488f1204_f_0_6_0,FUNC,P,,"['euclidean-geometry', 'geometry', 'platonic-solids']"
632fcd1a837ac920af6dcc2a_f_0_0_0,SCAL,1080 ,,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632f9d9c837ac920af69167b_f_0_5_0,SET,"(u, v)",a orthonormal basis   f_0_5_0,"['geometry', 'euclidean-geometry']"
632ffdd1837ac920af723ba2_f_0_6_0,FUNC,D,a point   f_0_6_0,"['geometry', 'euclidean-geometry', 'triangles', 'angle']"
632fcd1a837ac920af6dcc2a_f_0_1_0,SCAL,25 ,diameter,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632f9d9c837ac920af69167b_f_0_6_0,FUNC,u,,"['geometry', 'euclidean-geometry']"
6327306e06a69a3f488f1204_f_0_8_0,FUNC,U,,"['euclidean-geometry', 'geometry', 'platonic-solids']"
632fcd1a837ac920af6dcc2a_f_1_0_0,SCAL,1080 ,proportion,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632f9d9c837ac920af69167b_f_0_7_0,FUNC,n,,"['geometry', 'euclidean-geometry']"
632fcd1a837ac920af6dcc2a_f_2_0_0,SCAL,p:q,given proportions,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632f9d9c837ac920af69167b_f_0_8_0,FUNC,u,,"['geometry', 'euclidean-geometry']"
632fcd1a837ac920af6dcc2a_f_2_1_0,FUNC,d,The diameter   f_2_1_0,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632f9d9c837ac920af69167b_f_0_9_0,FUNC,u,,"['geometry', 'euclidean-geometry']"
632f9d9c837ac920af69167b_f_0_10_0,FUNC,v,,"['geometry', 'euclidean-geometry']"
632fcd1a837ac920af6dcc2a_f_2_2_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632fcd1a837ac920af6dcc2a_f_2_3_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
6327306e06a69a3f488f1274_f_0_2_0,FUNC,P,,"['geometry', 'inequality', 'euclidean-geometry', 'geometric-inequalities']"
632fcd1a837ac920af6dcc2a_f_2_5_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
632fcd1a837ac920af6dcc2a_f_2_6_0,FUNC,b,,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
6327306e06a69a3f488f1286_f_0_0_0,FUNC,c,a circle,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632fcd1a837ac920af6dcc2a_f_2_7_0,FUNC,a,length,"['geometry', 'euclidean-geometry', 'circles', 'rectangles']"
6327306e06a69a3f488f1286_f_0_1_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_3_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_4_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_5_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_6_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_7_0,FUNC,X,a point,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_8_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632f9d9c837ac920af6916f2_f_0_1_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f1286_f_0_10_0,FUNC,X,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632f9d9c837ac920af6916f2_f_0_2_0,FUNC,W,,"['geometry', 'euclidean-geometry', 'centroid']"
632f9d9c837ac920af6916f2_f_0_4_0,FUNC,Y,,"['geometry', 'euclidean-geometry', 'centroid']"
632ffdd1837ac920af723ba2_f_3_0_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'triangles', 'angle']"
632fcd1a837ac920af6dcc43_f_0_3_0,SCAL,0,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_0_5_0,FUNC,Z,the centroids,"['geometry', 'euclidean-geometry', 'centroid']"
632ffdd1837ac920af723ba2_f_3_1_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'triangles', 'angle']"
632fcd1a837ac920af6dcc43_f_0_4_0,SCAL,1,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f1286_f_0_15_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632fcd1a837ac920af6dcc43_f_0_5_0,SCAL,0,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f1286_f_0_16_0,FUNC,c,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632fcd1a837ac920af6dcc43_f_0_6_0,SCAL,1,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f1286_f_0_17_0,FUNC,P,another point,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_18_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_19_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632fcd1a837ac920af6dcc43_f_1_0_0,FUNC,n,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f1286_f_0_20_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_21_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632ffdd1837ac920af723ba2_f_3_9_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'triangles', 'angle']"
6327306e06a69a3f488f1286_f_0_22_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
6327306e06a69a3f488f1286_f_0_23_0,FUNC,c,the two circles,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632fcd1a837ac920af6dcc43_f_1_4_0,SCAL,3(n-1),  f_1_3_0   equations,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f1286_f_0_25_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'hyperbolic-geometry', 'spherical-geometry']"
632f9d9c837ac920af6916f2_f_1_6_0,FUNC,M,a midpoint,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_0_0,FUNC,X,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632ffdd1837ac920af723c30_f_0_0_0,SCAL,2,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632ffdd1837ac920af723c30_f_0_1_0,FUNC,n,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
6327306e06a69a3f488f12aa_f_0_3_0,FUNC,x,the line segment,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_1_0,SCAL,2 ,Subscript[x,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_1_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'centroid']"
632ffdd1837ac920af723c30_f_0_3_0,FUNC,A,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632fcd1a837ac920af6dcc43_f_2_2_0,SCAL,2 ,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f12aa_f_0_5_0,SET,"[x,y]",,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632ffdd1837ac920af723c30_f_0_4_0,FUNC,B,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632fcd1a837ac920af6dcc43_f_2_3_0,SCAL,2 ,j])^,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_2_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_6_0,FUNC,x,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_4_0,SCAL,1 ,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_3_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_7_0,FUNC,y,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_5_0,SCAL,1 ,= pts[[n ] ] ; const,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f12aa_f_0_8_0,SET,"[x,y]",the convex hull,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_6_0,SCAL,2 ,const f_2_6_0,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_5_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_9_0,SET,"\{x,y\}",,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_7_0,SCAL,1 ,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_6_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_10_0,FUNC,x,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_8_0,SCAL,1 ,e,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632f9d9c837ac920af6916f2_f_2_7_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'centroid']"
6327306e06a69a3f488f12aa_f_0_11_0,FUNC,y,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632fcd1a837ac920af6dcc43_f_2_9_0,SCAL,2 ,,"['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
632fcd1a837ac920af6dcc43_f_2_10_0,SCAL,2 ,", n } ] ; e f_2_10_0 = Table[Graphics3D[{Blue","['optimization', 'euclidean-geometry', 'coordinate-systems', 'nonlinear-optimization', 'euclidean-algorithm']"
6327306e06a69a3f488f12aa_f_0_13_0,SCAL,3,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632ffdd1837ac920af723c30_f_1_3_0,FUNC,i,point   f_1_3_0,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632fcd1a837ac920af6dcd0c_f_0_0_0,SCAL,2 ,,"['geometry', 'trigonometry', 'euclidean-geometry']"
6327306e06a69a3f488f12aa_f_0_15_0,FUNC,z,,"['convex-analysis', 'euclidean-geometry', 'convex-optimization']"
632ffdd1837ac920af723c30_f_1_4_0,FUNC,j,,"['optimization', 'algorithms', 'euclidean-geometry', 'matching-theory', 'optimal-transport']"
632fcd1a837ac920af6dcd0c_f_0_1_0,SCAL,2 ,,"['geometry', 'trigonometry', 'euclidean-geometry']"
632f9d9c837ac920af6916f2_f_2_13_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'centroid']"
