fid,mtype,exprstr,mention,tags,tokens,type_tokens
632f9d9a837ac920af6907e3_f_0_3_0,FUNC,O,the intersection,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['O'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_1_17_0,FUNC,C,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['C'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_0_6_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_0_7_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['N'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_0_11_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['P'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_0_12_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['Q'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db523_f_3_7_0,FUNC,z,,"['geometry', 'trigonometry', 'numerical-methods', 'euclidean-geometry', 'closed-form']",['z'],"['func_name', '__ANON_1']"
6327306306a69a3f488eae47_f_0_1_0,FUNC,n,,"['euclidean-geometry', 'linear-transformations', 'simplex']",['n'],"['func_name', '__ANON_1']"
6327306306a69a3f488eae47_f_0_2_0,FUNC,n,,"['euclidean-geometry', 'linear-transformations', 'simplex']",['n'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_1_27_0,SET,"(m,n)",The couple,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']","['(', 'm', ',', 'n', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
6327306306a69a3f488eae47_f_0_3_0,FUNC,n,,"['euclidean-geometry', 'linear-transformations', 'simplex']",['n'],"['func_name', '__ANON_1']"
6327306306a69a3f488eae47_f_0_4_0,SCAL,2 ,examples,"['euclidean-geometry', 'linear-transformations', 'simplex']",['2'],"['expr_atom', '__ANON_3']"
6327306306a69a3f488eae47_f_0_5_0,SCAL,3 ,,"['euclidean-geometry', 'linear-transformations', 'simplex']",['3'],"['expr_atom', '__ANON_3']"
632ff6ea837ac920af722ab3_f_1_30_0,SET,"(m,n)",,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']","['(', 'm', ',', 'n', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
632ff6ea837ac920af722ab3_f_2_0_0,FUNC,x,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['x'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_1_0,FUNC,y,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['y'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_0_0,SCAL,3 ,Rudin Functional analysis,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
632ff6ea837ac920af722ab3_f_2_2_0,FUNC,Z,the set   f_2_2_0,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['Z'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_2_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['A'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_3_0,FUNC,z,all points,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['z'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907e3_f_1_3_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_4_0,FUNC,e,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['e'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907e3_f_1_4_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['D'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_5_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['B'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_4_0,FUNC,i,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['i'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_6_0,FUNC,z,such a point   f_2_6_0,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['z'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907e3_f_1_6_0,FUNC,S,the center   f_1_6_0,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['S'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_5_0,FUNC,H,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_8_0,FUNC,E,a convex,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db553_f_0_5_0,FUNC,r,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['r'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_10_0,FUNC,f,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['f'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db553_f_0_6_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['R'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_11_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['A'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_10_0,FUNC,y,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db553_f_0_7_0,FUNC,g,the attached figure,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['g'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907e3_f_1_12_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['C'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_11_0,FUNC,E,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db553_f_0_8_0,FUNC,G,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['G'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_13_0,FUNC,z,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['z'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907e3_f_1_13_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_12_0,FUNC,H,a hyperplane,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_14_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['N'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_15_0,FUNC,x,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['x'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_14_0,FUNC,E,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_16_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['D'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_15_0,FUNC,H,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_17_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['B'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_16_0,SCAL,0,an interior point,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['0'],"['expr_atom', '__ANON_3']"
632f9d9a837ac920af6907e3_f_1_18_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_17_0,FUNC,E,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907e3_f_1_19_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'geometric-transformation']",['N'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_18_0,FUNC,M,one,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_19_0,FUNC,y,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_24_0,FUNC,e,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['e'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_23_0,FUNC,E,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_26_0,FUNC,e,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['e'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_27_0,FUNC,z,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['z'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_26_0,FUNC,y,a boundary point,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_27_0,FUNC,E,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_29_0,FUNC,x,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['x'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907fd_f_0_3_0,SCAL,1,,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['1'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db553_f_2_1_0,FUNC,p,the inradius,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_28_0,FUNC,M,one,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['M'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_30_0,FUNC,y,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['y'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db553_f_2_2_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['A'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_29_0,FUNC,y,cointains,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db553_f_2_3_0,FUNC,q,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['q'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_30_0,SCAL,p(x),,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']","['p', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f9d9a837ac920af6907fd_f_0_6_0,FUNC,T,,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['T'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db553_f_2_4_0,FUNC,h,the distance,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['h'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_31_0,FUNC,p(0) = 0,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']","['p', '(', '0', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fcd17837ac920af6db553_f_2_5_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['A'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907fd_f_0_8_0,FUNC,c,that point,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['c'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db553_f_2_7_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['P'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db553_f_2_8_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'triangles', 'circles']",['Q'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_39_0,FUNC,A,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['A'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_37_0,SCAL,f(x),,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']","['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ff6ea837ac920af722ab3_f_2_40_0,FUNC,B,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['B'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907fd_f_0_13_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['B'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_38_0,FUNC,M,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['M'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_41_0,FUNC,A,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['A'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_39_0,FUNC,f(x) = c,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']","['f', '(', 'x', ')', '=', 'c']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_42_0,FUNC,y,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['y'],"['func_name', '__ANON_1']"
632f9d9a837ac920af6907fd_f_0_15_0,FUNC,T,our point,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['T'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_43_0,FUNC,x,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['x'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb357_f_0_41_0,FUNC,M,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['M'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_44_0,FUNC,C,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['C'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6907fd_f_1_1_0,FUNC,a,size   f_1_1_0,"['geometry', 'euclidean-geometry', 'recreational-mathematics']",['a'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722ab3_f_2_45_0,SCAL,xyz,the triangles,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']","['x', 'y', 'z']","['unary', '__ANON_1', '__ANON_1', '__ANON_1']"
632f9d9a837ac920af6907fd_f_1_2_0,SCAL,b-c,,"['geometry', 'euclidean-geometry', 'recreational-mathematics']","['b', '-', 'c']","['additive', '__ANON_1', 'SUB', '__ANON_1']"
632fcd17837ac920af6db623_f_0_1_0,FUNC,M,a point,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb357_f_0_46_0,FUNC,M,,"['general-topology', 'functional-analysis', 'convex-analysis', 'euclidean-geometry']",['M'],"['func_name', '__ANON_0']"
632f9d9a837ac920af69080e_f_0_1_0,FUNC,O,the circumcentre,"['geometry', 'euclidean-geometry']",['O'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722ab3_f_2_52_0,FUNC,z,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['z'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db623_f_1_2_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['C'],"['func_name', '__ANON_0']"
632f9d9a837ac920af69080e_f_0_2_0,FUNC,H,the circumcentre,"['geometry', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb47e_f_0_0_0,SCAL,n(n-1)/2,any symmetric metric tensor,"['geometry', 'differential-geometry', 'metric-spaces', 'euclidean-geometry', 'riemannian-geometry']","['n', '(', 'n', '-', '1', ')', '/', '2']","['mp', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'DIV', 'expr_atom', '__ANON_3']"
632ff6ea837ac920af722ab3_f_2_54_0,FUNC,C,,"['geometry', 'proof-writing', 'euclidean-geometry', 'triangles']",['C'],"['func_name', '__ANON_0']"
632f9d9a837ac920af69080e_f_0_4_0,FUNC,H,,"['geometry', 'euclidean-geometry']",['H'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb47e_f_0_1_0,FUNC,n,the dimension,"['geometry', 'differential-geometry', 'metric-spaces', 'euclidean-geometry', 'riemannian-geometry']",['n'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db623_f_2_3_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb47e_f_0_4_0,SCAL,2 ,,"['geometry', 'differential-geometry', 'metric-spaces', 'euclidean-geometry', 'riemannian-geometry']",['2'],"['expr_atom', '__ANON_3']"
632ff6ea837ac920af722bd1_f_0_0_0,SCAL,17 ,,"['geometry', 'euclidean-geometry', 'maxima-minima']",['17'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd17837ac920af6db623_f_2_10_0,SCAL,2 ,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['2'],"['expr_atom', '__ANON_3']"
6327306306a69a3f488eb4c3_f_0_5_0,FUNC,l,a line   f_0_5_0,"['general-topology', 'combinatorics', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db623_f_2_14_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['a'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb4c3_f_0_8_0,FUNC,I,,"['general-topology', 'combinatorics', 'euclidean-geometry']",['I'],"['func_name', '__ANON_0']"
632f9d9a837ac920af690864_f_1_2_0,SCAL,3,,"['geometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
6327306306a69a3f488eb4c3_f_0_9_0,SCAL,4,the case,"['general-topology', 'combinatorics', 'euclidean-geometry']",['4'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db623_f_3_0_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
632f9d9a837ac920af690864_f_1_4_0,SCAL,3,,"['geometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
632f9d9a837ac920af690864_f_1_5_0,SCAL,3,,"['geometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db623_f_3_2_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['P'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_0_0,FUNC,C,a disc   f_0_0_0,"['geometry', 'trigonometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722be0_f_1_0_0,FUNC,\sin,,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['\\', 's', 'i', 'n']",FUNC_NORMAL
632fcd17837ac920af6db623_f_3_3_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_1_0,FUNC,V,,"['geometry', 'trigonometry', 'euclidean-geometry']",['V'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722be0_f_1_1_0,FUNC,\cos,,"['geometry', 'euclidean-geometry', 'analytic-geometry']","['\\', 'c', 'o', 's']",FUNC_NORMAL
632f9d9a837ac920af690864_f_2_1_0,FUNC,A,,"['geometry', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_2_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722be0_f_1_2_0,SCAL,1 ,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['1'],"['expr_atom', '__ANON_3']"
632fcd17837ac920af6db623_f_3_5_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['Q'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_3_0,FUNC,p,a point   f_0_3_0,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db623_f_3_6_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['M'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_4_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_5_0,FUNC,p,step,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db623_f_3_8_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'triangles', 'geometric-transformation']",['R'],"['func_name', '__ANON_0']"
632f9d9a837ac920af69089b_f_0_2_0,FUNC,E,,"['geometry', 'contest-math', 'euclidean-geometry']",['E'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_6_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_9_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_12_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_13_0,FUNC,V,,"['geometry', 'trigonometry', 'euclidean-geometry']",['V'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_15_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_16_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_17_0,FUNC,C,the disc   f_0_17_0,"['geometry', 'trigonometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722cbe_f_0_13_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'quadrilateral']",['R'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_18_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_0_0_0,SCAL,12093 ,problem,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['12093'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632ff6ea837ac920af722cbe_f_0_14_0,FUNC,r,,"['geometry', 'euclidean-geometry', 'quadrilateral']",['r'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_19_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_0_1_0,FUNC,S,a finite,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_20_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_0_2_0,FUNC,S,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
6327306306a69a3f488eb628_f_0_21_0,FUNC,C,,"['geometry', 'trigonometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_0_3_0,FUNC,S,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_0_4_0,FUNC,S,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['S'],"['func_name', '__ANON_0']"
632ff6ea837ac920af722d60_f_0_1_0,FUNC,O,the intersection,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['O'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_0_6_0,SCAL,(n+1),,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']","['(', 'n', '+', '1', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fcd17837ac920af6db773_f_0_7_0,FUNC,n,,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_26_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632fcd17837ac920af6db773_f_1_0_0,FUNC,n,circle seperable colourings,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['n'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_27_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_28_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
6327306306a69a3f488eb628_f_0_29_0,FUNC,c,,"['geometry', 'trigonometry', 'euclidean-geometry']",['c'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722d60_f_0_6_0,FUNC,X,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['X'],"['func_name', '__ANON_0']"
632f9d9a837ac920af6908f7_f_0_0_0,SCAL,18 ,,"['proof-verification', 'euclidean-geometry']",['18'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327306306a69a3f488eb628_f_0_30_0,FUNC,p,,"['geometry', 'trigonometry', 'euclidean-geometry']",['p'],"['func_name', '__ANON_1']"
632ff6ea837ac920af722d60_f_0_7_0,FUNC,O,,"['geometry', 'contest-math', 'euclidean-geometry', 'circles', 'quadrilateral']",['O'],"['func_name', '__ANON_0']"
632fcd17837ac920af6db773_f_1_4_0,FUNC,P,a point   f_1_4_0,"['combinatorics', 'euclidean-geometry', 'recreational-mathematics', 'coloring']",['P'],"['func_name', '__ANON_0']"
