fid,mtype,exprstr,mention,tags
632fc62b837ac920af6d474a_f_2_10_0,FUNC,g,,"['elementary-set-theory', 'elementary-functions']"
632ffdd6837ac920af725caf_f_0_5_0,SCAL,f(x),,"['calculus', 'derivatives', 'elementary-functions']"
632f7c50837ac920af662997_f_0_6_0,FUNC,T,,"['polynomials', 'terminology', 'elementary-functions']"
632fc62b837ac920af6d474a_f_2_11_0,FUNC,x,the constant function   f_2_11_0,"['elementary-set-theory', 'elementary-functions']"
632fc62b837ac920af6d474a_f_2_12_0,FUNC,h,,"['elementary-set-theory', 'elementary-functions']"
632fc62b837ac920af6d474a_f_2_13_0,FUNC,y,the constant function   f_2_13_0,"['elementary-set-theory', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_0_0,SCAL,0 ,,"['functions', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_1_0,SCAL,1 ,,"['functions', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_2_0,SCAL,85 ,,"['functions', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_3_0,SCAL,8 ,,"['functions', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_4_0,SCAL,1 ,= 10 ; output,"['functions', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_5_0,SCAL,5 ,,"['functions', 'elementary-functions']"
632f7c51837ac920af662f70_f_0_3_0,FUNC,A,,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_6_0,SCAL,2 ,,"['functions', 'elementary-functions']"
63302e0a837ac920af7750a3_f_1_4_0,SCAL,2 ,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632ffdd7837ac920af7260d5_f_0_7_0,SCAL,1 ,,"['functions', 'elementary-functions']"
632fc631837ac920af6d7417_f_0_9_0,FUNC,Q,,"['abstract-algebra', 'functional-equations', 'elementary-functions']"
632f7c51837ac920af662f70_f_0_8_0,SCAL,f(1),,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']"
632f7c51837ac920af662f70_f_0_9_0,SCAL,f(2),,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']"
632f7c51837ac920af662f70_f_0_10_0,FUNC,f(n)=n+2,,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']"
632f7c51837ac920af662f70_f_0_12_0,SCAL,g(1)+g(2),functions,"['functions', 'elementary-set-theory', 'relations', 'equivalence-relations', 'elementary-functions']"
632fc634837ac920af6d869d_f_0_1_0,FUNC,F,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632fc634837ac920af6d869d_f_0_3_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
63302e0a837ac920af7750a3_f_3_5_0,SCAL,e^{-1},,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632fc634837ac920af6d869d_f_0_6_0,FUNC,\exp,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632fc634837ac920af6d869d_f_0_7_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632f7c52837ac920af6632dc_f_1_3_0,SCAL,f(x),,"['general-topology', 'functions', 'elementary-functions']"
632f7c52837ac920af6632dc_f_1_4_0,SET,"(a,b)",,"['general-topology', 'functions', 'elementary-functions']"
632fc634837ac920af6d869d_f_0_10_0,FUNC,\exp,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632fc634837ac920af6d869d_f_0_11_0,FUNC,\ln,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632fc634837ac920af6d869d_f_0_13_0,FUNC,x,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632f8337837ac920af6679b5_f_0_0_0,FUNC,A,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632fc634837ac920af6d869d_f_0_14_0,SCAL,e^x,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
63302e0a837ac920af7750a3_f_5_2_0,FUNC,\ln,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632f8337837ac920af6679b5_f_0_1_0,SCAL,n\times n,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_0_2_0,FUNC,i,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_0_3_0,FUNC,c,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632ffdde837ac920af728fd2_f_1_10_0,SCAL,(2),The functional equation,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
632f8337837ac920af6679b5_f_0_5_0,FUNC,i,c times row,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632ffdde837ac920af728fd2_f_1_12_0,FUNC,d,,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
632ffdde837ac920af728fd2_f_1_13_0,SCAL,(1),,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
63302e0a837ac920af7750a3_f_6_4_0,SCAL,71/73,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_0_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
63302e0a837ac920af7750a3_f_6_5_0,SCAL,1/2,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_1_0,SCAL,1,row 's second component,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632ffdde837ac920af728fd2_f_1_16_0,FUNC,e,,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_3_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632ffdde837ac920af728fd2_f_1_18_0,FUNC,f,,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_5_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_1_6_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632ffdde837ac920af728fd2_f_1_20_0,FUNC,f,,"['analysis', 'functions', 'functional-equations', 'elementary-functions']"
63302e0a837ac920af7750a3_f_6_11_0,SCAL,35/36,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_7_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_1_9_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
63302e0a837ac920af7750a3_f_7_2_0,FUNC,x,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632ffde0837ac920af729d98_f_0_0_0,SCAL,f(x),an elementary function,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632f8337837ac920af6679b5_f_1_11_0,SCAL,0,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_1_12_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632f8337837ac920af6679b5_f_1_13_0,SCAL,1,,"['matrices', 'matrix-decomposition', 'elementary-functions', 'triangularization']"
632fc634837ac920af6d869d_f_0_34_0,SCAL,106 ,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632fc634837ac920af6d869d_f_0_35_0,SCAL,11 ,,"['abstract-algebra', 'algebra-precalculus', 'elementary-functions', 'differential-algebra']"
632f8337837ac920af667a09_f_0_0_0,FUNC,x,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_0_8_0,SCAL,1,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
63302e0a837ac920af7750a3_f_8_2_0,SCAL,1,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
63302e0a837ac920af7750a3_f_8_3_0,SCAL,4,,"['calculus', 'analysis', 'inequality', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_1_0,FUNC,g,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632f8337837ac920af667a09_f_0_7_0,FUNC,m,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632f8337837ac920af667a09_f_0_8_0,FUNC,n,slightly less accurate stepwise,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_4_0,SCAL,2,logarithms base   f_1_4_0,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_6_0,FUNC,g,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_7_0,FUNC,g,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_9_0,FUNC,g,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632f8337837ac920af667a09_f_0_20_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_16_0,FUNC,f,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632f8337837ac920af667a09_f_0_21_0,FUNC,m,the integers,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_17_0,FUNC,W,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_18_0,FUNC,f,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_23_0,SCAL,1 ,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
63302e0b837ac920af775274_f_1_4_0,FUNC,f,,"['algebra-precalculus', 'functions', 'elementary-functions']"
63302e0b837ac920af775274_f_1_5_0,FUNC,t,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_0_30_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_6_0,FUNC,f,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_27_0,SCAL,o(1),,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
63302e0b837ac920af775274_f_1_7_0,FUNC,u,,"['algebra-precalculus', 'functions', 'elementary-functions']"
63302e0b837ac920af775274_f_1_8_0,FUNC,v,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_1_1_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_10_0,SCAL,1.,) point image first coordinate,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_1_2_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632f8337837ac920af667a09_f_1_3_0,SET,"(a,b)",two solutions,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_32_0,FUNC,f,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
632f8337837ac920af667a09_f_1_4_0,SET,"(c,d)",,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde0837ac920af729d98_f_1_34_0,FUNC,f,,"['real-analysis', 'calculus', 'limits', 'asymptotics', 'elementary-functions']"
63302e0b837ac920af775274_f_1_15_0,SCAL,0,,"['algebra-precalculus', 'functions', 'elementary-functions']"
63302e0b837ac920af775274_f_1_16_0,SCAL,-1,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_1_7_0,SET,"(3,2)",the base solution,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_0_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_1_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_2_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_3_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
63302e0b837ac920af775274_f_1_20_0,FUNC,f,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_4_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_5_0,SCAL,1 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_6_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_7_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632ffde2837ac920af72ac9f_f_0_8_0,SCAL,2 ,,"['calculus', 'discrete-mathematics', 'functions', 'elementary-set-theory', 'elementary-functions']"
632f8337837ac920af667a09_f_2_9_0,SET,"[4,4]",,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde7837ac920af72cfda_f_2_0_0,SCAL,x^2-1,,['elementary-functions']
632ffde7837ac920af72cfda_f_2_1_0,SCAL,7x^2-7,,['elementary-functions']
63302e0b837ac920af775274_f_1_34_0,FUNC,a,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde7837ac920af72cfda_f_2_5_0,SET,\mathbb C,the algebraic closure,['elementary-functions']
632ffde7837ac920af72d091_f_0_1_0,FUNC,a,,"['exponential-function', 'elementary-functions']"
632ffde7837ac920af72d091_f_0_2_0,FUNC,b,,"['exponential-function', 'elementary-functions']"
632ffde7837ac920af72d091_f_0_5_0,FUNC,x,are known real constants,"['exponential-function', 'elementary-functions']"
632f8337837ac920af667a09_f_3_8_0,SCAL,1,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde8837ac920af72d2c7_f_0_2_0,SCAL,1 ,≠,"['elementary-functions', 'eulers-number-e']"
632f8337837ac920af667a09_f_3_9_0,SCAL,1,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632f8337837ac920af667a09_f_4_7_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_60_0,SCAL, and ,z=0,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_4_10_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_63_0,SCAL, and ,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_4_11_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_64_0,SCAL, where ,,"['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde8837ac920af72d2c7_f_0_17_0,SCAL,1 ,,"['elementary-functions', 'eulers-number-e']"
632f8337837ac920af667a09_f_4_12_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_69_0,SCAL," namely
",,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_4_17_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_71_0,SCAL, we have ,,"['algebra-precalculus', 'functions', 'elementary-functions']"
63302e0b837ac920af775274_f_1_72_0,SCAL,  with ,/ x^2 = b / t f_1_72_0 t,"['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde8837ac920af72d2c7_f_1_2_0,SCAL,0,the function,"['elementary-functions', 'eulers-number-e']"
632ffde8837ac920af72d2c7_f_1_3_0,FUNC,C,,"['elementary-functions', 'eulers-number-e']"
632f8337837ac920af667a09_f_4_21_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632f8337837ac920af667a09_f_4_23_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632f8337837ac920af667a09_f_4_26_0,SCAL,(1),,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde9837ac920af72d9b5_f_0_0_0,SCAL,e^{-x^2},,"['definite-integrals', 'elementary-functions', 'decidability']"
63302e0b837ac920af775274_f_1_79_0,SCAL, and ,/ z = b / d,"['algebra-precalculus', 'functions', 'elementary-functions']"
632f8337837ac920af667a09_f_4_27_0,SCAL,(2),,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af775274_f_1_81_0,SCAL, in ,"x , y , z ) f_1_81_0 \mathbb{P}^2.$","['algebra-precalculus', 'functions', 'elementary-functions']"
632ffde9837ac920af72d9b5_f_0_5_0,FUNC,S,,"['definite-integrals', 'elementary-functions', 'decidability']"
632ffde9837ac920af72d9b5_f_0_7_0,FUNC,S,,"['definite-integrals', 'elementary-functions', 'decidability']"
632f8337837ac920af667a09_f_4_33_0,FUNC,n,any positive real number   f_4_33_0,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_0_3_0,SET,"(0,1)",,"['polynomials', 'elementary-functions']"
632ffde9837ac920af72d9b5_f_0_8_0,FUNC,R,,"['definite-integrals', 'elementary-functions', 'decidability']"
632f8337837ac920af667a09_f_4_34_0,FUNC,E,an error,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_0_4_0,SCAL,(1-x)^p,,"['polynomials', 'elementary-functions']"
63302e0b837ac920af7752f7_f_0_5_0,FUNC,x,,"['polynomials', 'elementary-functions']"
632ffde9837ac920af72d9b5_f_1_1_0,FUNC,x,,"['definite-integrals', 'elementary-functions', 'decidability']"
63302e0b837ac920af7752f7_f_0_6_0,FUNC,n,,"['polynomials', 'elementary-functions']"
632f8337837ac920af667a09_f_4_37_0,FUNC,m,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_0_7_0,FUNC,p,,"['polynomials', 'elementary-functions']"
632f8337837ac920af667a09_f_4_39_0,FUNC,c,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
632ffde9837ac920af72d9b5_f_1_5_0,SCAL,e^{-x^2},,"['definite-integrals', 'elementary-functions', 'decidability']"
632f8337837ac920af667a09_f_4_41_0,FUNC,m,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_1_0_0,FUNC,n,,"['polynomials', 'elementary-functions']"
632f8337837ac920af667a09_f_4_43_0,SCAL,0.75,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_1_1_0,FUNC,p,,"['polynomials', 'elementary-functions']"
632f8337837ac920af667a09_f_4_48_0,FUNC,n,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_2_2_0,SCAL,f(x),the LHS,"['polynomials', 'elementary-functions']"
632f8337837ac920af667a09_f_4_52_0,FUNC,m,,"['real-analysis', 'algebra-precalculus', 'binomial-coefficients', 'approximation', 'elementary-functions']"
63302e0b837ac920af7752f7_f_2_5_0,SCAL,f(x),,"['polynomials', 'elementary-functions']"
632ffdec837ac920af72f254_f_0_12_0,SCAL,2 ,,"['ordinary-differential-equations', 'vectors', 'curves', 'orthogonality', 'elementary-functions']"
63302e0b837ac920af7752f7_f_2_9_0,FUNC,p,,"['polynomials', 'elementary-functions']"
63302e0e837ac920af7764e1_f_0_0_0,FUNC,i,complex numbers,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
632f8338837ac920af667f44_f_1_0_0,SCAL,0,,"['elementary-number-theory', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_0_0,SCAL,100 ,,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_2_0,SCAL,64 ,,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
632ffdec837ac920af72f254_f_1_10_0,FUNC,n,a curve,"['ordinary-differential-equations', 'vectors', 'curves', 'orthogonality', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_4_0,FUNC,y,solution,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_5_0,FUNC,y,,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_6_0,SCAL,n-1,,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
632f8338837ac920af667f44_f_2_2_0,SCAL,n+1,the remaining terms,"['elementary-number-theory', 'elementary-functions']"
632f8338837ac920af667f44_f_2_3_0,SCAL,n+2,,"['elementary-number-theory', 'elementary-functions']"
63302e0e837ac920af7764e1_f_1_8_0,FUNC,x,,"['calculus', 'integration', 'definite-integrals', 'closed-form', 'elementary-functions']"
632f8338837ac920af667f44_f_2_7_0,FUNC,i,,"['elementary-number-theory', 'elementary-functions']"
632ffdec837ac920af72f275_f_1_0_0,SET,"(0,1)",,"['analysis', 'elementary-functions']"
632ffdec837ac920af72f275_f_1_4_0,SCAL,(1),,"['analysis', 'elementary-functions']"
632f8338837ac920af667f44_f_2_12_0,FUNC,i,,"['elementary-number-theory', 'elementary-functions']"
63302e12837ac920af777a38_f_2_0_0,FUNC,x,real numbers,['elementary-functions']
63302e12837ac920af777a38_f_2_1_0,FUNC,y,,['elementary-functions']
632ffdec837ac920af72f275_f_1_6_0,SCAL,(1),,"['analysis', 'elementary-functions']"
632ffdec837ac920af72f275_f_1_8_0,SCAL,(1),,"['analysis', 'elementary-functions']"
632ffdec837ac920af72f275_f_1_17_0,SCAL,(2),,"['analysis', 'elementary-functions']"
632ffdec837ac920af72f275_f_1_18_0,SCAL,(3),,"['analysis', 'elementary-functions']"
632f833c837ac920af669849_f_0_0_0,SCAL,f(x),a function,"['calculus', 'integration', 'closed-form', 'elementary-functions']"
63302e15837ac920af778ae1_f_0_4_0,SCAL,6,its limit,"['real-analysis', 'analysis', 'convergence-divergence', 'uniform-convergence', 'elementary-functions']"
632f833d837ac920af66a1aa_f_0_7_0,SCAL,0 ,input   f_0_0 _ f_0_3,"['elementary-functions', 'simple-functions']"
632f833d837ac920af66a1aa_f_0_1_0,SCAL,50 ,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_1_2_0,FUNC,k,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
632f833d837ac920af66a1aa_f_0_2_0,SCAL,100 ,,"['elementary-functions', 'simple-functions']"
632f833d837ac920af66a1aa_f_0_4_0,SCAL,100 ,,"['elementary-functions', 'simple-functions']"
632f833d837ac920af66a1aa_f_0_5_0,SCAL,100 ,,"['elementary-functions', 'simple-functions']"
632f833d837ac920af66a1aa_f_0_6_0,SCAL,100 ,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_2_0_0,SCAL,0,  First check,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
633004bb837ac920af7306ce_f_2_1_0,SCAL,1,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e15837ac920af778ae1_f_2_8_0,SCAL,f(x),the final note,"['real-analysis', 'analysis', 'convergence-divergence', 'uniform-convergence', 'elementary-functions']"
633004bb837ac920af7306ce_f_2_2_0,SCAL,0,a solution,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e15837ac920af778ae1_f_2_9_0,FUNC,f(x)=x,the points,"['real-analysis', 'analysis', 'convergence-divergence', 'uniform-convergence', 'elementary-functions']"
632f833d837ac920af66a1aa_f_1_4_0,SCAL,50,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_2_5_0,FUNC,x,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
632f833d837ac920af66a1aa_f_1_5_0,SCAL,50,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_2_7_0,FUNC,\cos,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
632f833d837ac920af66a1aa_f_1_7_0,SCAL,50,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_2_8_0,FUNC,x,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
632f833d837ac920af66a1aa_f_1_8_0,SCAL,100,,"['elementary-functions', 'simple-functions']"
632f833d837ac920af66a1aa_f_1_9_0,SCAL,100,,"['elementary-functions', 'simple-functions']"
633004bb837ac920af7306ce_f_2_9_0,FUNC,\exp,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e19837ac920af77a20a_f_0_1_0,SCAL,1 ,a solution,['elementary-functions']
633004bb837ac920af7306ce_f_2_10_0,FUNC,\ln,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e19837ac920af77a20a_f_1_1_0,SCAL,1,a solution,['elementary-functions']
632f833f837ac920af66a9e0_f_0_0_0,SCAL,p(x),the polynomials,"['calculus', 'integration', 'closed-form', 'elementary-functions']"
63302e1a837ac920af77a708_f_0_1_0,FUNC,p,product,"['elementary-number-theory', 'optimization', 'arithmetic', 'elementary-functions']"
633004bb837ac920af7306ce_f_2_19_0,FUNC,t,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
633004bb837ac920af7306ce_f_2_20_0,SCAL,e^t,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
633004bb837ac920af7306ce_f_2_21_0,FUNC,\exp,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e1a837ac920af77a708_f_0_4_0,FUNC,C,some condition,"['elementary-number-theory', 'optimization', 'arithmetic', 'elementary-functions']"
632f833f837ac920af66a9e0_f_0_7_0,SCAL,p(x),,"['calculus', 'integration', 'closed-form', 'elementary-functions']"
633004bb837ac920af7306ce_f_2_22_0,FUNC,\ln,,"['trigonometry', 'closed-form', 'elementary-functions', 'transcendental-equations']"
63302e1a837ac920af77a708_f_0_5_0,FUNC,p,,"['elementary-number-theory', 'optimization', 'arithmetic', 'elementary-functions']"
