fid,mtype,exprstr,mention,tokens,type_tokens,tags
632fb8db837ac920af6bcc0c_f_2_3_0,SCAL,15 ,pre   code final_J_value,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632fb8db837ac920af6bcc0c_f_2_4_0,SCAL,100 ,initial_value,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632ff6e8837ac920af722148_f_0_4_0,FUNC,g,a function,['g'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus', 'functions', 'inverse-function']"
632fb8db837ac920af6bccea_f_0_14_0,SCAL,0,the number,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'induction', 'proof-explanation']"
632fb8db837ac920af6bccea_f_0_16_0,SCAL,0,Statement number   f_0_16_0,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'induction', 'proof-explanation']"
632fb8db837ac920af6bccea_f_0_23_0,SCAL,n+1,the statement number,"['n', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'induction', 'proof-explanation']"
63302e1b837ac920af77aae3_f_0_2_0,SCAL,19 ,a prime number,"['1', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['linear-algebra', 'algebra-precalculus', 'polynomials']"
632fb8db837ac920af6bcd8b_f_0_2_0,FUNC,f(t)= 3,a boxcar function   f_0_2_0,"['f', '(', 't', ')', '=', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']","['real-analysis', 'algebra-precalculus', 'signal-processing']"
632ff6e9837ac920af722293_f_0_0_0,FUNC,f: X \to Y,a function,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'discrete-mathematics']"
632ff6e9837ac920af7222f4_f_2_16_0,SCAL,f(a),the value,"['f', '(', 'a', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['algebra-precalculus']
632fb8dc837ac920af6bcef5_f_0_1_0,SCAL,1000000,the value   f_0_1_0,"['1', '0', '0', '0', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'algebra-precalculus', 'elementary-number-theory', 'summation', 'ceiling-and-floor-functions']"
632ff6e9837ac920af722357_f_0_29_0,SCAL,5,the option number,5,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials']"
632fb8dc837ac920af6bcfb6_f_1_0_0,FUNC,f(x)=x^{n}-x^{n-1},an increasing function,"['f', '(', 'x', ')', '=', 'x', '^', '{', 'n', '}', '-', 'x', '^', '{', 'n', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE', 'SUB', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'inequality']"
632ff6e9837ac920af722419_f_2_0_0,FUNC,f(x)=(1-40x)^{-\frac {100}{5133}}-x-1,function,"['f', '(', 'x', ')', '=', '(', '1', '-', '4', '0', 'x', ')', '^', '{', '-', '\\frac', '{', '1', '0', '0', '}', '{', '5', '1', '3', '3', '}', '}', '-', 'x', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'R_BRACE', 'SUB', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'systems-of-equations', 'problem-solving']"
632ff6e9837ac920af7224dc_f_0_21_0,SCAL,54,The numbers,"['5', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic', 'gcd-and-lcm', 'word-problem']"
632fb8dc837ac920af6bd341_f_0_0_0,FUNC,f:\mathbb R \rightarrow \mathbb R,all functions,"['f', ':', '\\mathbb', 'R', '\\rightarrow', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['algebra-precalculus', 'functions']"
632ff6e9837ac920af72261c_f_1_4_0,SET,"\{0,1,2,3,4 \}",the two sets,"['\\{', '0', ',', '1', ',', '2', ',', '3', ',', '4', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']","['algebra-precalculus', 'elementary-set-theory']"
632fb8dc837ac920af6bd495_f_2_0_0,FUNC,f(x)=0.04(10+x)+\frac{2100}{(10+x)^3}-0.7,the function   f_2_0_0,"['f', '(', 'x', ')', '=', '(', '1', '0', '+', 'x', ')', '+', '\\frac', '{', '2', '1', '0', '0', '}', '{', '(', '1', '0', '+', 'x', ')', '^', '3', '}', '-']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', 'number', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'ADD', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', 'number']","['calculus', 'real-analysis', 'algebra-precalculus']"
632fb8dd837ac920af6bd62c_f_2_4_0,SCAL,\frac{4ac - b^2}{4a},the value,"['\\frac', '{', '4', 'a', 'c', '-', 'b', '^', '2', '}', '{', '4', 'a', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'functions', 'quadratics']"
633035e1837ac920af77b184_f_0_1_0,SCAL,18900,the number   f_0_1_0,"['1', '8', '9', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
633035e1837ac920af77b184_f_0_4_0,SCAL,94864,the number,"['9', '4', '8', '6', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
633035e1837ac920af77b184_f_0_17_0,SCAL,94864,the number   f_0_17_0,"['9', '4', '8', '6', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
633035e2837ac920af77b235_f_2_5_0,FUNC,g \circ f,the identity map,"['g', '\\circ', 'f']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']","['algebra-precalculus', 'proof-writing', 'computer-science', 'examples-counterexamples']"
632fb8dd837ac920af6bd83a_f_1_7_0,SCAL,8 ,constant,8,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'logarithms', 'systems-of-equations']"
633035e2837ac920af77b3d2_f_0_5_0,SCAL,1000 ,the future value,"['1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'finance', 'actuarial-science']"
633035e2837ac920af77b3d2_f_0_14_0,SCAL,1000 ,the present value,"['1', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'finance', 'actuarial-science']"
633035e2837ac920af77b3d2_f_1_1_0,SCAL,2 ,present value,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'finance', 'actuarial-science']"
632ff6ea837ac920af7229af_f_0_0_0,SCAL,20 ,a constant speed,"['2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['geometry', 'algebra-precalculus', 'trigonometry', 'word-problem', 'cycloid']"
632fb8dd837ac920af6bd904_f_2_0_0,FUNC,"f(x,y)= 6x+7.5y",the function,"['f', '(', 'x', ',', 'y', ')', '=', '6', 'x', '+', 'y']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', 'number', '__ANON_1']",['algebra-precalculus']
632fb8dd837ac920af6bd904_f_3_4_0,SCAL,300,"Hence , the minimum value","['3', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
633035e2837ac920af77b487_f_0_0_0,FUNC,f(x)= ax^3-x^2+bx-24,The function,"['f', '(', 'x', ')', '=', 'a', 'x', '^', '3', '-', 'x', '^', '2', '+', 'b', 'x', '-', '2', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'polynomials', 'factoring']"
632ff6ea837ac920af722a89_f_2_2_0,FUNC,g,the function,['g'],"['func_name', '__ANON_1']",['algebra-precalculus']
632ff6ea837ac920af722bec_f_0_0_0,FUNC,"f:(-4,4) \rightarrow R ",the following function,"['f', ':', '(', '-', '4', ',', '4', ')', '\\rightarrow', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN', 'TO', '__ANON_0']","['algebra-precalculus', 'functions', 'solution-verification']"
632fb8dd837ac920af6bdb0a_f_0_0_0,FUNC, f(x) = \frac {x^2-1}{x-1} ,a function,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '-', '1', '}', '{', 'x', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'functions']"
632fb8dd837ac920af6bdb0a_f_1_0_0,FUNC,f(x)=\frac{x^2-1}{x-1},a function,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '-', '1', '}', '{', 'x', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'functions']"
632fb8dd837ac920af6bdb0a_f_4_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632fb8dd837ac920af6bdb0a_f_4_12_0,FUNC,g: \mathbb{R} \to \mathbb{R},The function,"['g', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'functions']"
632fb8dd837ac920af6bdb84_f_0_0_0,SCAL,37,last number,"['3', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic-progressions', 'geometric-progressions']"
632fb8dd837ac920af6bdb84_f_0_1_0,SCAL,36,middle numbers,"['3', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic-progressions', 'geometric-progressions']"
632fb8dd837ac920af6bdb84_f_0_7_0,SCAL,72,my numbers,"['7', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic-progressions', 'geometric-progressions']"
632fb8dd837ac920af6bdb84_f_1_0_0,SCAL,a+d,the numbers,"['a', '+', 'd']","['additive', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'arithmetic-progressions', 'geometric-progressions']"
632fb8dd837ac920af6bdbc5_f_0_0_0,FUNC,f(x)=\frac{2x+1}{2x^2-x-1},this function,"['f', '(', 'x', ')', '=', '\\frac', '{', '2', 'x', '+', '1', '}', '{', '2', 'x', '^', '2', '-', 'x', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'asymptotics', 'rational-functions']"
633035e3837ac920af77b824_f_1_1_0,FUNC,"f(a,b) = 15a + 12b",the function,"['f', '(', 'a', ',', 'b', ')', '=', '1', '5', 'a', '+', '1', '2', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'inequality', 'optimization']"
632fb8de837ac920af6bdc1c_f_0_0_0,FUNC,f(x) = \frac{2x^2+x}{x^2-1},the following function,"['f', '(', 'x', ')', '=', '\\frac', '{', '2', 'x', '^', '2', '+', 'x', '}', '{', 'x', '^', '2', '-', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",['algebra-precalculus']
632ff6ea837ac920af722e7e_f_2_12_0,SCAL,-3,All values,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'inequality']"
632fb8de837ac920af6bdcf8_f_1_1_0,FUNC,f,a general function,['f'],"['func_name', '__ANON_1']","['sequences-and-series', 'algebra-precalculus', 'recurrence-relations']"
633035e3837ac920af77b905_f_2_1_0,FUNC,f(x)=x^3+b^2x^2+2x+3,the function   f_2_1_0,"['f', '(', 'x', ')', '=', 'x', '^', '3', '+', 'b', '^', '2', 'x', '^', '2', '+', '2', 'x', '+', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'roots']"
632fb8de837ac920af6bdd2b_f_2_6_0,SCAL,12,number   f_2_6_0,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632fb8de837ac920af6bdd2b_f_2_14_0,SCAL,20,post number,"['2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632ff6eb837ac920af723024_f_2_2_0,FUNC,f(x)=x^{1/2},the function,"['f', '(', 'x', ')', '=', 'x', '^', '{', '1', '/', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'notation', 'roots']"
632ff6eb837ac920af723024_f_4_4_0,SCAL,3,only one value   f_4_4_0,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'notation', 'roots']"
632ff6eb837ac920af723063_f_0_0_0,FUNC,f(x)=\frac {x^2 +x -2}{x^2 -x -2},function,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '+', 'x', '-', '2', '}', '{', 'x', '^', '2', '-', 'x', '-', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'functions']"
632fb8de837ac920af6bde8e_f_1_0_0,FUNC,f(x)=ax+b,the linear function,"['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['real-analysis', 'algebra-precalculus']"
632fb8de837ac920af6bdf2f_f_4_9_0,FUNC,f(x)=2x^2+8x-7,The function,"['f', '(', 'x', ')', '=', '2', 'x', '^', '2', '+', '8', 'x', '-', '7']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'inverse', 'inverse-function']"
633035e4837ac920af77bd10_f_0_4_0,FUNC,f(x)=ax+b,a linear function,"['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'logic']"
632fb8de837ac920af6be024_f_1_0_0,FUNC,"f: \mathbb R \to [0, 100]",Any continuous increasing function,"['f', ':', '\\mathbb', 'R', '\\to', '[', '0', ',', '1', '0', '0', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACKET']",['algebra-precalculus']
633035e4837ac920af77beb4_f_3_19_0,SCAL,-b,a negative number,"['-', 'b']","['unary', 'SUB', '__ANON_1']","['calculus', 'algebra-precalculus']"
633035e4837ac920af77c163_f_0_0_0,FUNC,d(t)= -3t^3 + 3t^2 + 18t,the function,"['d', '(', 't', ')', '=', '-', '3', 't', '^', '3', '+', '3', 't', '^', '2', '+', '1', '8', 't']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'functions']"
633035e4837ac920af77c163_f_0_4_0,SCAL,d(3),This value,"['d', '(', '3', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'functions']"
632ff6ec837ac920af723846_f_0_0_0,FUNC,f:\mathbb N\to\mathbb N,all functions,"['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['algebra-precalculus', 'functional-equations']"
632ff6ec837ac920af723846_f_1_10_0,FUNC,g,a function,['g'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functional-equations']"
632fb8df837ac920af6be500_f_1_3_0,SCAL,9,the number,9,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fb8df837ac920af6be547_f_0_12_0,FUNC,f,the above function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
633035e5837ac920af77c2b2_f_0_2_0,SCAL,[f(x)]^n,value,"['[', 'f', '(', 'x', ')', ']', '^', 'n']","['exp', 'group', 'L_BRACKET', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACKET', 'CARET', '__ANON_1']",['algebra-precalculus']
632fb8df837ac920af6be69e_f_3_0_0,FUNC,f(x)=x^2,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['algebra-precalculus']
632fb8df837ac920af6be7f0_f_0_4_0,SCAL,\frac{8}{7},smallest fraction,"['\\frac', '{', '8', '}', '{', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['calculus', 'algebra-precalculus', 'inequality', 'logarithms', 'a.m.-g.m.-inequality']"
632ff6ec837ac920af723a21_f_0_0_0,FUNC,f:\mathbb{R}\to \mathbb{R},a continuous function,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'algebra-precalculus', 'functions']"
632ff6ec837ac920af723a81_f_1_2_0,FUNC,\sin,the trigonometric functions,\sin,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry']"
632ff6ec837ac920af723aaf_f_0_12_0,FUNC,A(t)=250e^{-0.008223t},my exponential function,"['A', '(', 't', ')', '=', '2', '5', '0', 'e', '^', '{', '-', 't', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', 'expr_atom', 'number', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'logarithms']"
633035e5837ac920af77c511_f_2_24_0,SCAL,2 ,number,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'word-problem']"
633035e5837ac920af77c511_f_2_25_0,SCAL,3 ,"sense ) , not number   f_2_25_0",3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'word-problem']"
632ffdd1837ac920af723b31_f_1_0_0,FUNC,f(x)=e^x,the function,"['f', '(', 'x', ')', '=', 'e', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']","['algebra-precalculus', 'elementary-set-theory', 'proof-writing', 'irrational-numbers']"
632ffdd1837ac920af723b31_f_1_4_0,SCAL,f(x),the value   f_1_4_0,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'elementary-set-theory', 'proof-writing', 'irrational-numbers']"
632ffdd1837ac920af723bb4_f_3_2_0,FUNC,z,a linear function,['z'],"['func_name', '__ANON_1']","['complex-analysis', 'algebra-precalculus', 'complex-numbers']"
632fb8e0837ac920af6be94b_f_0_0_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632fb8e0837ac920af6be94b_f_0_2_0,FUNC,g,the function,['g'],"['func_name', '__ANON_1']",['algebra-precalculus']
632fb8e0837ac920af6be94b_f_3_2_0,FUNC,y(x)=x,identity function,"['y', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",['algebra-precalculus']
632fb8e0837ac920af6be9cb_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'induction', 'problem-solving', 'functional-equations']"
632ffdd1837ac920af723c83_f_1_0_0,FUNC,R,a rational function,['R'],"['func_name', '__ANON_0']","['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']"
632ffdd1837ac920af723c83_f_1_1_0,FUNC,S,a rational function,['S'],"['func_name', '__ANON_0']","['algebra-precalculus', 'polynomials', 'inverse-function', 'elementary-functions']"
