fid,mtype,exprstr,mention,tokens,type_tokens,tags
632fb219837ac920af6b31fd_f_0_13_0,SCAL,6,a possible value,6,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry']"
632f7c59837ac920af6661c4_f_0_16_0,FUNC,S,a function,['S'],"['func_name', '__ANON_0']","['real-analysis', 'trigonometry']"
63302658837ac920af77037b_f_3_20_0,FUNC,\sin,the function,\sin,FUNC_NORMAL,"['algebra-precalculus', 'functions', 'trigonometry']"
632ff020837ac920af712cc7_f_0_2_0,FUNC,\sin,the trigonometric functions,\sin,FUNC_NORMAL,"['calculus', 'integration', 'trigonometry', 'indefinite-integrals', 'intuition']"
632f7c5a837ac920af666561_f_1_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632ff020837ac920af712fd7_f_1_1_0,FUNC,n,the sine function,['n'],"['func_name', '__ANON_1']","['sequences-and-series', 'limits', 'trigonometry', 'dynamical-systems', 'iterated-function-system']"
632f7c5a837ac920af666561_f_2_0_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f7c5a837ac920af666561_f_2_12_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632fb21a837ac920af6b37c1_f_1_0_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['analysis', 'trigonometry', 'uniform-continuity']"
632fb21a837ac920af6b3895_f_1_16_0,SCAL,e+1,the value   f_1_16_0,"['e', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'trigonometry', 'exponential-function', 'euler-mascheroni-constant']"
632fb21a837ac920af6b3895_f_1_24_0,FUNC,g,the function,['g'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'trigonometry', 'exponential-function', 'euler-mascheroni-constant']"
63302659837ac920af770859_f_1_0_0,FUNC,f(t)=t^{t},the function,"['f', '(', 't', ')', '=', 't', '^', '{', 't', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE']","['real-analysis', 'trigonometry']"
632f7c5a837ac920af66687b_f_2_0_0,FUNC,f,a differntiable function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632fb21a837ac920af6b3b3b_f_1_0_0,FUNC,\arctan,the inverse function,\arctan,FUNC_NORMAL,"['trigonometry', 'complex-numbers']"
632fb21a837ac920af6b3b86_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'functions', 'trigonometry', 'derivatives']"
632ff021837ac920af713597_f_1_3_0,FUNC,g,a bijection,['g'],"['func_name', '__ANON_1']","['calculus', 'integration', 'trigonometry', 'definite-integrals', 'fake-proofs']"
632ff021837ac920af71360a_f_1_3_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']",['trigonometry']
632ff021837ac920af71360a_f_1_4_0,FUNC,h,a bijection,['h'],"['func_name', '__ANON_1']",['trigonometry']
632f8335837ac920af666d13_f_0_0_0,FUNC,f(x)=sin^2(a\cdot x)+sin^2(a\cdot (b-x)),a following function,"['f', '(', 'x', ')', '=', 's', 'i', 'n', '^', '2', '(', 'a', '\\cdot', 'x', ')', '+', 's', 'i', 'n', '^', '2', '(', 'a', '\\cdot', '(', 'b', '-', 'x', ')', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'mp', '__ANON_1', 'CMD_CDOT', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'R_PAREN']","['trigonometry', 'discrete-optimization', 'maxima-minima']"
632ff021837ac920af7136e6_f_0_13_0,FUNC,W,the lambert   f_0_13_0   function,['W'],"['func_name', '__ANON_0']","['algebra-precalculus', 'trigonometry', 'radicals']"
6330265b837ac920af77107a_f_3_8_0,SCAL,1.19175,the exact value,[],"['expr_atom', 'number']",['trigonometry']
6330265b837ac920af77119d_f_0_1_0,SCAL,5 ,", the lower number",5,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry']"
632fb21b837ac920af6b3feb_f_2_2_0,SCAL,1,a minimal value,1,"['expr_atom', '__ANON_3']","['trigonometry', 'inequality', 'maxima-minima', 'cauchy-schwarz-inequality', 'rearrangement-inequality']"
632fb21b837ac920af6b3ff3_f_1_8_0,FUNC,b,trig function,['b'],"['func_name', '__ANON_1']",['trigonometry']
632f8335837ac920af6670de_f_1_0_0,FUNC,t,the function,['t'],"['func_name', '__ANON_1']","['real-analysis', 'analysis', 'trigonometry']"
63302dff837ac920af771541_f_1_0_0,FUNC,\cosh,The functions,\cosh,FUNC_NORMAL,"['calculus', 'trigonometry', 'implicit-differentiation']"
63302dff837ac920af771541_f_1_3_0,FUNC,\cos,an even function,\cos,FUNC_NORMAL,"['calculus', 'trigonometry', 'implicit-differentiation']"
632fb21b837ac920af6b40bc_f_0_40_0,SCAL,1 ,fraction    output coordinates,1,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', '3d', 'spheres']"
63302e00837ac920af771609_f_0_21_0,SCAL,15 ,a correct value,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632f8336837ac920af667478_f_1_0_0,FUNC,f(x)=\frac{1}{1+x},the function,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '}', '{', '1', '+', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE']","['trigonometry', 'inverse']"
632fb21c837ac920af6b438e_f_1_3_0,FUNC,f,all measurable functions,['f'],"['func_name', '__ANON_1']","['real-analysis', 'measure-theory', 'trigonometry', 'convergence-divergence', 'fourier-analysis']"
632fb21c837ac920af6b438e_f_1_9_0,FUNC,f,function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'measure-theory', 'trigonometry', 'convergence-divergence', 'fourier-analysis']"
632fb21c837ac920af6b438e_f_2_0_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'measure-theory', 'trigonometry', 'convergence-divergence', 'fourier-analysis']"
632f8336837ac920af66761c_f_1_4_0,SCAL,1 ,the maximum value   f_1_4_0,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632f8336837ac920af66761c_f_1_5_0,SCAL,0.75,the value,[],"['expr_atom', 'number']","['algebra-precalculus', 'trigonometry']"
632f8336837ac920af66766f_f_2_10_0,SCAL,(x+y),the only numbers,"['(', 'x', '+', 'y', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']","['trigonometry', 'pythagorean-triples']"
632f8336837ac920af6677ad_f_0_4_0,SCAL,+1,") , the constant term","['+', '1']","['unary', 'ADD', 'expr_atom', '__ANON_3']","['probability', 'trigonometry', 'geometric-probability']"
632ff023837ac920af7144ab_f_1_2_0,SCAL,c(n),The constants,"['c', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['linear-algebra', 'sequences-and-series', 'trigonometry', 'wronskian']"
63302e01837ac920af771cd3_f_1_1_0,FUNC,f(x) = x^3,the function   f_1_1_0,"['f', '(', 'x', ')', '=', 'x', '^', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['calculus', 'trigonometry', 'derivatives', 'optimization']"
632ff024837ac920af7147bb_f_0_9_0,FUNC,\cos,an even function,\cos,FUNC_NORMAL,['trigonometry']
632fb21c837ac920af6b48bc_f_2_5_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inverse-function']"
63302e02837ac920af771fd2_f_2_5_0,SCAL,0.68065,the actual value,[],"['expr_atom', 'number']","['trigonometry', 'triangles', 'inverse']"
632ff024837ac920af714891_f_1_10_0,SCAL,\frac{ck}{c},the fraction,"['\\frac', '{', 'c', 'k', '}', '{', 'c', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['trigonometry', 'circles']"
632fb21d837ac920af6b4a75_f_1_2_0,FUNC,f,a concave function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'trigonometry', 'inequality', 'convexity-inequality']"
63302e02837ac920af7723c0_f_1_10_0,FUNC,d,the differential map,['d'],"['func_name', '__ANON_1']","['real-analysis', 'integration', 'trigonometry']"
632ff024837ac920af714c4b_f_3_4_0,SET,"(1,3)",the set,"['(', '1', ',', '3', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']","['trigonometry', 'inequality', 'maxima-minima', 'a.m.-g.m.-inequality']"
632ff024837ac920af714c4b_f_3_6_0,FUNC,f(x) = -x^2,functions,"['f', '(', 'x', ')', '=', '-', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['trigonometry', 'inequality', 'maxima-minima', 'a.m.-g.m.-inequality']"
632f8338837ac920af667ea3_f_2_12_0,SCAL,15,a number,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'angle', 'unit-of-measure']"
63302e03837ac920af7725f3_f_1_8_0,FUNC,\tan,an increasing function,\tan,FUNC_NORMAL,['trigonometry']
632fb21d837ac920af6b5059_f_0_2_0,FUNC,f,a trigonometric function,['f'],"['func_name', '__ANON_1']","['limits', 'trigonometry', 'reference-request']"
632fb21d837ac920af6b514d_f_0_2_0,FUNC,f,some trigonometric functions,['f'],"['func_name', '__ANON_1']","['complex-analysis', 'limits', 'trigonometry', 'asymptotics', 'infinity']"
632fb21d837ac920af6b514d_f_0_7_0,FUNC,f,some trigonometric function,['f'],"['func_name', '__ANON_1']","['complex-analysis', 'limits', 'trigonometry', 'asymptotics', 'infinity']"
632ff025837ac920af71528d_f_2_5_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'fast-fourier-transform']"
632fb21e837ac920af6b51dd_f_1_2_0,FUNC,f,a concave function,['f'],"['func_name', '__ANON_1']","['multivariable-calculus', 'trigonometry', 'inequality', 'arithmetic', 'jensen-inequality']"
632ff025837ac920af71528d_f_2_19_0,FUNC,f,  any   such function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'fast-fourier-transform']"
632ff025837ac920af71528d_f_2_24_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'fast-fourier-transform']"
632fb21e837ac920af6b531d_f_1_7_0,FUNC,\arctan,an odd function,\arctan,FUNC_NORMAL,"['real-analysis', 'trigonometry']"
632f8339837ac920af668470_f_0_1_0,FUNC,f(x)=f(x+p),periodic functions,"['f', '(', 'x', ')', '=', 'f', '(', 'x', '+', 'p', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']","['trigonometry', 'periodic-functions']"
632fb21e837ac920af6b559b_f_0_0_0,FUNC,"f\colon \mathbb{R} \to [-2,2]",any non - trigonometric function,"['f', '\\colon', '\\mathbb{R}', '\\to', '[', '-', '2', ',', '2', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['functions', 'trigonometry']"
632f8339837ac920af668824_f_2_4_0,SCAL,1,maximum value,1,"['expr_atom', '__ANON_3']",['trigonometry']
632ff026837ac920af715603_f_0_0_0,SCAL,2 ,cosine values,2,"['expr_atom', '__ANON_3']","['trigonometry', 'taylor-expansion', 'nested-radicals']"
632ff026837ac920af715603_f_0_6_0,SCAL,80 ,Taylor series Cosine value,"['8', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'taylor-expansion', 'nested-radicals']"
63302e04837ac920af772b07_f_1_9_0,SCAL,2m+1,constant term,"['2', 'm', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['trigonometry']
632f833a837ac920af668b1b_f_2_16_0,FUNC,\tan,an increasing bijection,\tan,FUNC_NORMAL,"['calculus', 'general-topology', 'trigonometry', 'metric-spaces']"
632ff026837ac920af715a0f_f_0_13_0,FUNC,g(u)=-g(-u),odd function,"['g', '(', 'u', ')', '=', '-', 'g', '(', '-', 'u', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', 'SUB', '__ANON_1', 'R_PAREN']","['trigonometry', 'inverse-function']"
632f833a837ac920af668eb6_f_1_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
632f833a837ac920af668eb6_f_1_6_0,FUNC,f,if a continuous function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
632f833a837ac920af668eb6_f_1_8_0,SCAL,f(a),values,"['f', '(', 'a', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['functions', 'trigonometry']"
632fb21f837ac920af6b59a4_f_2_0_0,SCAL,10,the maximum value,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632fb21f837ac920af6b5a8a_f_2_6_0,FUNC,\arcsin,the inverse map,\arcsin,FUNC_NORMAL,"['trigonometry', 'notation']"
632f833b837ac920af6690cb_f_0_0_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'derivatives']"
63302e04837ac920af772f52_f_0_4_0,SCAL,-1,the numbers,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus', 'limits', 'trigonometry']"
632f833b837ac920af669354_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inverse', 'tangent-line']"
632fb21f837ac920af6b5f7d_f_0_0_0,FUNC,f(x) = 2x + 4y^2,the function,"['f', '(', 'x', ')', '=', '2', 'x', '+', '4', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['calculus', 'real-analysis', 'multivariable-calculus', 'trigonometry']"
632ff028837ac920af716651_f_1_0_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,['trigonometry']
632ff028837ac920af716651_f_1_1_0,FUNC,\cos,an odd function,\cos,FUNC_NORMAL,['trigonometry']
632f833b837ac920af669628_f_0_0_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'derivatives']"
632f833b837ac920af669628_f_0_4_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'derivatives']"
632fb220837ac920af6b622c_f_3_6_0,SCAL,1,the value   f_3_6_0,1,"['expr_atom', '__ANON_3']",['trigonometry']
632fb220837ac920af6b6291_f_0_1_0,SCAL,45 ,a constant positive slope,"['4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632f833c837ac920af669a30_f_0_0_0,FUNC,"f:\mathbb{R} \rightarrow [-10,10]",The function,"['f', ':', '\\mathbb{R}', '\\rightarrow', '[', '-', '1', '0', ',', '1', '0', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACKET']","['trigonometry', 'fake-proofs']"
632f833c837ac920af669a30_f_2_0_0,FUNC,f:\mathbb{R}\to \mathbb{R},Any continuous and periodic function,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['trigonometry', 'fake-proofs']"
632f833c837ac920af669a30_f_6_0_0,FUNC,f(x) = x,a function,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['trigonometry', 'fake-proofs']"
632fb221837ac920af6b6899_f_4_3_0,FUNC, \cos,an even function,\cos,FUNC_NORMAL,"['functions', 'trigonometry', 'graphing-functions']"
632ff02a837ac920af716f91_f_0_3_0,SCAL,3,the maximum y value,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ff02a837ac920af716f91_f_0_4_0,SCAL,-3,the minimum y value,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ff02a837ac920af716f91_f_1_1_0,SCAL,1,a value   f_1_1_0,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ff02a837ac920af716f91_f_1_4_0,SCAL,-3,a value   f_1_4_0,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632ff02a837ac920af716f91_f_1_7_0,SCAL,-3,a value   f_1_7_0,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
63302e06837ac920af773a1a_f_3_0_0,FUNC,\sin,a function,\sin,FUNC_NORMAL,"['calculus', 'algebra-precalculus', 'trigonometry', 'derivatives']"
632ff02b837ac920af717925_f_0_5_0,FUNC,h,the function   f_0_5_0,['h'],"['func_name', '__ANON_1']","['derivatives', 'trigonometry']"
632ff02c837ac920af718300_f_0_3_0,FUNC,"f,g:\mathbb{R}\rightarrow \mathbb{R}",two functions,"['f', ',', 'g', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_enumeration', 'func_name', '__ANON_1', 'COMMA', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['calculus', 'functional-analysis', 'trigonometry', 'periodic-functions']"
632ff02c837ac920af718300_f_1_0_0,SCAL,1 ,integer values,1,"['expr_atom', '__ANON_3']","['calculus', 'functional-analysis', 'trigonometry', 'periodic-functions']"
632fb222837ac920af6b73e1_f_0_4_0,SCAL,1 ,value,1,"['expr_atom', '__ANON_3']",['trigonometry']
632fb222837ac920af6b7446_f_0_5_0,FUNC,r,function,['r'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'graphing-functions', 'polar-coordinates']"
63302e08837ac920af77426a_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'real-analysis', 'analysis', 'algebra-precalculus', 'trigonometry']"
632ff6d4837ac920af719391_f_0_5_0,FUNC,f,a trigonometric function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'math-history']"
632fb223837ac920af6b7af1_f_0_12_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,"['trigonometry', 'proof-verification']"
632fb223837ac920af6b7afd_f_1_6_0,SCAL,-1,this two numbers,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['calculus', 'trigonometry']"
632fb223837ac920af6b7b92_f_1_8_0,FUNC,\arctan,  f_1_7_0      The function,\arctan,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry', 'analytic-geometry']"
63302e09837ac920af77478e_f_4_2_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632ff6d4837ac920af719891_f_0_6_0,FUNC,g(x)=-\frac{1}{2}+\frac{e^{-2x}}{4}+\frac{e^{2x}}{4}-x^2,the function,"['g', '(', 'x', ')', '=', '-', '\\frac', '{', '1', '}', '{', '2', '}', '+', '\\frac', '{', 'e', '^', '{', '-', '2', 'x', '}', '}', '{', '4', '}', '+', '\\frac', '{', 'e', '^', '{', '2', 'x', '}', '}', '{', '4', '}', '-', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['derivatives', 'trigonometry', 'inequality', 'exponential-function', 'alternative-proof']"
63302e09837ac920af77484c_f_0_7_0,SCAL,8 ,values,8,"['expr_atom', '__ANON_3']","['trigonometry', 'inequality', 'optimization', 'systems-of-equations']"
632ff6d4837ac920af7199cb_f_0_0_0,FUNC,f,a periodic function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fb225837ac920af6b8312_f_2_17_0,SCAL,n-m,a rational number,"['n', '-', 'm']","['additive', '__ANON_1', 'SUB', '__ANON_1']","['sequences-and-series', 'trigonometry', 'functional-equations']"
632fb225837ac920af6b83da_f_1_4_0,FUNC,g(t)=-3t^2+2t-1,quadratic function   f_1_4_0,"['g', '(', 't', ')', '=', '-', '3', 't', '^', '2', '+', '2', 't', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['calculus', 'derivatives', 'trigonometry', 'optimization', 'quadratics']"
632fb225837ac920af6b843a_f_0_6_0,SCAL,(m+n),the minimum value,"['(', 'm', '+', 'n', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']","['calculus', 'trigonometry']"
632fb225837ac920af6b8452_f_2_0_0,SCAL,7,max value,7,"['expr_atom', '__ANON_3']","['functions', 'trigonometry']"
63302e09837ac920af774c1e_f_1_1_0,FUNC,x,a decreasing function,['x'],"['func_name', '__ANON_1']",['trigonometry']
63302e09837ac920af774c2a_f_0_5_0,SCAL,0.5,the value   f_0_5_0,[],"['expr_atom', 'number']",['trigonometry']
632fb225837ac920af6b85ad_f_0_5_0,FUNC,\sinh,odd functions,\sinh,FUNC_NORMAL,"['calculus', 'trigonometry', 'hyperbolic-functions']"
63302e0a837ac920af774d4d_f_8_1_0,FUNC,g,some function,['g'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry']"
632ff6d6837ac920af71a163_f_3_10_0,FUNC,g(u)=2^u/u,the function,"['g', '(', 'u', ')', '=', '2', '^', 'u', '/', 'u']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'DIV', '__ANON_1']","['calculus', 'trigonometry', 'optimization']"
632ff6d6837ac920af71a59a_f_0_3_0,SCAL,13 ,value,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'signal-processing', 'periodic-functions']"
632fb225837ac920af6b883d_f_3_4_0,SCAL,1,The exact value,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'calculator']"
63302e0a837ac920af774f8b_f_2_9_0,FUNC,\cos,an even function,\cos,FUNC_NORMAL,"['trigonometry', 'roots']"
63302e0b837ac920af775475_f_3_0_0,SCAL,2 ,a fraction,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
63302e0b837ac920af7756bd_f_2_12_0,FUNC,\tan,Other similiar functions,\tan,FUNC_NORMAL,['trigonometry']
63302e0c837ac920af77589e_f_0_1_0,SCAL,0 ,f_0_0 _ f_0_1_0 dynamic constants,0,"['expr_atom', '__ANON_3']","['trigonometry', 'polynomials']"
632ff6d9837ac920af71b74f_f_1_6_0,FUNC,m,a periodic function,['m'],"['func_name', '__ANON_1']","['integration', 'trigonometry', 'maxima-minima']"
63302e0c837ac920af775b09_f_1_1_0,FUNC,f,any even or odd function   f_1_1_0,['f'],"['func_name', '__ANON_1']","['trigonometry', 'fourier-analysis', 'fourier-series', 'signal-processing']"
632ff6d9837ac920af71bb83_f_0_2_0,SCAL,1.0,a diagonal value,[],"['expr_atom', 'number']",['trigonometry']
632fb8d4837ac920af6b980f_f_1_0_0,FUNC,f(x)=x^2,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['trigonometry']
632fb8d4837ac920af6b98a3_f_5_19_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'substitution']"
632fb8d4837ac920af6b9904_f_0_1_0,FUNC,"f,g:U\to \mathbb{C}",two differentiable functions,"['f', ',', 'g', ':', 'U', '\\to', '\\mathbb{C}']","['func_def', 'func_enumeration', 'func_name', '__ANON_1', 'COMMA', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']","['complex-analysis', 'derivatives', 'trigonometry', 'complex-numbers']"
632fb8d4837ac920af6b9904_f_0_6_0,FUNC,z:U\to \mathbb{C},a function   f_0_6_0,"['z', ':', 'U', '\\to', '\\mathbb{C}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']","['complex-analysis', 'derivatives', 'trigonometry', 'complex-numbers']"
