fid,mtype,exprstr,mention,tokens,type_tokens,tags
632ff01d837ac920af71198f_f_1_10_0,SCAL,121,the number 's value modulo,"['1', '2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
632ff01d837ac920af71198f_f_2_21_0,SCAL,10^0,the integer numbers,"['1', '0', '^', '0']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
632ff01d837ac920af71198f_f_2_25_0,SCAL,9,the digit   f_2_25_0,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
632ff01d837ac920af71198f_f_2_27_0,SCAL,4,the digit,4,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
63302e0c837ac920af775ae1_f_0_0_0,FUNC,S,and the   successor function,['S'],"['func_name', '__ANON_0']","['number-theory', 'elementary-number-theory', 'logic', 'puzzle', 'peano-axioms']"
632ff01d837ac920af711a5f_f_2_0_0,SCAL,7,numbers modulo,7,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics', 'modular-arithmetic']"
632fb221837ac920af6b6bbb_f_0_1_0,SCAL,\frac{p-1}{2},a prime number,"['\\frac', '{', 'p', '-', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['number-theory', 'elementary-number-theory']"
632ff01d837ac920af711abd_f_0_0_0,SCAL,33333331,The number,"['3', '3', '3', '3', '3', '3', '3', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'examples-counterexamples', 'recreational-mathematics', 'number-systems']"
632fb221837ac920af6b6c37_f_3_0_0,SCAL,3 ,a pretty small number,3,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-writing', 'contest-math']"
632fb222837ac920af6b6dda_f_1_3_0,SCAL,ax+b,a multiple,"['a', 'x', '+', 'b']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['elementary-number-theory', 'divisibility']"
632fb222837ac920af6b6df4_f_0_10_0,FUNC,g:\mathbb N\to\mathbb N,an unbounded function,"['g', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['number-theory', 'elementary-number-theory', 'p-adic-number-theory']"
63302e0d837ac920af775cab_f_0_0_0,SCAL,9,two - digit number,9,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632ff01e837ac920af711dc9_f_1_25_0,FUNC,F(x) = x^p,a contraction,"['F', '(', 'x', ')', '=', 'x', '^', 'p']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']","['elementary-number-theory', 'puzzle', 'p-adic-number-theory', 'chinese-remainder-theorem']"
632ff01e837ac920af711dc9_f_1_87_0,SCAL,5x + 6y,an explicit number,"['5', 'x', '+', '6', 'y']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']","['elementary-number-theory', 'puzzle', 'p-adic-number-theory', 'chinese-remainder-theorem']"
632ff01e837ac920af711e05_f_0_15_0,SCAL,2,two consecutive odd numbers,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'gcd-and-lcm']"
63302e0d837ac920af775dbf_f_0_21_0,SCAL,(n),an odd number   f_0_21_0,"['(', 'n', ')']","['group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['elementary-number-theory', 'proof-verification', 'perfect-numbers']"
632ff01e837ac920af711f58_f_0_1_0,SCAL,2020^n+1,a prime number,"['2', '0', '2', '0', '^', 'n', '+', '1']","['additive', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers']"
63302e0d837ac920af775e05_f_3_1_0,SCAL,6 ,all the numbers,6,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632fb222837ac920af6b6fb4_f_0_0_0,SCAL,2,the number,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'contest-math', 'proof-explanation']"
632fb222837ac920af6b6fb4_f_1_0_0,SCAL,2 ,the number,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'contest-math', 'proof-explanation']"
632fb222837ac920af6b6fb4_f_1_22_0,SCAL,2,digit,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'contest-math', 'proof-explanation']"
63302e0d837ac920af775f54_f_1_11_0,SCAL,-a,th epositive number   f_1_11_0,"['-', 'a']","['unary', 'SUB', '__ANON_1']","['calculus', 'elementary-number-theory']"
63302e0d837ac920af775fb9_f_2_10_0,SCAL,2^k,constant modulo   f_2_10_0   and modulo   f_2_11_0,"['2', '^', 'k']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",['elementary-number-theory']
63302e0d837ac920af775fb9_f_2_15_0,SCAL,2^x,value,"['2', '^', 'x']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",['elementary-number-theory']
632ff01e837ac920af71203e_f_1_27_0,SET,J(i),the set,"['J', '(', 'i', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'p-adic-number-theory', 'chinese-remainder-theorem', 'valuation-theory']"
632ff01e837ac920af71203e_f_1_32_0,SET,J(i),the sets,"['J', '(', 'i', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'p-adic-number-theory', 'chinese-remainder-theorem', 'valuation-theory']"
63302e0d837ac920af7760af_f_1_0_0,SCAL,6,the numbers,6,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632ff01e837ac920af7120e8_f_1_4_0,SCAL,4x,numbers,"['4', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory', 'square-numbers']"
632ff01e837ac920af7120e8_f_1_9_0,SCAL,2x,every   even   number   f_1_9_0,"['2', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory', 'square-numbers']"
632ff01e837ac920af7120e8_f_1_13_0,SCAL,4x,all numbers,"['4', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory', 'square-numbers']"
632fb222837ac920af6b724c_f_0_0_0,SET,\mathbb N,the set,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']","['elementary-number-theory', 'elementary-set-theory', 'proof-verification']"
632fb222837ac920af6b7348_f_1_8_0,SCAL,5 ,an odd number,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'divisibility', 'integers']"
63302e0d837ac920af776206_f_3_16_0,FUNC,"f(x,y) = y^{x}",the function   f_3_16_0,"['f', '(', 'x', ',', 'y', ')', '=', 'y', '^', '{', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE']","['real-analysis', 'elementary-number-theory', 'real-numbers']"
63302e0d837ac920af776206_f_3_29_0,FUNC,"f(x,y) = y^x",the function,"['f', '(', 'x', ',', 'y', ')', '=', 'y', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']","['real-analysis', 'elementary-number-theory', 'real-numbers']"
632fb222837ac920af6b739c_f_3_6_0,SCAL,6,so the next value,6,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632ff01e837ac920af71220d_f_0_0_0,SCAL,2n,Every even number   f_0_0_0,"['2', 'n']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
632ff01e837ac920af712240_f_0_1_0,SCAL,\frac{ab+1}{a},the numbers,"['\\frac', '{', 'a', 'b', '+', '1', '}', '{', 'a', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['elementary-number-theory', 'proof-explanation', 'contest-math', 'problem-solving', 'intuition']"
632ff01e837ac920af712240_f_0_3_0,SCAL,a+\frac{1}{b},The numbers,"['a', '+', '\\frac', '{', '1', '}', '{', 'b', '}']","['additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['elementary-number-theory', 'proof-explanation', 'contest-math', 'problem-solving', 'intuition']"
632ff01e837ac920af712240_f_0_6_0,SCAL,ab+\frac{1}{ab},an integer,"['a', 'b', '+', '\\frac', '{', '1', '}', '{', 'a', 'b', '}']","['additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']","['elementary-number-theory', 'proof-explanation', 'contest-math', 'problem-solving', 'intuition']"
632ff01e837ac920af712315_f_0_27_0,FUNC,f,a bijection,['f'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory', 'recurrence-relations', 'finite-fields', 'fibonacci-numbers']"
632ff01f837ac920af712424_f_0_9_0,SCAL,4013,prime number,"['4', '0', '1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics', 'proof-writing', 'modular-arithmetic', 'prime-factorization']"
63302e0e837ac920af7765bf_f_2_6_0,SCAL,5 ,last   f_2_5_0 digits,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'divisibility']"
632ff01f837ac920af712659_f_0_0_0,SCAL,3 ,square numbers,3,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'polynomials', 'square-numbers', 'decimal-expansion']"
632ff01f837ac920af712659_f_1_3_0,SCAL,(100x+y)^2,5 - digit square equalling,"['(', '1', '0', '0', 'x', '+', 'y', ')', '^', '2']","['exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'polynomials', 'square-numbers', 'decimal-expansion']"
632ff01f837ac920af71266e_f_1_3_0,FUNC,f,an increasing bijection,['f'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory', 'elementary-set-theory', 'order-theory']"
632ff01f837ac920af7126b5_f_0_3_0,SCAL,216 ,the last three digits,"['2', '1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'tetration']"
63302e0e837ac920af77675b_f_0_2_0,SCAL,abcabc,the six - digit integer   f_0_2_0,"['a', 'b', 'c', 'a', 'b', 'c']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']","['elementary-number-theory', 'discrete-mathematics', 'prime-numbers']"
63302e0e837ac920af77677c_f_0_0_0,SCAL,1 ,the numbers,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'divisibility']"
63302e0e837ac920af77677c_f_3_1_0,SCAL, 2^n-1 ,the numbers,"['2', '^', 'n', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'divisibility']"
63302e0e837ac920af77677c_f_5_3_0,SCAL,2^n-1,the Mersenne numbers,"['2', '^', 'n', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'divisibility']"
63302e0e837ac920af77677c_f_5_35_0,SCAL,121,the only number,"['1', '2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'divisibility']"
632fb222837ac920af6b73c9_f_0_0_0,SET,\mathbb N,the set,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']","['elementary-number-theory', 'elementary-set-theory', 'proof-verification', 'alternative-proof', 'peano-axioms']"
63302e0f837ac920af7767bb_f_3_2_0,SCAL,1,whose digits,1,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632ff01f837ac920af712861_f_1_11_0,FUNC,f,The map   f_1_11_0,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'prime-numbers', 'contest-math', 'functional-equations']"
632ff01f837ac920af712861_f_1_20_0,SET,\{2 \},the sets,"['\\{', '2', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']","['elementary-number-theory', 'prime-numbers', 'contest-math', 'functional-equations']"
632ff01f837ac920af712861_f_1_63_0,FUNC,f,a map,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'prime-numbers', 'contest-math', 'functional-equations']"
632ff01f837ac920af712861_f_1_64_0,FUNC,f(2) = 2,the functional equation,"['f', '(', '2', ')', '=', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'contest-math', 'functional-equations']"
63302e0f837ac920af77689e_f_1_6_0,SCAL,5,an odd number,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'congruences']"
63302e0f837ac920af77689e_f_1_7_0,SCAL,2,the number,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'congruences']"
632fb223837ac920af6b753d_f_0_0_0,SET,\mathbb N,the set,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']","['elementary-number-theory', 'elementary-set-theory', 'proof-verification']"
632ff01f837ac920af712958_f_9_4_0,SCAL,0,ones digit,0,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory', 'divisibility']"
632ff01f837ac920af712958_f_9_5_0,SCAL,1,digit,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'elementary-number-theory', 'divisibility']"
63302e0f837ac920af776a1e_f_0_1_0,SET,\mathbb{R},the set,\mathbb{R},"['set_constant', 'SET_BASIC']",['elementary-number-theory']
63302e0f837ac920af776a1e_f_0_2_0,SET,\mathbb{Q},the set,\mathbb{Q},"['set_constant', 'SET_BASIC']",['elementary-number-theory']
632fb223837ac920af6b75fa_f_0_7_0,SCAL,2 ,the numbers,2,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632fb223837ac920af6b75fc_f_0_0_0,SCAL,101,a prime number,"['1', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632fb223837ac920af6b75fc_f_0_1_0,SCAL,100!,a prime number,"['1', '0', '0', '!']","['postfix', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'BANG']","['number-theory', 'elementary-number-theory']"
632fb223837ac920af6b7714_f_5_0_0,SCAL,1 ,       Any odd number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'induction', 'divisibility']"
632ff020837ac920af712b9e_f_1_1_0,SCAL,1,whose first digit,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'periodic-functions']"
63302e10837ac920af776d5e_f_2_0_0,FUNC,N,the functions,['N'],"['func_name', '__ANON_0']","['elementary-number-theory', 'summation', 'divisor-sum', 'multiplicative-function', 'divisor-counting-function']"
632ff020837ac920af712d6b_f_0_7_0,SCAL,100,3 - digit integer,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63302e10837ac920af776f37_f_2_11_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'elementary-set-theory', 'equivalence-relations', 'prime-factorization']"
632ff020837ac920af712ea6_f_0_18_0,SCAL,8 ,a square number,8,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632ff020837ac920af712fe3_f_0_4_0,FUNC,f,function,['f'],"['func_name', '__ANON_1']","['combinatorics', 'elementary-number-theory']"
63302e10837ac920af7770ee_f_0_21_0,SET,\mathbb{N},the set,\mathbb{N},"['set_constant', 'SET_BASIC']","['elementary-number-theory', 'recreational-mathematics']"
632fb223837ac920af6b783e_f_3_10_0,SCAL,-93,our number,"['-', '9', '3']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'divisibility']"
632ff020837ac920af713165_f_0_1_0,SCAL,24 ,Question number   f_0_1_0,"['2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'ceiling-and-floor-functions', 'quadratic-residues']"
632fb223837ac920af6b791d_f_1_0_0,SCAL,100n+66,These numbers,"['1', '0', '0', 'n', '+', '6', '6']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'proof-writing']"
632fb223837ac920af6b7990_f_1_2_0,SCAL,1+2+2^2+2^3+3+2\times 3+2^23+2^33+3^2+2\times3^2+2^23^2+2^33^2.,all these numbers,"['1', '+', '2', '+', '2', '^', '2', '+', '2', '^', '3', '+', '3', '+', '2', '\\times', '3', '+', '2', '^', '2', '3', '+', '2', '^', '3', '3', '+', '3', '^', '2', '+', '2', '\\times', '3', '^', '2', '+', '2', '^', '2', '3', '^', '2', '+', '2', '^', '3', '3', '^']","['additive', 'additive', 'additive', 'additive', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'additive', 'mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', 'number']",['elementary-number-theory']
63302e10837ac920af7772bd_f_0_4_0,SCAL,2,no number,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'multisets']"
63302e10837ac920af7772bd_f_0_5_0,SCAL,1,any number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'multisets']"
632fb223837ac920af6b7b40_f_0_3_0,SCAL,9 ,digits,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-writing']"
63302e12837ac920af777919_f_1_18_0,SCAL,1/n,the value,"['1', '/', 'n']","['mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']","['number-theory', 'elementary-number-theory']"
632fb224837ac920af6b7d94_f_0_22_0,SCAL,4m,values,"['4', 'm']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['elementary-number-theory', 'modular-arithmetic']"
63302e12837ac920af777a6c_f_0_1_0,SCAL,1,an odd natural number greater   f_0_1_0,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'complex-numbers']"
632fb224837ac920af6b7e00_f_3_17_0,SCAL,135,the smallest possible value,"['1', '3', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'least-common-multiple']"
632fb224837ac920af6b7e2b_f_4_6_0,SCAL,p-1,your number   f_4_6_0,"['p', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
63302e12837ac920af777bb9_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory']"
63302e12837ac920af777bdb_f_2_0_0,SET,S([n]),the set   f_2_0_0,"['S', '(', '[', 'n', ']', ')']","['__ANON_0', 'group', 'L_PAREN', 'group', 'L_BRACKET', '__ANON_1', 'R_BRACKET', 'R_PAREN']","['elementary-number-theory', 'summation', 'binomial-coefficients', 'factorial', 'gamma-function']"
632fb224837ac920af6b7eb1_f_1_0_0,SCAL,30,numbers modulo,"['3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['combinatorics', 'elementary-number-theory', 'prime-numbers']"
632fb224837ac920af6b7eb1_f_1_16_0,SCAL,2,multiples,2,"['expr_atom', '__ANON_3']","['combinatorics', 'elementary-number-theory', 'prime-numbers']"
63302e13837ac920af777eaf_f_2_5_0,SCAL,-1/12,the value   f_2_5_0,"['-', '1', '/', '1', '2']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['complex-analysis', 'elementary-number-theory', 'divergent-series']"
63302e13837ac920af777f35_f_2_2_0,FUNC,f(n)=n,the identity function,"['f', '(', 'n', ')', '=', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['elementary-number-theory', 'summation', 'totient-function']"
63302e13837ac920af7780d2_f_0_0_0,FUNC,f,a multiplicative function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'multiplicative-function']"
632ff022837ac920af7139c0_f_0_1_0,SCAL,12 ,the rectangle number   f_0_1_0,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'soft-question']"
632ff022837ac920af713a16_f_1_5_0,SCAL,7,the only digit,7,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'recreational-mathematics']"
632ff022837ac920af713a16_f_1_16_0,SCAL,0,all digits,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'recreational-mathematics']"
632ff022837ac920af713a16_f_2_11_0,SCAL,9(7-a),these two numbers,"['9', '(', '7', '-', 'a', ')']","['unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN']","['elementary-number-theory', 'recreational-mathematics']"
632ff022837ac920af713a16_f_2_28_0,SCAL,777777777000,The smallest number,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'recreational-mathematics']"
632ff022837ac920af713a8a_f_1_8_0,SCAL,2k,an even number,"['2', 'k']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['abstract-algebra', 'elementary-number-theory', 'discrete-mathematics']"
632ff022837ac920af713a8a_f_1_9_0,SCAL,2k + 2,the next even number,"['2', 'k', '+', '2']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['abstract-algebra', 'elementary-number-theory', 'discrete-mathematics']"
63302e14837ac920af77844e_f_0_1_0,SCAL,\frac {2n+3}{n-2},a whole number,"['\\frac', '{', '2', 'n', '+', '3', '}', '{', 'n', '-', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",['elementary-number-theory']
63302e14837ac920af7784f9_f_0_1_0,SCAL,n+32,three digits,"['n', '+', '3', '2']","['additive', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'palindrome']"
63302e14837ac920af7784f9_f_1_2_0,SCAL,4,  f_1_1_0   digits,4,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'palindrome']"
63302e14837ac920af7784f9_f_3_0_0,SCAL,1001,- digit palindromic number,"['1', '0', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'palindrome']"
63302e14837ac920af778548_f_1_15_0,SCAL,9,last digit    f_1_15_0,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'exponentiation']"
632ff022837ac920af713c03_f_0_3_0,SCAL,33,first   f_0_2_0 digits,"['3', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632ff022837ac920af713c03_f_1_5_0,SCAL,0,the last two digits,0,"['expr_atom', '__ANON_3']",['elementary-number-theory']
63302e15837ac920af778af3_f_0_1_0,FUNC,n,  a multiplicative function,['n'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory']"
63302e15837ac920af778b6c_f_0_1_0,FUNC,g,a Completely multiplicative function,['g'],"['func_name', '__ANON_1']","['number-theory', 'elementary-number-theory']"
632ff023837ac920af71403b_f_0_13_0,SCAL,1009,a prime number,"['1', '0', '0', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'integers']"
63302e15837ac920af778cc5_f_0_0_0,SCAL,675,the number,"['6', '7', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63302e15837ac920af778cc5_f_2_0_0,SCAL,675 ,a small number,"['6', '7', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632ff023837ac920af714270_f_1_7_0,SCAL,2 ,all irrational algebraic numbers,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'analytic-number-theory', 'irrational-numbers', 'transcendental-numbers', 'diophantine-approximation']"
63302e16837ac920af778e9d_f_1_5_0,SCAL,4m^2+1,an odd number,"['4', 'm', '^', '2', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
